sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,content_fidelity,perceptual_enhancement,final_rr_score
SUPIR:ava_images___375620,SUPIR,ava_images___375620.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___375620.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___375620.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___375620.png,0.9326340556144714,0.9430820345878601,0.9378580451011658
SUPIR:ava_images___377001,SUPIR,ava_images___377001.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___377001.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___377001.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___377001.png,0.9346523880958557,0.9480690956115723,0.941360741853714
SUPIR:ava_images___377317,SUPIR,ava_images___377317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___377317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___377317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___377317.png,0.9458216428756714,0.9545611143112183,0.9501913785934448
SUPIR:ava_images___379985,SUPIR,ava_images___379985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___379985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___379985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___379985.png,0.9203166365623474,0.921685516834259,0.9210010766983032
SUPIR:ava_images___380160,SUPIR,ava_images___380160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___380160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___380160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___380160.png,0.8978005647659302,0.8931053876876831,0.8954529762268066
SUPIR:ava_images___383404,SUPIR,ava_images___383404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___383404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___383404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___383404.png,0.9354972839355469,0.9495288133621216,0.9425130486488342
SUPIR:ava_images___383904,SUPIR,ava_images___383904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___383904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___383904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___383904.png,0.8992183208465576,0.8995893001556396,0.8994038105010986
SUPIR:ava_images___38608,SUPIR,ava_images___38608.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___38608.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___38608.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___38608.png,0.9091464281082153,0.9126878380775452,0.9109171330928802
SUPIR:ava_images___387589,SUPIR,ava_images___387589.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___387589.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___387589.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___387589.png,0.9456650614738464,0.9532755613327026,0.9494703114032745
SUPIR:ava_images___388037,SUPIR,ava_images___388037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___388037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388037.png,0.9282931089401245,0.9406014680862427,0.9344472885131836
SUPIR:ava_images___388218,SUPIR,ava_images___388218.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___388218.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388218.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388218.png,0.9272536039352417,0.9342163801193237,0.9307349920272827
SUPIR:ava_images___388695,SUPIR,ava_images___388695.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___388695.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388695.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388695.png,0.9377585649490356,0.9568844437599182,0.9473215043544769
SUPIR:ava_images___388985,SUPIR,ava_images___388985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___388985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388985.png,0.9661679267883301,0.9609978795051575,0.9635829031467438
SUPIR:ava_images___388994,SUPIR,ava_images___388994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___388994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388994.png,0.9232442378997803,0.9144629240036011,0.9188535809516907
SUPIR:ava_images___389035,SUPIR,ava_images___389035.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___389035.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___389035.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___389035.png,0.9598376750946045,0.969868004322052,0.9648528397083282
SUPIR:ava_images___390669,SUPIR,ava_images___390669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___390669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___390669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___390669.png,0.9436280727386475,0.9524901509284973,0.9480591118335724
SUPIR:ava_images___391527,SUPIR,ava_images___391527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___391527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___391527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___391527.png,0.9435450434684753,0.9562017917633057,0.9498734176158905
SUPIR:ava_images___391791,SUPIR,ava_images___391791.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___391791.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___391791.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___391791.png,0.9472004175186157,0.948081910610199,0.9476411640644073
SUPIR:ava_images___39410,SUPIR,ava_images___39410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___39410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___39410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___39410.png,0.8984226584434509,0.899579644203186,0.8990011513233185
SUPIR:ava_images___396379,SUPIR,ava_images___396379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___396379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___396379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___396379.png,0.8823082447052002,0.8955199718475342,0.8889141082763672
SUPIR:ava_images___398276,SUPIR,ava_images___398276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___398276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___398276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___398276.png,0.9547015428543091,0.9725052118301392,0.9636033773422241
SUPIR:ava_images___398425,SUPIR,ava_images___398425.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___398425.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___398425.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___398425.png,0.903457522392273,0.9044720530509949,0.9039647877216339
SUPIR:ava_images___400989,SUPIR,ava_images___400989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___400989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___400989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___400989.png,0.9450172781944275,0.9627385139465332,0.9538778960704803
SUPIR:ava_images___402199,SUPIR,ava_images___402199.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___402199.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___402199.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___402199.png,0.8628037571907043,0.9003332853317261,0.8815685212612152
SUPIR:ava_images___402552,SUPIR,ava_images___402552.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___402552.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___402552.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___402552.png,0.9211785793304443,0.9317632913589478,0.926470935344696
SUPIR:ava_images___402556,SUPIR,ava_images___402556.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___402556.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___402556.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___402556.png,0.9202117919921875,0.9120632410049438,0.9161375164985657
SUPIR:ava_images___40351,SUPIR,ava_images___40351.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___40351.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___40351.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___40351.png,0.9739272594451904,0.9686383008956909,0.9712827801704407
SUPIR:ava_images___40837,SUPIR,ava_images___40837.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___40837.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___40837.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___40837.png,0.9694240093231201,0.9798542857170105,0.9746391475200653
SUPIR:ava_images___408550,SUPIR,ava_images___408550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___408550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___408550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___408550.png,0.9420359134674072,0.9604253172874451,0.9512306153774261
SUPIR:ava_images___40985,SUPIR,ava_images___40985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___40985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___40985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___40985.png,0.9485516548156738,0.9583858251571655,0.9534687399864197
SUPIR:ava_images___412358,SUPIR,ava_images___412358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___412358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___412358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___412358.png,0.9288370609283447,0.9565762281417847,0.9427066445350647
SUPIR:ava_images___413002,SUPIR,ava_images___413002.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___413002.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___413002.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___413002.png,0.9457203149795532,0.9196075797080994,0.9326639473438263
SUPIR:ava_images___413141,SUPIR,ava_images___413141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___413141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___413141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___413141.png,0.8958772420883179,0.9039885997772217,0.8999329209327698
SUPIR:ava_images___413217,SUPIR,ava_images___413217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___413217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___413217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___413217.png,0.9141718149185181,0.9165471792221069,0.9153594970703125
SUPIR:ava_images___414404,SUPIR,ava_images___414404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___414404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___414404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___414404.png,0.9124636650085449,0.9114904403686523,0.9119770526885986
SUPIR:ava_images___416210,SUPIR,ava_images___416210.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___416210.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___416210.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___416210.png,0.9555162787437439,0.9351916909217834,0.9453539848327637
SUPIR:ava_images___416900,SUPIR,ava_images___416900.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___416900.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___416900.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___416900.png,0.928963303565979,0.9353550672531128,0.9321591854095459
SUPIR:ava_images___418961,SUPIR,ava_images___418961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___418961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___418961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___418961.png,0.9533133506774902,0.963701605796814,0.9585074782371521
SUPIR:ava_images___41961,SUPIR,ava_images___41961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___41961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___41961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___41961.png,0.9593539237976074,0.9580305814743042,0.9586922526359558
SUPIR:ava_images___420592,SUPIR,ava_images___420592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___420592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___420592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___420592.png,0.9297758340835571,0.9362337589263916,0.9330047965049744
SUPIR:ava_images___420974,SUPIR,ava_images___420974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___420974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___420974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___420974.png,0.9501645565032959,0.9585233330726624,0.9543439447879791
SUPIR:ava_images___421624,SUPIR,ava_images___421624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___421624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___421624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___421624.png,0.9030438661575317,0.9148454666137695,0.9089446663856506
SUPIR:ava_images___422529,SUPIR,ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___422529.png,0.9101195335388184,0.9176302552223206,0.9138748943805695
SUPIR:ava_images___422662,SUPIR,ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___422662.png,0.9197273254394531,0.9347288012504578,0.9272280633449554
SUPIR:ava_images___424249,SUPIR,ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___424249.png,0.9536195993423462,0.9443402290344238,0.948979914188385
SUPIR:ava_images___425460,SUPIR,ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___425460.png,0.8494164943695068,0.8585652112960815,0.8539908528327942
SUPIR:ava_images___425782,SUPIR,ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___425782.png,0.9077832698822021,0.8845763206481934,0.8961797952651978
SUPIR:ava_images___426395,SUPIR,ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___426395.png,0.9377437829971313,0.9266433715820312,0.9321935772895813
SUPIR:ava_images___4265,SUPIR,ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___4265.png,0.9530318975448608,0.9583585858345032,0.955695241689682
SUPIR:ava_images___426629,SUPIR,ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___426629.png,0.9105215072631836,0.9003292322158813,0.9054253697395325
SUPIR:ava_images___427516,SUPIR,ava_images___427516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___427516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___427516.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___427516.png,0.9017267823219299,0.913800835609436,0.907763808965683
SUPIR:ava_images___427600,SUPIR,ava_images___427600.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___427600.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___427600.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___427600.png,0.9418941140174866,0.9587967395782471,0.9503454267978668
SUPIR:ava_images___429603,SUPIR,ava_images___429603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___429603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___429603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___429603.png,0.9346250295639038,0.9500839710235596,0.9423545002937317
SUPIR:ava_images___430100,SUPIR,ava_images___430100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___430100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___430100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___430100.png,0.9253479242324829,0.921424150466919,0.9233860373497009
SUPIR:ava_images___4308,SUPIR,ava_images___4308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___4308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___4308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___4308.png,0.9489092826843262,0.959705114364624,0.9543071985244751
SUPIR:ava_images___432084,SUPIR,ava_images___432084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___432084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___432084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___432084.png,0.9551238417625427,0.97042316198349,0.9627735018730164
SUPIR:ava_images___435246,SUPIR,ava_images___435246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___435246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___435246.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___435246.png,0.9486204981803894,0.9581760168075562,0.9533982574939728
SUPIR:ava_images___436800,SUPIR,ava_images___436800.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___436800.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___436800.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___436800.png,0.9223949909210205,0.9349746108055115,0.928684800863266
SUPIR:ava_images___436880,SUPIR,ava_images___436880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___436880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___436880.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___436880.png,0.8953190445899963,0.8972288966178894,0.8962739706039429
SUPIR:ava_images___437681,SUPIR,ava_images___437681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___437681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___437681.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___437681.png,0.9590318202972412,0.9603069424629211,0.9596693813800812
SUPIR:ava_images___440399,SUPIR,ava_images___440399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___440399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___440399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___440399.png,0.9041754007339478,0.9064109325408936,0.9052931666374207
SUPIR:ava_images___442639,SUPIR,ava_images___442639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___442639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___442639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___442639.png,0.9352356195449829,0.94498211145401,0.9401088654994965
SUPIR:ava_images___443238,SUPIR,ava_images___443238.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___443238.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___443238.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___443238.png,0.9035364985466003,0.9000903367996216,0.901813417673111
SUPIR:ava_images___443669,SUPIR,ava_images___443669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___443669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___443669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___443669.png,0.9578273296356201,0.9598389267921448,0.9588331282138824
SUPIR:ava_images___444304,SUPIR,ava_images___444304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___444304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___444304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___444304.png,0.9275049567222595,0.9471526145935059,0.9373287856578827
SUPIR:ava_images___444956,SUPIR,ava_images___444956.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___444956.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___444956.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___444956.png,0.9665435552597046,0.9694236516952515,0.967983603477478
