sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,musiq,arniqa,qalign,unique,paq2piq
PASD:ava_images___828906,PASD,ava_images___828906.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___828906.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___828906.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___828906.png,59.677879333496094,0.6385413408279419,2.80078125,0.8135854005813599,78.09658813476562
PASD:ava_images___829175,PASD,ava_images___829175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___829175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___829175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___829175.png,77.38539123535156,0.6306329965591431,4.9140625,1.6606497764587402,80.07174682617188
PASD:ava_images___829480,PASD,ava_images___829480.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___829480.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___829480.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___829480.png,76.77788543701172,0.7651681900024414,4.94140625,1.5864384174346924,81.33348846435547
PASD:ava_images___829894,PASD,ava_images___829894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___829894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___829894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___829894.png,72.1333236694336,0.7465184330940247,4.2890625,1.882131814956665,75.24254608154297
PASD:ava_images___831280,PASD,ava_images___831280.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___831280.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___831280.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___831280.png,68.26244354248047,0.6502357125282288,3.087890625,0.7015151381492615,71.03726959228516
PASD:ava_images___831691,PASD,ava_images___831691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___831691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___831691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___831691.png,67.63882446289062,0.6610186100006104,4.18359375,1.1486096382141113,73.98001861572266
PASD:ava_images___83511,PASD,ava_images___83511.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___83511.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___83511.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___83511.png,71.82426452636719,0.7413848042488098,4.44921875,1.4060004949569702,77.62177276611328
PASD:ava_images___835840,PASD,ava_images___835840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___835840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___835840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___835840.png,57.113853454589844,0.633903980255127,4.58984375,0.9807450771331787,72.04436492919922
PASD:ava_images___836782,PASD,ava_images___836782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___836782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___836782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___836782.png,71.86066436767578,0.6432898044586182,4.58203125,1.6531587839126587,82.65816497802734
PASD:ava_images___836942,PASD,ava_images___836942.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___836942.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___836942.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___836942.png,72.11980438232422,0.7378242611885071,4.6875,1.7352328300476074,72.854736328125
PASD:ava_images___838486,PASD,ava_images___838486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___838486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___838486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___838486.png,73.10684967041016,0.7331180572509766,4.53125,1.3566803932189941,76.853271484375
PASD:ava_images___840040,PASD,ava_images___840040.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___840040.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___840040.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___840040.png,63.87464141845703,0.6229333877563477,4.10546875,1.017390489578247,69.79974365234375
PASD:ava_images___84011,PASD,ava_images___84011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___84011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___84011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___84011.png,74.2031478881836,0.7746555805206299,3.99609375,2.014674186706543,79.16516876220703
PASD:ava_images___841297,PASD,ava_images___841297.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___841297.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___841297.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___841297.png,75.4474105834961,0.7276840806007385,4.77734375,1.4758846759796143,79.70883178710938
PASD:ava_images___842206,PASD,ava_images___842206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___842206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___842206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___842206.png,77.61249542236328,0.7441076636314392,4.796875,1.3359025716781616,77.41241455078125
PASD:ava_images___842482,PASD,ava_images___842482.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___842482.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___842482.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___842482.png,70.15392303466797,0.6362167000770569,4.27734375,1.437927484512329,75.02783966064453
PASD:ava_images___843295,PASD,ava_images___843295.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___843295.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___843295.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___843295.png,77.65562438964844,0.758904218673706,4.96875,1.833494782447815,77.2328109741211
PASD:ava_images___844627,PASD,ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___844627.png,78.3847885131836,0.8039163947105408,4.92578125,1.5120699405670166,75.37676239013672
PASD:ava_images___846658,PASD,ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___846658.png,73.69535064697266,0.7214365005493164,4.6796875,1.6996327638626099,74.5882339477539
PASD:ava_images___846773,PASD,ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___846773.png,68.97177124023438,0.6531275510787964,4.6328125,1.4836792945861816,73.23184967041016
PASD:ava_images___848190,PASD,ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___848190.png,67.68315124511719,0.6750354170799255,4.37890625,1.122255563735962,72.11288452148438
PASD:ava_images___848675,PASD,ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___848675.png,64.55457305908203,0.6136947870254517,3.919921875,0.9755673408508301,65.69287872314453
PASD:ava_images___849099,PASD,ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___849099.png,72.84296417236328,0.6956912875175476,4.2265625,1.1298571825027466,76.42301940917969
PASD:ava_images___850822,PASD,ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___850822.png,59.31626510620117,0.6322473287582397,3.609375,0.5336364507675171,72.20144653320312
PASD:ava_images___851321,PASD,ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___851321.png,72.53733825683594,0.6966972947120667,4.3828125,1.3969229459762573,73.5246353149414
PASD:ava_images___851761,PASD,ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___851761.png,71.55622863769531,0.6594571471214294,4.87890625,0.9250045418739319,73.55530548095703
PASD:ava_images___852856,PASD,ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___852856.png,71.42804718017578,0.7331671118736267,4.73828125,1.8673195838928223,77.58788299560547
PASD:ava_images___853233,PASD,ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___853233.png,74.57770538330078,0.731631338596344,4.83203125,1.3808671236038208,76.24343872070312
PASD:ava_images___854996,PASD,ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___854996.png,74.37178802490234,0.7491014003753662,4.640625,2.060676097869873,75.34507751464844
PASD:ava_images___857045,PASD,ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___857045.png,66.81593322753906,0.6733072996139526,3.8515625,0.9429963231086731,74.86700439453125
PASD:ava_images___857447,PASD,ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___857447.png,71.80631256103516,0.6711936593055725,4.69921875,0.9888285398483276,71.41573333740234
PASD:ava_images___858130,PASD,ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___858130.png,73.31949615478516,0.7334477305412292,4.421875,1.8298194408416748,76.34553527832031
PASD:ava_images___858968,PASD,ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___858968.png,25.192628860473633,0.6219743490219116,1.6396484375,0.19624578952789307,65.94890594482422
PASD:ava_images___859785,PASD,ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___859785.png,66.63814544677734,0.6959367394447327,4.15625,0.9581065773963928,73.9525146484375
PASD:ava_images___861408,PASD,ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861408.png,73.66173553466797,0.7573111057281494,4.90625,1.7723073959350586,77.35875701904297
PASD:ava_images___861514,PASD,ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861514.png,73.48175048828125,0.6892586350440979,4.546875,1.6930713653564453,73.83180236816406
PASD:ava_images___861541,PASD,ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861541.png,60.22824478149414,0.6059510707855225,3.9609375,0.7067577242851257,70.71424865722656
PASD:ava_images___862497,PASD,ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___862497.png,59.946197509765625,0.7006705403327942,3.68359375,0.8087629675865173,68.1368637084961
PASD:ava_images___862652,PASD,ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___862652.png,66.76428985595703,0.6486956477165222,4.16796875,1.1601173877716064,72.75334167480469
PASD:ava_images___863806,PASD,ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___863806.png,70.06346893310547,0.7491004467010498,4.171875,1.5968981981277466,76.3548812866211
PASD:ava_images___864250,PASD,ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___864250.png,78.72017669677734,0.7679874897003174,4.36328125,1.587293028831482,78.53792572021484
PASD:ava_images___864948,PASD,ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___864948.png,77.02989959716797,0.6413873434066772,4.828125,1.7557748556137085,76.6228256225586
PASD:ava_images___865138,PASD,ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___865138.png,75.03473663330078,0.7293554544448853,4.87890625,1.4888527393341064,78.0137710571289
PASD:ava_images___865616,PASD,ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___865616.png,77.20670318603516,0.7917409539222717,4.87890625,1.9142320156097412,78.17208099365234
PASD:ava_images___866392,PASD,ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___866392.png,74.09940338134766,0.7436233758926392,4.49609375,1.436524748802185,76.56072235107422
PASD:ava_images___86709,PASD,ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___86709.png,74.05408477783203,0.791176974773407,4.56640625,1.3789472579956055,75.96404266357422
PASD:ava_images___867105,PASD,ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___867105.png,69.46210479736328,0.7304198741912842,3.78125,0.7155195474624634,72.67951202392578
PASD:ava_images___867440,PASD,ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___867440.png,55.56254959106445,0.5243092775344849,3.37109375,1.0404828786849976,74.6023178100586
PASD:ava_images___870157,PASD,ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___870157.png,75.66504669189453,0.7729979157447815,4.6484375,1.9015005826950073,81.63450622558594
PASD:ava_images___877959,PASD,ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___877959.png,67.34334564208984,0.6589363813400269,3.732421875,0.5425456166267395,78.62602996826172
PASD:ava_images___878341,PASD,ava_images___878341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___878341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___878341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___878341.png,70.88619232177734,0.7113978862762451,4.29296875,1.0893217325210571,73.85404205322266
PASD:ava_images___878603,PASD,ava_images___878603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___878603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___878603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___878603.png,75.1745834350586,0.7394445538520813,4.6796875,1.9708243608474731,71.21869659423828
PASD:ava_images___879098,PASD,ava_images___879098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___879098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___879098.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___879098.png,61.38453674316406,0.5870181918144226,3.99609375,0.4084411561489105,61.45702362060547
PASD:ava_images___880258,PASD,ava_images___880258.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___880258.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___880258.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___880258.png,63.16194534301758,0.6402978897094727,4.19921875,0.6447683572769165,68.69911193847656
PASD:ava_images___880422,PASD,ava_images___880422.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___880422.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___880422.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___880422.png,77.23151397705078,0.7328529953956604,4.9765625,1.734666109085083,76.97132110595703
PASD:ava_images___88126,PASD,ava_images___88126.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___88126.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___88126.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___88126.png,74.02205657958984,0.753723680973053,4.109375,1.6474263668060303,72.9541015625
PASD:ava_images___884874,PASD,ava_images___884874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___884874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___884874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___884874.png,62.075897216796875,0.6528699398040771,4.01953125,0.797966718673706,68.69477081298828
PASD:ava_images___885133,PASD,ava_images___885133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___885133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___885133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___885133.png,12.923349380493164,0.42384204268455505,1.533203125,-0.9908688068389893,49.84806823730469
PASD:ava_images___885727,PASD,ava_images___885727.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___885727.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___885727.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___885727.png,76.98332977294922,0.7360832095146179,4.7890625,1.6297649145126343,75.9887466430664
PASD:ava_images___886120,PASD,ava_images___886120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___886120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___886120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___886120.png,54.721046447753906,0.6498923301696777,2.865234375,0.501584529876709,68.13922882080078
PASD:ava_images___886904,PASD,ava_images___886904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___886904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___886904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___886904.png,71.67048645019531,0.7318284511566162,4.46484375,1.3559670448303223,75.5816421508789
PASD:ava_images___887317,PASD,ava_images___887317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___887317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___887317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___887317.png,74.46656036376953,0.7436938285827637,4.62109375,1.0902377367019653,77.41083526611328
PASD:ava_images___888081,PASD,ava_images___888081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___888081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___888081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___888081.png,75.5661849975586,0.7555420398712158,4.578125,1.6801602840423584,75.89305877685547
PASD:ava_images___889669,PASD,ava_images___889669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___889669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___889669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___889669.png,75.1708755493164,0.7633190155029297,4.91796875,1.5742270946502686,77.24811553955078
