sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-1.5029018,-0.6040742,0.36914754,-0.20845294,-1.4299802,1.5194693,-0.124734834,-1.1268623,0.08332887,0.21002984,0.5956847,-0.33496273,-0.4061188,-0.18579301,-0.21321964,-0.76404893,-0.2974192,0.2034441,-0.05763194,0.7914023,-0.16265798,-0.87225735,0.7365022,0.7365456,-1.4377615
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-1.511297,-0.6238972,0.35049957,-0.20301929,-1.4184619,1.5201659,-0.124347344,-1.1255833,0.06426117,0.22055668,0.5980334,-0.35746545,-0.40984982,-0.1872972,-0.215283,-0.76009905,-0.28927827,0.20802766,-0.059743896,0.7950154,-0.15466054,-0.8696656,0.7474278,0.73770005,-1.4498694
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.2134043,4.265645,0.3524381,-0.92430866,0.8700081,-2.4577436,1.0735126,0.87611926,-2.28522,1.3403301,-1.7441983,0.60971934,-0.66660655,-0.09458807,-0.13482484,-0.51413375,-0.5153407,0.28162444,0.52123886,-0.22093613,-0.80431074,0.016816527,1.2646085,0.20904182,0.280548
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.2134043,4.265645,0.3524381,-0.92430866,0.8700081,-2.4577436,1.0735126,0.87611926,-2.28522,1.3403301,-1.7441983,0.60971934,-0.66660655,-0.09458807,-0.13482484,-0.51413375,-0.5153407,0.28162444,0.52123886,-0.22093613,-0.80431074,0.016816527,1.2646085,0.20904182,0.280548
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.2134043,4.265645,0.3524381,-0.92430866,0.8700081,-2.4577436,1.0735126,0.87611926,-2.28522,1.3403301,-1.7441983,0.60971934,-0.66660655,-0.09458807,-0.13482484,-0.51413375,-0.5153407,0.28162444,0.52123886,-0.22093613,-0.80431074,0.016816527,1.2646085,0.20904182,0.280548
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,8.167823,1.00258,-0.56865984,-2.2228365,0.22596574,0.9647774,1.7696208,-0.42738408,3.890873,2.013822,-2.0675423,2.8924363,1.2847646,4.2369227,3.0660331,1.3006418,1.3505027,1.9855984,0.0798367,3.1830978,-2.3229992,1.562227,0.16862449,0.52788585,0.29449466
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,8.167823,1.00258,-0.56865984,-2.2228365,0.22596574,0.9647774,1.7696208,-0.42738408,3.890873,2.013822,-2.0675423,2.8924363,1.2847646,4.2369227,3.0660331,1.3006418,1.3505027,1.9855984,0.0798367,3.1830978,-2.3229992,1.562227,0.16862449,0.52788585,0.29449466
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,8.167823,1.00258,-0.56865984,-2.2228365,0.22596574,0.9647774,1.7696208,-0.42738408,3.890873,2.013822,-2.0675423,2.8924363,1.2847646,4.2369227,3.0660331,1.3006418,1.3505027,1.9855984,0.0798367,3.1830978,-2.3229992,1.562227,0.16862449,0.52788585,0.29449466
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.8868072,-2.2252865,0.9116119,-1.2876065,2.901434,3.1421275,-0.5851117,5.8768845,-1.2584931,-3.3442104,3.1375413,-0.15247796,4.383985,0.3268087,2.791058,3.9825675,-3.389153,2.3517234,0.31173497,-0.82676166,-1.0358725,0.11191195,-0.9772775,-1.3079299,1.0978391
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.8868072,-2.2252865,0.9116119,-1.2876065,2.901434,3.1421275,-0.5851117,5.8768845,-1.2584931,-3.3442104,3.1375413,-0.15247796,4.383985,0.3268087,2.791058,3.9825675,-3.389153,2.3517234,0.31173497,-0.82676166,-1.0358725,0.11191195,-0.9772775,-1.3079299,1.0978391
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.8868072,-2.2252865,0.9116119,-1.2876065,2.901434,3.1421275,-0.5851117,5.8768845,-1.2584931,-3.3442104,3.1375413,-0.15247796,4.383985,0.3268087,2.791058,3.9825675,-3.389153,2.3517234,0.31173497,-0.82676166,-1.0358725,0.11191195,-0.9772775,-1.3079299,1.0978391
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-0.87364805,-1.5942537,-0.022747278,0.8434472,-1.2944609,1.2150216,-0.071005635,0.9532441,0.63428044,-0.14159384,-0.26688388,1.2917267,-1.2611538,0.3051728,-0.16422573,0.6730562,0.23885477,-0.2918064,0.66160166,-0.15559931,1.160632,0.44278932,0.1162826,-0.10002084,-0.6511473
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-0.8338783,-1.595996,-0.02305895,0.8363545,-1.2733676,1.2147634,-0.08878039,0.9558028,0.64031327,-0.13798976,-0.26941225,1.2882189,-1.2513871,0.3144303,-0.17422265,0.65176934,0.23979658,-0.2615891,0.6735875,-0.15632348,1.1503029,0.45841652,0.12205676,-0.08303808,-0.6515805
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-0.87364805,-1.5942537,-0.022747278,0.8434472,-1.2944609,1.2150216,-0.071005635,0.9532441,0.63428044,-0.14159384,-0.26688388,1.2917267,-1.2611538,0.3051728,-0.16422573,0.6730562,0.23885477,-0.2918064,0.66160166,-0.15559931,1.160632,0.44278932,0.1162826,-0.10002084,-0.6511473
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.30332816,-1.1875322,-0.72808033,0.14056575,0.10521281,-0.91109514,-0.13230364,-0.20919001,-0.090803996,-0.96361333,0.5676271,0.64131194,0.48205745,0.181586,-0.8840059,1.3178816,-0.25963295,-0.4042073,-1.1979399,0.6180791,-0.19201595,0.59193414,0.28527632,0.8195369,-0.23579915
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.30332816,-1.1875322,-0.72808033,0.14056575,0.10521281,-0.91109514,-0.13230364,-0.20919001,-0.090803996,-0.96361333,0.5676271,0.64131194,0.48205745,0.181586,-0.8840059,1.3178816,-0.25963295,-0.4042073,-1.1979399,0.6180791,-0.19201595,0.59193414,0.28527632,0.8195369,-0.23579915
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.30332816,-1.1875322,-0.72808033,0.14056575,0.10521281,-0.91109514,-0.13230364,-0.20919001,-0.090803996,-0.96361333,0.5676271,0.64131194,0.48205745,0.181586,-0.8840059,1.3178816,-0.25963295,-0.4042073,-1.1979399,0.6180791,-0.19201595,0.59193414,0.28527632,0.8195369,-0.23579915
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.3253152,-0.46857476,1.6700666,-0.71715695,-0.9265576,2.3493376,0.37363186,0.58694005,0.4532415,-0.57747144,0.27732766,1.1898178,-1.7042542,0.98868763,2.2926147,-2.2490814,-0.25351804,-0.9157836,-1.6896123,-1.2948812,2.12421,-1.6314003,-0.70254654,4.3082995,5.816216
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.3253152,-0.46857476,1.6700666,-0.71715695,-0.9265576,2.3493376,0.37363186,0.58694005,0.4532415,-0.57747144,0.27732766,1.1898178,-1.7042542,0.98868763,2.2926147,-2.2490814,-0.25351804,-0.9157836,-1.6896123,-1.2948812,2.12421,-1.6314003,-0.70254654,4.3082995,5.816216
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.3253152,-0.46857476,1.6700666,-0.71715695,-0.9265576,2.3493376,0.37363186,0.58694005,0.4532415,-0.57747144,0.27732766,1.1898178,-1.7042542,0.98868763,2.2926147,-2.2490814,-0.25351804,-0.9157836,-1.6896123,-1.2948812,2.12421,-1.6314003,-0.70254654,4.3082995,5.816216
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.134717,10.357655,-3.0323858,7.262537,-1.4013574,0.21119332,-0.4789976,0.74201214,1.8662628,-0.4547046,-0.31475493,0.13695845,2.6877189,2.076162,-0.5079795,-0.10757163,-0.02423668,-0.42654812,-0.83449066,1.161753,0.38910794,-1.2630332,-3.5871239,0.7276538,-0.79000616
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.158614,10.359935,-3.064007,7.2795687,-1.3948933,0.21884882,-0.4771698,0.7574836,1.8910891,-0.47373492,-0.30816153,0.13900796,2.6749988,2.068353,-0.5128392,-0.07898331,-0.00560838,-0.431148,-0.822792,1.1611418,0.381701,-1.2735233,-3.623743,0.71443313,-0.76866436
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.134717,10.357655,-3.0323858,7.262537,-1.4013574,0.21119332,-0.4789976,0.74201214,1.8662628,-0.4547046,-0.31475493,0.13695845,2.6877189,2.076162,-0.5079795,-0.10757163,-0.02423668,-0.42654812,-0.83449066,1.161753,0.38910794,-1.2630332,-3.5871239,0.7276538,-0.79000616
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,0.52542126,1.8294504,0.74146104,0.2227217,-1.1948793,0.22133446,0.9309507,-0.33515978,-1.1577148,0.42420202,-0.2433087,-0.26753217,-0.14249557,0.04385446,0.13650276,-0.59224004,-0.0026183426,-0.3308245,0.09717992,-0.7475459,0.22262879,-0.4043294,0.560464,0.1032694,-1.2776588
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,0.5134243,1.8353056,0.74879694,0.20750332,-1.2064283,0.22964036,0.92822826,-0.3429762,-1.1402012,0.4258117,-0.23220375,-0.2517376,-0.13857263,0.06359228,0.13220042,-0.59471285,-0.015925348,-0.32524335,0.11403361,-0.7428492,0.2111272,-0.42412645,0.5669684,0.102514535,-1.2571325
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,0.52542126,1.8294504,0.74146104,0.2227217,-1.1948793,0.22133446,0.9309507,-0.33515978,-1.1577148,0.42420202,-0.2433087,-0.26753217,-0.14249557,0.04385446,0.13650276,-0.59224004,-0.0026183426,-0.3308245,0.09717992,-0.7475459,0.22262879,-0.4043294,0.560464,0.1032694,-1.2776588
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-0.93543804,-1.1302133,3.0163708,-0.2606799,1.2781993,3.8035002,2.4516857,5.531443,1.8890778,-1.3159747,-0.30897287,1.1692955,-1.3699846,-0.15548864,-0.4722478,-1.7724798,2.1172972,-0.75518376,2.8792162,1.264652,2.927946,2.4246583,1.1801685,0.60160553,-1.1373941
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-0.93543804,-1.1302133,3.0163708,-0.2606799,1.2781993,3.8035002,2.4516857,5.531443,1.8890778,-1.3159747,-0.30897287,1.1692955,-1.3699846,-0.15548864,-0.4722478,-1.7724798,2.1172972,-0.75518376,2.8792162,1.264652,2.927946,2.4246583,1.1801685,0.60160553,-1.1373941
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-0.93543804,-1.1302133,3.0163708,-0.2606799,1.2781993,3.8035002,2.4516857,5.531443,1.8890778,-1.3159747,-0.30897287,1.1692955,-1.3699846,-0.15548864,-0.4722478,-1.7724798,2.1172972,-0.75518376,2.8792162,1.264652,2.927946,2.4246583,1.1801685,0.60160553,-1.1373941
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.7133814,-4.060467,-2.4270592,0.7385626,0.022895336,-3.7798448,1.3104514,-2.202088,-2.308546,-4.391923,2.5810964,8.459655,3.186329,-1.6833802,0.3504319,-3.3816073,1.9692378,-1.7522613,-0.8035996,0.60048974,-0.761799,0.2692684,-0.5647845,-1.249697,-0.2882288
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.6534054,-4.019936,-2.3818028,0.7190101,0.03533995,-3.7779174,1.2931916,-2.1948626,-2.3126698,-4.379447,2.5564716,8.385745,3.1735215,-1.6340138,0.34671164,-3.3199131,1.9432008,-1.7217575,-0.8220117,0.6611226,-0.74996024,0.28357255,-0.57162803,-1.2387681,-0.26256204
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.7133814,-4.060467,-2.4270592,0.7385626,0.022895336,-3.7798448,1.3104514,-2.202088,-2.308546,-4.391923,2.5810964,8.459655,3.186329,-1.6833802,0.3504319,-3.3816073,1.9692378,-1.7522613,-0.8035996,0.60048974,-0.761799,0.2692684,-0.5647845,-1.249697,-0.2882288
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3163652,-0.40408075,0.80610555,-0.32394367,-1.9436044,2.519749,0.21928534,-0.7870902,-0.2823628,0.080629624,0.77112424,0.20385686,-1.9977412,0.3654732,0.091539726,-0.08249152,-0.4466533,-0.044279337,-0.3527516,-0.36269373,0.679284,0.098021865,0.17286208,0.017062403,-0.43372452
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3123107,-0.39401478,0.80952984,-0.31853312,-1.9389303,2.5281613,0.21627,-0.78385305,-0.27928343,0.070861116,0.77741855,0.20599803,-1.9972852,0.36007658,0.09131536,-0.08530888,-0.44449207,-0.042779863,-0.35217583,-0.3533979,0.68369365,0.099984825,0.17334099,0.021983594,-0.4400858
