sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.073895,-35.347786,156.32962,46.255203,3.8411388,10.522093,-17.811062,-2.2943525,-11.930214,3.8963394,3.4364672,7.2699366,-1.8228171,3.9335399,-0.2589567,-6.4871497,-2.5563102,-2.127417,-2.4576912,0.4144616,-0.8010082,-0.08870506,-0.8569505,0.3841324,0.47608984
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.021152,-35.287575,155.38672,45.97377,3.6633425,10.369482,-17.827562,-2.228468,-11.905567,3.8152657,3.4053926,7.3247137,-1.9439571,3.8341413,-0.31336257,-6.427916,-2.5445278,-2.034086,-2.565319,0.3895111,-0.86600876,-0.20429015,-0.91925097,0.36217535,0.44699752
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.5851107,-0.98996544,-1.4319134,4.1641536,-0.5730438,1.4041944,7.612199,8.721403,9.154312,-2.2198262,10.107708,1.4118752,3.0182028,-4.5168886,2.227233,1.3472872,-2.0924177,-3.8193672,-2.152505,-4.803976,1.7837572,-3.1582842,-12.217101,2.242207,-2.4570293
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.599371,-0.9699192,-1.4041162,3.9989085,-0.6320982,1.3862414,7.47995,8.699413,9.025482,-2.365715,9.968372,1.4029047,3.0876598,-4.444055,2.1474588,1.2606556,-2.0694685,-3.8127875,-2.1939,-4.8081756,1.8181753,-3.1102786,-12.136678,2.3467221,-2.4429584
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.5851107,-0.98996544,-1.4319134,4.1641536,-0.5730438,1.4041944,7.612199,8.721403,9.154312,-2.2198262,10.107708,1.4118752,3.0182028,-4.5168886,2.227233,1.3472872,-2.0924177,-3.8193672,-2.152505,-4.803976,1.7837572,-3.1582842,-12.217101,2.242207,-2.4570293
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.926155,-8.872904,-4.354811,-8.564168,-7.7723436,-3.2352352,-2.2834544,-3.5939336,-0.121255875,-6.276268,0.33882332,-0.3177116,0.799129,-2.406837,3.5154028,2.6725683,-6.7778187,-1.6861488,-9.362997,-2.6878107,-4.7621346,-0.46602345,-13.175325,-4.3261642,-0.56200933
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.926155,-8.872904,-4.354811,-8.564168,-7.7723436,-3.2352352,-2.2834544,-3.5939336,-0.121255875,-6.276268,0.33882332,-0.3177116,0.799129,-2.406837,3.5154028,2.6725683,-6.7778187,-1.6861488,-9.362997,-2.6878107,-4.7621346,-0.46602345,-13.175325,-4.3261642,-0.56200933
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.926155,-8.872904,-4.354811,-8.564168,-7.7723436,-3.2352352,-2.2834544,-3.5939336,-0.121255875,-6.276268,0.33882332,-0.3177116,0.799129,-2.406837,3.5154028,2.6725683,-6.7778187,-1.6861488,-9.362997,-2.6878107,-4.7621346,-0.46602345,-13.175325,-4.3261642,-0.56200933
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.913904,-14.994374,-11.209138,5.7014546,-11.565333,-9.162924,-0.8682194,12.458918,-20.355656,6.271078,-6.5160656,9.326589,-11.456574,-2.7215545,-17.739513,68.69932,-36.20025,-26.648708,72.21887,-28.755264,9.496295,1.4451649,-2.5799217,6.023428,4.5857577
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.913904,-14.994374,-11.209138,5.7014546,-11.565333,-9.162924,-0.8682194,12.458918,-20.355656,6.271078,-6.5160656,9.326589,-11.456574,-2.7215545,-17.739513,68.69932,-36.20025,-26.648708,72.21887,-28.755264,9.496295,1.4451649,-2.5799217,6.023428,4.5857577
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.913904,-14.994374,-11.209138,5.7014546,-11.565333,-9.162924,-0.8682194,12.458918,-20.355656,6.271078,-6.5160656,9.326589,-11.456574,-2.7215545,-17.739513,68.69932,-36.20025,-26.648708,72.21887,-28.755264,9.496295,1.4451649,-2.5799217,6.023428,4.5857577
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.9173155,-12.649591,-9.419089,-4.7136726,-13.33222,-9.021692,-7.6086783,3.5289407,-10.022667,-10.250668,-9.573635,2.5809672,-6.060718,-2.4832828,-3.095636,5.9553785,-7.627907,-2.7015839,-12.624668,-0.22555685,-10.105927,-0.9252786,1.067251,-6.580957,3.4287348
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.951113,-12.655932,-9.449715,-4.7259026,-13.327999,-8.9975815,-7.569788,3.5257924,-10.007429,-10.249398,-9.556011,2.5694194,-6.043355,-2.5139883,-3.1071365,5.9186287,-7.6955614,-2.68945,-12.623578,-0.17601776,-10.12243,-0.9326113,1.0744131,-6.589201,3.4145718
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.9173155,-12.649591,-9.419089,-4.7136726,-13.33222,-9.021692,-7.6086783,3.5289407,-10.022667,-10.250668,-9.573635,2.5809672,-6.060718,-2.4832828,-3.095636,5.9553785,-7.627907,-2.7015839,-12.624668,-0.22555685,-10.105927,-0.9252786,1.067251,-6.580957,3.4287348
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.12236023,-6.8761783,-6.3866034,-8.01435,-6.748949,-8.074849,0.66696453,1.3319744,-8.522367,-3.4734964,-7.0810337,2.0177202,-1.9296584,1.5632539,0.06543201,5.2154374,-11.94632,-1.6085658,-7.3481965,1.4886227,-4.387606,-1.8420454,2.5348246,-5.537414,-0.6633239
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.03447914,-6.871084,-6.35703,-8.001835,-6.7376204,-8.107898,0.77737045,1.3677686,-8.454961,-3.5318499,-7.063657,2.094669,-1.9629507,1.5965047,0.09186736,5.246963,-11.899286,-1.615004,-7.2856536,1.5444176,-4.3969545,-1.8204734,2.5208247,-5.5215282,-0.70743847
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.12236023,-6.8761783,-6.3866034,-8.01435,-6.748949,-8.074849,0.66696453,1.3319744,-8.522367,-3.4734964,-7.0810337,2.0177202,-1.9296584,1.5632539,0.06543201,5.2154374,-11.94632,-1.6085658,-7.3481965,1.4886227,-4.387606,-1.8420454,2.5348246,-5.537414,-0.6633239
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.072864,-5.584136,-58.472206,135.68585,42.254616,9.140673,-8.187559,-29.735218,-10.073612,-4.3796787,-3.050798,-19.836708,-5.735037,-2.7777574,7.3645334,-6.260671,1.4737458,5.356499,-4.422649,-3.3996823,1.3403883,-1.3131808,-1.3804702,-0.29136705,-1.5202389
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.072864,-5.584136,-58.472206,135.68585,42.254616,9.140673,-8.187559,-29.735218,-10.073612,-4.3796787,-3.050798,-19.836708,-5.735037,-2.7777574,7.3645334,-6.260671,1.4737458,5.356499,-4.422649,-3.3996823,1.3403883,-1.3131808,-1.3804702,-0.29136705,-1.5202389
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.072864,-5.584136,-58.472206,135.68585,42.254616,9.140673,-8.187559,-29.735218,-10.073612,-4.3796787,-3.050798,-19.836708,-5.735037,-2.7777574,7.3645334,-6.260671,1.4737458,5.356499,-4.422649,-3.3996823,1.3403883,-1.3131808,-1.3804702,-0.29136705,-1.5202389
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.056077,-8.611924,0.6052685,-14.714838,8.003611,-1.3206811,0.6921406,5.934968,-8.944416,-13.421494,-14.644308,1.8471118,-1.7973297,-13.9243765,10.755108,53.432163,60.332634,82.73264,11.05466,16.459414,4.983864,-6.787057,-0.32992172,-0.56462896,-1.6696649
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.0394745,-8.630441,0.60133266,-14.620449,7.890911,-1.3395071,0.65338135,6.0084333,-8.911324,-13.421696,-14.627199,1.746882,-1.8420041,-13.832019,10.776589,53.497784,60.236244,82.58673,11.082572,16.421297,5.009077,-6.747052,-0.45437288,-0.6420382,-1.6941147
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.056077,-8.611924,0.6052685,-14.714838,8.003611,-1.3206811,0.6921406,5.934968,-8.944416,-13.421494,-14.644308,1.8471118,-1.7973297,-13.9243765,10.755108,53.432163,60.332634,82.73264,11.05466,16.459414,4.983864,-6.787057,-0.32992172,-0.56462896,-1.6696649
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.232235,-6.36062,-10.569903,39.382915,3.3607197,-12.941226,20.842606,82.8028,91.90039,12.323347,0.19024754,84.96723,26.146933,-1.7654724,-10.619219,-4.0698385,7.164486,-3.243469,-3.528749,2.989498,-1.2890425,5.1119666,8.121534,3.0234332,1.6645856
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.203054,-6.3628216,-10.518334,39.23641,3.3549986,-12.878469,20.771385,82.61591,91.769104,12.305691,0.20645237,84.82367,26.12128,-1.8489836,-10.573217,-4.0815926,7.1492567,-3.1654224,-3.5929852,2.905321,-1.3304176,5.081668,8.092465,3.0254674,1.7025521
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.232235,-6.36062,-10.569903,39.382915,3.3607197,-12.941226,20.842606,82.8028,91.90039,12.323347,0.19024754,84.96723,26.146933,-1.7654724,-10.619219,-4.0698385,7.164486,-3.243469,-3.528749,2.989498,-1.2890425,5.1119666,8.121534,3.0234332,1.6645856
