sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
QualiSR-Set120/RealESRGAN/ava_images___308473.npy.gz,RealESRGAN,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___308473.png,QualiSR-Set120,ava_images___308473,RealESRGAN/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-6.5337276,-12.467069,-9.828817,-9.939869,-3.768508,-13.338725,-14.21541,-5.5915475,-9.277635,-18.515493,-6.6897755,-13.389357,-5.6170835,-12.897465,0.32419324,-1.4278516,-1.5210323,-8.435781,-4.3543024,-14.938728,11.823237,-16.89346,25.379692,-19.482294,70.30294,47.400673,-24.612144,-1.4633105,-8.920461,-1.5969309,0.45550978,-2.2478902,0.23686609,0.46494997,-1.0615073,-1.0512304,-0.4787407,1.0115238,-1.0833385,0.8530298,-0.43492937,-0.15994334,-1.7476907,-0.1172595,-2.5434885,1.7896209,-1.7978495,-0.046368837,2.866189,-0.66889083,-1.4837384,0.67654425,2.0308914,-0.47300896,-1.920702,-0.78933764,-2.9522943,1.1609427,-0.048758745,-0.05477214,0.10451388,1.0974092,0.48728523,0.78971493,-0.14943147,0.094685555,0.30281174,-1.0083433,0.009925425,-3.9450526,-0.8575885,-0.41136897,2.7297363,5.2168403,9.245893
QualiSR-Set120/SUPIR/ava_images___308473.npy.gz,SUPIR,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___308473.png,QualiSR-Set120,ava_images___308473,SUPIR/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-4.339798,-13.526823,-9.683997,-11.254359,-5.1324825,-13.460658,-13.979162,-3.4030704,-9.133433,-20.537247,-7.5002728,-13.960281,-6.238027,-14.901126,2.3378403,-2.5191615,-0.8021045,-8.960346,-4.073106,-17.709139,11.019829,-18.740446,27.82866,-21.705343,80.951454,58.87488,-28.241432,-1.9667698,-14.647109,-1.4446105,2.0946474,-3.7880237,-0.6956203,-0.9905669,-1.286855,0.021342278,-0.30720282,-3.2734318,0.6589396,1.9463665,0.84585416,-0.12031984,0.15444744,-0.63079846,-2.7102833,2.0428958,-0.32600188,-1.1527662,-2.2842848,-0.005322203,0.3778394,-0.94271094,0.16278285,0.24574614,1.4926039,-0.42188478,1.0621043,-0.51213,1.3297868,0.045405805,-0.6198954,-0.055128217,-0.12375042,0.6790764,0.49412817,0.21610925,-1.2433239,1.3669326,-0.19595236,2.2778945,-0.4306392,-0.36763203,-1.591463,-3.3140244,-4.6698194
QualiSR-Set120/PASD/ava_images___321917.npy.gz,PASD,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___321917.png,QualiSR-Set120,ava_images___321917,PASD/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,0.66980934,-15.644335,-11.745766,-8.23021,1.5317957,-16.164152,-7.7119656,-16.370802,-11.958488,-25.121822,-4.997706,-10.222777,-10.226432,-2.298705,-15.705217,-8.919696,-19.720741,13.958363,10.801045,-22.53566,77.47166,1.7031865,-51.278465,58.785686,-34.624184,43.611294,-6.187703,-1.638837,-16.249367,-0.94930637,1.6400024,1.49333,-0.25910354,0.18148065,1.1460493,-0.53556156,3.5460072,0.55340546,-0.306597,3.7867298,0.79425466,-0.8849602,-0.16064167,1.5330498,-4.162036,2.5302305,0.9476963,-2.4701047,-0.5707679,-2.090805,-0.25486636,-0.94683135,1.4352291,-2.9905112,-2.2563486,-0.60629845,1.9612685,-1.2284286,-0.16292977,-0.031347692,1.5636843,-1.7077786,0.13504104,-4.279625,-0.25709116,-0.3440351,-1.3335469,4.5016737,7.699008,-5.8057775,6.700362,4.6905437,-2.3107476,26.678286,7.575563
QualiSR-Set120/RealESRGAN/ava_images___321917.npy.gz,RealESRGAN,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___321917.png,QualiSR-Set120,ava_images___321917,RealESRGAN/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-3.5169716,-14.954948,-12.271928,-6.8368325,0.850356,-13.747243,-9.566248,-14.823101,-10.654455,-22.17976,-5.227273,-9.932693,-9.484816,-2.3297982,-12.467174,-6.055169,-14.66181,12.339395,8.042604,-18.577778,65.36957,-0.19809723,-42.425255,47.774906,-30.087484,35.19974,-9.019939,-0.876014,-11.851977,-4.371446,1.733672,0.6766859,0.41225404,-0.355951,-0.24811089,-1.0165529,2.122075,0.37728524,-0.8203976,-1.7260045,0.49871528,-0.1677885,-0.7059691,-0.38502693,-1.2841825,0.21568108,-1.6680131,0.72399616,0.6373559,3.6039386,-0.42137086,1.0807791,-0.0940505,5.2773137,2.6288042,-0.17468882,-2.0672636,1.6492091,0.20451844,0.4211799,-3.5510006,2.379062,0.57224894,5.9827356,-1.0426351,-1.2239136,2.3327608,-6.216811,-9.99154,10.031409,-10.167603,-6.8768053,2.4966078,-38.50523,-10.8645935
QualiSR-Set120/SUPIR/ava_images___321917.npy.gz,SUPIR,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___321917.png,QualiSR-Set120,ava_images___321917,SUPIR/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-5.2183733,-15.412731,-13.162349,-7.817059,0.70434606,-15.643577,-7.759932,-13.930426,-10.813143,-23.8592,-5.536822,-12.15878,-9.469081,-1.2377446,-14.04031,-7.0774264,-16.404905,11.735812,8.717325,-18.319994,66.87698,0.17278004,-41.404263,47.4104,-29.747576,34.147915,-7.155116,-0.664124,-11.779748,-2.4622164,1.9322158,1.5318964,-0.020515263,0.02034831,0.98674345,-1.3254409,2.7676916,1.6179137,-0.055587053,0.11714572,-0.15385926,0.49949157,1.4222808,0.9295087,-3.6258898,2.4341025,-0.7818493,0.38581514,-0.18570805,-0.28137818,0.22468382,0.85254735,-0.105677724,-1.5969335,-1.8153043,0.14435291,-1.0091983,-0.6853641,0.31043303,0.4933918,0.94803846,0.29262108,-0.37452278,-1.6824594,0.5541864,1.8065526,-0.9293989,1.1805112,0.9450109,-2.8491926,2.045008,0.1694527,-0.06732082,7.2936687,1.354668
QualiSR-Set120/PASD/ava_images___360165.npy.gz,PASD,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___360165.png,QualiSR-Set120,ava_images___360165,PASD/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,21.99003,-72.57024,260.54498,56.83992,23.43925,3.9463358,-10.156229,5.427904,5.3466716,-12.089927,9.92909,-0.5336971,-0.70042515,-0.6981095,4.098282,-5.1852694,-0.09112835,0.88561964,4.86847,4.61984,1.0120759,2.9796634,-1.3957553,1.4584866,-2.758962,7.48967,-7.298724,1.82163,-3.5836267,45.518864,-69.68505,-0.75974894,33.940495,34.12381,0.49923885,0.93678474,-3.21006,-3.0585544,-0.27144074,0.4508229,-0.1459018,-1.1567423,1.4260801,-1.9577931,-0.6801386,-0.9532862,0.33513772,1.0127958,0.28595626,-0.8250352,1.060313,0.9402736,0.21570243,0.3147698,0.15996242,0.5247023,-0.8030598,-0.26672864,0.67829275,0.19666547,0.13044322,0.07787043,-0.06917334,0.41449445,0.11566889,-0.30311242,0.45476413,-0.43856,-0.4479187,-0.09482324,-0.3328045,-0.19428945,0.14935863,-0.4293495,-0.54644394
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,6.3285294,-57.38472,184.9521,37.461994,15.294795,-1.6825199,-8.108828,-0.7719908,2.8104472,-8.120292,10.687627,-1.9243317,0.5656686,1.0658028,2.7750776,-7.864864,-0.3196988,-2.8283334,-0.44005728,2.240624,-1.964936,0.0095796585,0.6808404,2.458953,4.187649,-5.638418,2.118061,-2.011039,12.236374,-58.90891,90.95826,-1.3649626,33.228123,26.995468,5.0542307,2.1139371,1.108336,-1.6723515,0.25995994,2.5718312,-1.2805554,1.3753576,-0.3332157,0.8882668,1.8107839,1.0347843,1.3253926,-1.6290126,1.0191894,0.5055241,2.1733983,-0.61684525,-1.4295173,1.2943819,-1.7122679,0.20570892,0.32834578,0.124605834,-0.9440781,-0.91684437,-0.00119555,-0.1580705,-0.35447896,-0.17769247,0.15391827,-0.534436,-0.3325795,0.76530266,0.4902013,0.7148267,0.3357618,-0.26256168,0.3108095,0.31380403,-0.07030925
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,11.691917,-62.0123,204.08937,40.848545,19.149147,1.1665621,-6.6229906,0.9730396,4.4425597,-6.560754,6.6335535,-0.6655445,2.0818558,1.0701237,3.7554162,-2.018845,-0.12969446,-1.7641047,3.4686956,0.16816473,-1.4115098,1.0013003,1.9098059,0.66980743,-1.00125,1.1472445,2.9021702,-3.0293036,-0.5464134,-7.3033657,3.2046008,1.3745466,-73.489296,-68.11507,-4.932316,-3.0938702,2.291623,5.0674887,0.84963036,-2.7961388,1.5470635,0.26179934,-1.2577951,0.5982318,0.25006485,0.6713171,-0.5310642,-0.13551617,-1.3649089,0.96309346,-2.8138437,-0.7550867,0.16938254,-1.5493364,1.2774142,0.10000569,1.0594413,0.047713876,-0.008288264,0.6751022,-0.33793315,-0.20696688,-0.019446783,0.119211376,0.00034999847,0.465996,0.021982014,-0.53987527,0.31659776,-0.18408048,-0.026202798,0.73008704,-0.79217684,0.17121446,0.6371051
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-14.146894,-8.107517,-8.11577,-9.8734455,1.1803219,-12.052096,-4.1233044,-10.27472,-3.5192802,-9.770592,-2.3072453,-6.5071406,-5.8432794,-3.3665657,-5.368175,0.24287224,-6.643737,2.5527828,4.861906,-10.773804,6.983946,-8.255322,-6.511844,-7.6171045,-2.4331484,-9.962889,-9.855177,-3.1153927,22.401016,0.7052816,-0.7054363,-2.8148172,-0.008846939,-1.8135514,-1.7199512,4.365023,-12.167851,1.7853901,-0.2766149,6.475349,1.9680337,-0.54759383,0.10105419,0.63074756,2.0870428,-3.650105,-0.74459153,2.009516,-0.5781734,0.66622776,-0.8358535,0.83092266,-0.7595127,-0.36625904,-0.25779533,-0.6761117,0.47406316,-0.90576744,-0.091029644,0.8186726,-1.0862057,0.28455275,-1.5548588,-0.1248166,1.3190979,-3.0221267,-0.28275406,-0.056174994,0.22849041,-0.39604342,0.014276266,-1.679905,-2.8737512,-0.9774121,0.49489686
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-13.568805,-4.9912143,-7.310462,-9.631904,0.7160529,-11.317006,-3.6237252,-9.188014,-2.4932353,-9.016984,-2.6659627,-5.300097,-6.1711564,-4.7191854,-5.9340734,-0.0703356,-6.3228846,3.066357,4.138507,-11.164244,6.830146,-7.8680997,-7.151903,-7.7617393,-2.3779929,-10.586277,-9.757729,-3.965234,21.932886,0.60071534,-1.0664467,-3.6454613,0.34475327,-1.2329535,-0.52218586,3.4293115,-13.261753,2.8457413,-0.38958323,6.8649163,2.6170106,-0.8827131,0.7166799,1.234519,1.1792722,-3.457794,-0.07185233,2.351263,-0.7485626,0.39426357,-1.1086962,-0.16873568,-1.92098,-1.3538418,0.03885734,-0.8516271,-1.3273342,-0.99999166,-0.085752726,0.34560233,-1.3521969,0.46342355,-1.0970719,0.8730968,1.4420818,-2.931555,-0.34519386,-0.36468768,-0.39169246,-0.75780463,-0.6374419,-1.3901408,-2.3466084,-1.8991821,-0.23638785
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-13.3065405,-6.8228965,-7.7655306,-9.444772,0.3398794,-11.429419,-3.6998131,-10.297137,-4.4584327,-9.971574,-1.0182959,-6.120393,-6.336079,-4.04853,-5.6506176,0.21631496,-6.610937,2.914376,4.2945266,-10.107737,6.491213,-7.8415265,-6.2302938,-8.211908,-2.4755192,-9.916447,-10.255937,-3.7790546,21.575329,0.5682962,-1.5624033,-3.4725058,-0.10583818,-0.8797287,-1.9012109,4.139161,-12.223629,1.9675094,-0.97040725,5.5371757,1.5352088,-0.52786446,0.50310874,0.5543647,2.0185199,-3.7750807,-0.25336528,2.0101461,-0.33788133,1.7052345,-0.44208908,-0.023377538,-1.26386,-1.0541584,0.10738325,-0.3672787,-0.7960803,-0.68890905,-0.12412405,-0.29141134,-1.7201722,0.16454917,-0.7296337,0.6072625,1.5075678,-3.1315548,-0.14760482,-1.3117657,0.67543155,-1.4754151,0.36595905,-2.3846774,-2.8784552,-1.4980055,0.004303947
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-6.0630074,1.8603544,-10.528004,-18.00859,0.46262288,-7.328404,-26.242794,-3.648293,9.136919,-8.460707,-10.937254,-5.4781117,10.729906,-94.49115,103.46233,-41.21084,33.201443,55.71892,14.700852,22.324821,-7.701523,17.888184,-13.816887,-4.449859,-6.655741,-5.417148,2.255951,-0.21464445,-1.260562,1.8439099,2.324988,1.9470099,-5.2641163,0.08523846,1.9028552,-2.6554217,5.9488583,-53.0374,2.0588276,16.625013,-5.850987,-1.0577154,-7.4196854,0.7527678,-9.608355,5.7871766,-4.3343735,2.253625,4.837763,-33.944103,-23.63505,-7.3779526,-6.7459483,0.31562537,-4.991228,4.165079,-3.2241354,-1.3263886,0.5453973,1.1314905,-2.8355327,1.0944471,-2.9370005,-0.051267624,-0.8750557,-0.8404975,1.307328,-0.26561975,-0.896558,-1.0382388,-1.0896597,-1.2250336,-0.14138949,-1.2056599,-0.8755027
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-4.2297716,0.87585163,-11.051165,-15.144175,-4.5093374,-6.474113,-27.483072,-1.5111275,7.938474,-10.518829,-9.8555565,-5.954298,6.056871,-79.634514,85.76784,-33.154568,30.484396,44.57383,13.103746,20.048325,-6.1527424,12.53994,-4.689145,-1.0558796,-0.3993687,-0.5633087,-3.8296602,3.5961454,-2.4207296,-3.0886025,-2.075975,-0.6873174,10.323988,-2.6399837,1.0446415,-3.0692348,-3.0906446,78.73409,-4.5908937,-24.294516,6.6180086,0.5168867,14.839384,-0.32358027,6.503549,1.7768078,0.42813253,-4.7028136,3.1743467,-14.163105,-6.306073,-0.9454485,-6.679986,1.5468678,-3.9308228,3.369153,0.17795789,-2.6990507,-1.4280827,1.2640934,-0.90879333,-0.8343535,0.19820964,-0.22891456,-0.11383891,-1.4469314,0.32182956,0.26394033,0.6621009,0.6643187,-0.23349398,1.2465495,-0.25658256,0.027705848,0.15682486
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-8.845115,-1.3046665,-11.33111,-18.878933,-2.273905,-9.403748,-23.82766,-4.0571637,7.29489,-9.7301035,-11.619794,-6.436299,6.646296,-83.83004,89.26714,-36.652657,29.469053,47.782906,12.765562,17.276518,-5.9691114,13.6652775,-9.09995,-1.9938607,-4.9377112,-2.0093212,-2.3251295,-0.97179234,3.7878313,0.46260774,-0.68202627,-2.7022593,-2.4362512,-0.38201112,-1.9730501,3.257914,-1.3558335,-13.83592,0.69834244,4.6359863,-0.67408967,1.9537019,-6.5460367,-2.9084976,1.6769457,-7.1648808,3.2255077,1.9891636,-8.381239,52.713478,33.34063,9.790678,13.837065,-2.0560782,10.025735,-7.7494597,3.4204907,4.1556125,0.20118523,-2.89782,4.030357,-0.7086057,2.8691807,0.23411626,1.2267902,2.4897666,-1.6850832,0.52844834,0.48879075,0.018011093,0.86550283,0.6447036,0.97417486,1.8923674,0.7600795
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.841149,-12.797173,-6.58393,2.075757,-3.7115254,-12.505017,-4.695966,-14.10579,-9.710117,-6.5905967,2.6988556,-5.3640437,-4.477855,-1.0607061,-11.994122,-4.232168,-11.5987,0.028798103,-5.8119783,0.966928,11.324337,-4.809283,2.5622058,-27.350307,-11.632483,-28.616879,-26.16898,83.009254,-26.614323,-2.588985,0.8514266,0.40844738,-3.1989553,1.765917,1.6696818,-1.2487946,1.4052296,-1.5353769,-0.3582461,-0.13425732,1.1478382,-1.4107225,-0.49061084,0.60716915,-1.3612766,0.5679817,0.95592296,-1.366965,-0.1271894,1.3053832,0.7412092,0.9833128,-0.38964564,0.17222947,0.1290325,0.1742121,-0.99737644,-0.17399716,-0.44690335,-0.042749822,-0.099387825,1.2220383,-0.016323835,0.3520859,0.8949975,0.42053172,0.21820766,0.9833102,0.24616653,-0.10388386,0.18737543,1.2506496,0.13778102,0.022839487,0.8790432
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.585886,-12.173128,-6.814011,3.6786966,-3.2123013,-13.30035,-4.2206583,-14.163109,-8.973142,-5.773391,2.9625566,-4.9171457,-4.0586233,-1.4495604,-10.991888,-5.072826,-11.262459,1.0425904,-6.211829,1.5652051,10.161891,-5.6270638,2.1301246,-28.488043,-12.434968,-30.07777,-27.284931,86.84051,-28.951904,-2.9847598,0.85250556,-0.5763347,-1.7963855,1.0597373,0.96548367,-1.2593212,1.7065992,-0.24542004,-0.093057394,0.45192653,0.8937324,-0.72079635,-0.7171433,0.96857667,-1.8640442,1.2945027,0.4081483,-0.53368425,-0.35429406,-0.07035738,0.14918232,0.24111623,-1.125387,2.1287012,0.70012844,0.8338723,0.9587071,0.85331756,-0.9399978,-0.6209455,0.3568859,0.5574189,-0.68781054,-0.78073364,-1.1038171,-0.6816497,-0.062835455,-0.038372517,-1.294827,0.8017546,0.9467907,-1.757958,-0.8452885,0.24651176,-0.5947388
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-13.262251,-12.972948,-6.931168,1.8691196,-3.1815724,-12.620346,-4.3822947,-14.481173,-8.505405,-8.054597,2.0627034,-5.5093055,-4.6595488,-1.1552132,-11.324674,-3.7469025,-10.053368,0.75334096,-4.6513205,-0.10480976,10.7834215,-4.7292,3.1517055,-25.109571,-11.30444,-26.618507,-23.972,72.91115,-22.30708,-2.2844486,0.54351985,1.3093165,-3.038102,2.0829568,1.5820694,-1.0518384,0.82293797,-1.1702654,-0.012559652,-0.15131825,1.2007331,-1.0586028,0.032987952,0.3934486,0.18522263,0.4314971,1.3569909,-1.5762482,-0.62393284,0.4075287,1.7513609,-0.26099342,-0.6333778,-0.87357926,-0.99061,0.56484556,-1.4731717,0.39776093,0.21699882,0.9388433,0.45855522,0.98565584,-0.05268012,0.8767237,1.6809301,-0.3167503,-0.3932035,0.8115225,0.62636876,-0.8300092,-0.6738671,1.6387818,0.41503942,-0.6165489,0.39592156
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.409792,-2.3921747,3.3719778,8.921931,0.605453,-1.0586319,7.0287642,-2.8905272,14.329231,10.57073,0.7323172,6.606168,5.575814,-4.8355002,2.6444418,6.3484154,-0.98693705,-3.0636194,3.0010238,4.081101,-9.148358,0.27632046,1.8828694,-5.7683,-7.733002,0.20433617,-3.5651417,-2.7332742,-19.834167,-4.620269,-1.7635342,0.36883247,-1.1254665,0.8676194,0.73900557,-0.6843643,7.3634415,2.4176888,-3.3723373,5.5833163,3.036161,5.092882,-1.623728,6.7920065,-3.9128723,3.6224084,-1.0331116,-0.24044776,-1.5779266,-1.0353215,0.43596286,0.8111122,-3.0506127,6.085435,-9.253,1.8407098,3.0095549,-0.5429096,1.4086354,2.8404293,-3.0243883,-5.4778614,2.7164466,0.62195736,-5.866614,0.9136772,-2.8525949,-4.349349,-0.9152742,1.4226805,-1.3208768,3.197472,0.09240925,2.7665112,-0.12159096
