sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,6.3285294,-57.38472,184.9521,37.461994,15.294795,-1.6825199,-8.108828,-0.7719908,2.8104472,-8.120292,10.687627,-1.9243317,0.5656686,1.0658028,2.7750776,-7.864864,-0.3196988,-2.8283334,-0.44005728,2.240624,-1.964936,0.0095796585,0.6808404,2.458953,4.187649
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,11.691917,-62.0123,204.08937,40.848545,19.149147,1.1665621,-6.6229906,0.9730396,4.4425597,-6.560754,6.6335535,-0.6655445,2.0818558,1.0701237,3.7554162,-2.018845,-0.12969446,-1.7641047,3.4686956,0.16816473,-1.4115098,1.0013003,1.9098059,0.66980743,-1.00125
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-14.146894,-8.107517,-8.11577,-9.8734455,1.1803219,-12.052096,-4.1233044,-10.27472,-3.5192802,-9.770592,-2.3072453,-6.5071406,-5.8432794,-3.3665657,-5.368175,0.24287224,-6.643737,2.5527828,4.861906,-10.773804,6.983946,-8.255322,-6.511844,-7.6171045,-2.4331484
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-13.568805,-4.9912143,-7.310462,-9.631904,0.7160529,-11.317006,-3.6237252,-9.188014,-2.4932353,-9.016984,-2.6659627,-5.300097,-6.1711564,-4.7191854,-5.9340734,-0.0703356,-6.3228846,3.066357,4.138507,-11.164244,6.830146,-7.8680997,-7.151903,-7.7617393,-2.3779929
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-13.3065405,-6.8228965,-7.7655306,-9.444772,0.3398794,-11.429419,-3.6998131,-10.297137,-4.4584327,-9.971574,-1.0182959,-6.120393,-6.336079,-4.04853,-5.6506176,0.21631496,-6.610937,2.914376,4.2945266,-10.107737,6.491213,-7.8415265,-6.2302938,-8.211908,-2.4755192
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-6.0630074,1.8603544,-10.528004,-18.00859,0.46262288,-7.328404,-26.242794,-3.648293,9.136919,-8.460707,-10.937254,-5.4781117,10.729906,-94.49115,103.46233,-41.21084,33.201443,55.71892,14.700852,22.324821,-7.701523,17.888184,-13.816887,-4.449859,-6.655741
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-4.2297716,0.87585163,-11.051165,-15.144175,-4.5093374,-6.474113,-27.483072,-1.5111275,7.938474,-10.518829,-9.8555565,-5.954298,6.056871,-79.634514,85.76784,-33.154568,30.484396,44.57383,13.103746,20.048325,-6.1527424,12.53994,-4.689145,-1.0558796,-0.3993687
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-8.845115,-1.3046665,-11.33111,-18.878933,-2.273905,-9.403748,-23.82766,-4.0571637,7.29489,-9.7301035,-11.619794,-6.436299,6.646296,-83.83004,89.26714,-36.652657,29.469053,47.782906,12.765562,17.276518,-5.9691114,13.6652775,-9.09995,-1.9938607,-4.9377112
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.841149,-12.797173,-6.58393,2.075757,-3.7115254,-12.505017,-4.695966,-14.10579,-9.710117,-6.5905967,2.6988556,-5.3640437,-4.477855,-1.0607061,-11.994122,-4.232168,-11.5987,0.028798103,-5.8119783,0.966928,11.324337,-4.809283,2.5622058,-27.350307,-11.632483
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.585886,-12.173128,-6.814011,3.6786966,-3.2123013,-13.30035,-4.2206583,-14.163109,-8.973142,-5.773391,2.9625566,-4.9171457,-4.0586233,-1.4495604,-10.991888,-5.072826,-11.262459,1.0425904,-6.211829,1.5652051,10.161891,-5.6270638,2.1301246,-28.488043,-12.434968
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-13.262251,-12.972948,-6.931168,1.8691196,-3.1815724,-12.620346,-4.3822947,-14.481173,-8.505405,-8.054597,2.0627034,-5.5093055,-4.6595488,-1.1552132,-11.324674,-3.7469025,-10.053368,0.75334096,-4.6513205,-0.10480976,10.7834215,-4.7292,3.1517055,-25.109571,-11.30444
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.409792,-2.3921747,3.3719778,8.921931,0.605453,-1.0586319,7.0287642,-2.8905272,14.329231,10.57073,0.7323172,6.606168,5.575814,-4.8355002,2.6444418,6.3484154,-0.98693705,-3.0636194,3.0010238,4.081101,-9.148358,0.27632046,1.8828694,-5.7683,-7.733002
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-4.569086,-4.13985,1.7995367,5.0832834,-2.7101183,-4.016324,5.0118995,-5.7901354,11.09544,13.657358,-1.710628,5.560029,9.452963,-1.5006515,0.68976283,3.8267348,-3.9329553,-0.25067997,2.1281083,3.0821366,-8.760545,-0.8687916,3.6471946,-5.9703608,-7.5829773
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-7.930697,-2.9715176,1.2790871,6.075959,-2.5283976,-3.1918297,7.1883864,-4.925476,11.866091,10.879526,-0.26344836,2.7739477,8.426796,-1.6287262,0.0020422935,2.3302717,-1.4899833,-2.396893,2.8669913,2.3514218,-9.1757765,0.7692499,3.4038742,-6.8783684,-7.8515754
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-11.883497,-10.873776,-4.911222,-11.762504,-1.1214949,-5.1645403,-3.7595863,2.4700508,1.4899073,-3.046431,-5.648757,-2.975469,-1.026082,0.84675986,2.7273624,0.5331086,-8.96705,-0.48739946,3.235147,-5.769964,-0.40139437,-6.1965013,5.0218906,-13.802198,-5.445653
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-10.252982,-9.30667,-5.2092667,-11.579527,-0.051021904,-6.201058,-2.726933,1.0911322,0.3277278,-3.3703294,-5.497595,-3.6879396,-0.9311366,0.57234216,0.828501,1.871812,-8.666797,-1.5701562,4.8377275,-5.272015,-0.74517417,-7.4727273,4.2499895,-9.9953165,-4.385324
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-13.160851,-10.106251,-6.1578503,-12.643926,-2.0654788,-6.571867,-2.440074,-0.52210045,1.6771231,-2.6008773,-6.1112266,-2.2250519,-0.9561305,1.068991,1.1652434,1.5643003,-9.040822,-0.7351458,3.361333,-6.032765,-0.30195737,-7.6929493,4.1624613,-13.037551,-7.3855433
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-18.61838,-15.467579,-11.226198,4.8849726,-3.173686,-16.810905,4.48109,-19.231564,-10.038678,-12.717829,21.890339,-0.15875816,-6.038625,1.3603361,-52.42422,15.945781,-46.83363,91.9953,-25.802963,63.216347,-32.778744,-5.3580055,1.305583,6.9112797,5.446173
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-17.331282,-14.604923,-9.393544,3.8937397,-2.4030313,-15.515387,2.6398892,-18.184143,-10.171139,-11.334642,20.371305,-0.9744663,-4.80779,0.2054112,-52.13003,17.169424,-45.118587,89.39112,-23.217358,58.855583,-33.730175,-8.0160885,-0.097096294,7.6438065,6.2189445
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-17.89986,-14.4044285,-12.140675,4.4822674,-1.9175948,-17.294008,1.4894481,-17.846315,-8.828144,-11.848091,19.767138,-2.1156826,-5.3307676,0.06485753,-47.27587,18.037523,-44.687332,85.36752,-22.604744,55.280296,-32.62664,-5.954198,-0.22981992,7.487421,7.090747
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-15.246985,-12.65449,-10.608273,-8.619787,0.50657266,-16.04085,-6.7638464,-12.500845,-6.39188,-11.114624,-3.471992,-12.042443,-5.8569455,-0.11145595,-9.501157,-2.2358181,-8.408716,-1.0520471,1.6610289,-8.646046,8.665697,-10.813614,-3.6697958,-12.41825,0.6744158
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-13.728369,-11.312379,-11.010859,-5.1806564,1.0276245,-13.901809,-6.0466523,-12.490062,-7.304621,-10.765392,-3.5926998,-12.214605,-5.997534,-0.07752681,-9.773882,-0.54892313,-7.7096252,-1.6462737,1.0286946,-7.8919168,8.8170595,-9.449672,-4.463188,-12.445507,1.277317
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-15.260196,-12.858848,-10.40694,-7.6066475,-0.24478096,-15.607023,-6.5294285,-12.428591,-6.344052,-11.382034,-3.3465009,-11.9605255,-6.1134515,0.25789174,-9.149071,-1.4390026,-7.4432774,-1.1884222,1.9705474,-8.204206,8.7225,-9.910805,-3.207492,-11.440445,1.2714717
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,6.789133,-1.4390326,-4.6622934,-9.450255,-10.752148,-6.557155,3.323008,0.19917202,-6.4528837,-7.259299,6.4385014,0.16636086,0.75562143,8.068799,5.7706766,0.26645413,-6.268396,4.9485474,0.94813037,-7.7070265,7.5723696,-2.2032733,-2.5349033,-0.8026476,0.7439027
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,4.8338223,-1.3257408,-2.7137256,-8.889356,-12.062315,-4.8907404,7.256335,-0.14245415,-7.4638667,-5.2734466,6.3497524,-1.6405363,0.95560837,5.080029,2.6686966,3.5921059,-4.3076334,7.79599,1.9125793,-7.284926,4.4101343,0.38504887,-1.1335074,0.41107464,-0.21119726
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,1.2985878,-4.2910676,-4.9625764,-9.335298,-10.691132,-5.3832593,6.674066,-3.02991,-6.1869717,-7.2938814,4.1688604,-2.5851526,-0.58893347,4.331095,3.735696,-2.0237632,-7.567983,8.847973,-0.423882,-8.1752825,5.929237,-1.0831928,-6.331974,-1.7792768,0.85907674
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.634477,-0.36407948,-64.374756,221.0791,22.723661,14.967479,-0.5350599,20.956337,-0.24538946,-5.504553,-9.96698,3.0601826,-21.985336,0.08645722,12.060983,2.577363,7.713964,-5.1037054,1.2876093,-3.6774158,-5.824567,-0.026245594,-2.1471276,2.631466,-1.5393398
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.306438,-4.413669,-58.38376,204.7052,20.087257,14.228852,-1.2007146,17.498253,-1.3302712,-5.9193645,-8.726829,7.9527445,-21.776007,-2.1197448,10.199107,0.8928821,4.6353717,-3.0219975,-0.24382591,-2.7009897,-5.0390873,-1.0236764,-0.7730504,3.3093405,2.1185527
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-13.479155,-2.7914314,-56.429146,194.56241,20.500858,11.765876,0.46244717,17.745262,-0.6821294,-5.1676764,-9.488179,2.5096922,-18.84929,0.43142277,7.1926737,1.7288299,4.655435,-4.857147,2.007681,-4.2365265,-4.9749756,-1.3061848,-2.3698528,-1.6178284,-3.2416735
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-14.671615,-8.186071,4.489545,-12.845982,-10.244537,10.412465,5.0950723,-12.546923,-6.7602873,-0.94554424,-10.321061,-6.6675806,-6.4843607,-4.3610272,-25.077383,113.14646,104.56205,20.455069,19.836338,-3.7463837,2.994957,17.359339,-1.6439817,0.5609741,-1.6210294
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-15.34904,-7.8186026,1.7756615,-11.178889,-7.8160725,7.3236876,3.38757,-12.035953,-7.0231423,-4.002804,-10.61204,-7.472395,-6.0384808,-5.8686714,-20.43743,89.81959,81.4163,15.438864,14.520693,-4.078802,0.4896872,11.388958,-0.48400378,-2.8102784,-2.033627
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-15.851929,-6.3410583,0.30672836,-13.629498,-9.893147,11.284705,4.118015,-12.271416,-9.62365,-5.739496,-11.030737,-11.343789,-4.1314573,-4.9159145,-20.58707,101.46168,91.54609,20.234941,17.989508,-4.1658897,1.2370588,12.352354,-5.30455,1.3217182,-1.0526692
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.344875,-4.2991123,-9.691719,26.769043,-0.30019355,-15.511249,11.344391,-39.796074,-5.152377,98.40808,24.36198,-40.18707,129.71568,-8.834203,-9.634031,-4.1113253,1.4338202,-11.316865,4.362345,3.8394551,7.240637,2.0850968,2.4686716,13.321077,7.160019
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-19.860012,-7.2761064,-7.741669,24.798302,-2.1664598,-13.983525,9.496305,-39.679085,-4.7688017,97.84424,24.930609,-40.723495,127.08582,-8.64449,-11.089713,-4.1541524,2.0915632,-11.581853,3.361659,2.3511739,7.228303,1.717444,2.2463167,13.064627,7.1333065
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.92006,-5.7078176,-9.974726,21.842793,-1.9365438,-14.746827,9.831055,-37.33879,-5.071282,88.01044,24.639175,-35.31951,115.9382,-6.4553695,-8.506822,-3.8132315,-2.3214622,-8.451457,4.6460595,1.6388116,4.965215,1.2779603,2.1208553,9.163849,5.5768647
