sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-7.278306,-40.82197,186.96257,57.477192,9.017162,12.544043,-25.196445,-4.5180087,-14.828901,7.8064747,0.9333401,5.4042997,-4.2192316,-0.47664094,-3.5641408,-7.4351754,-0.8015852,-2.9629045,2.319831,-1.809671,0.110770226,0.5703058,3.6849,4.431107,1.516562
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-3.774763,-43.279976,201.48306,60.792587,11.01125,17.226183,-24.749676,-6.2356634,-11.930135,6.768901,1.7325764,4.481002,-1.2592301,-2.0188417,-1.7239306,-3.5959768,-0.10076618,1.3474908,1.1440372,-1.2261072,0.08826637,-0.5114976,-0.34372187,4.108939,-1.9782219
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.217116,-7.5003,-6.7966723,-6.9550285,-12.28708,-4.760169,-5.3862514,2.9625165,-9.520767,-6.501653,-4.6003776,0.2512498,-3.1193066,-4.6726437,-1.6968699,6.2087064,-10.262149,2.034064,-11.052044,-1.0270262,-8.527976,-2.6826663,2.8972485,-6.4904647,-0.8950143
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-9.741517,-3.9881678,-6.2477694,-7.0040703,-11.397766,-4.4188247,-4.8177834,2.5731459,-8.945688,-6.294406,-3.0343523,-0.94082975,-2.6147935,-5.2758203,-2.670379,6.3308277,-10.114718,2.4798362,-10.462079,-0.8478772,-7.46007,-3.0533361,3.2545688,-7.239421,-0.8631668
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-9.405308,-5.87651,-6.742726,-6.900319,-11.174118,-5.0879593,-5.123153,3.162643,-10.373243,-5.3725758,-5.2954426,0.022971153,-3.4978347,-5.091653,-2.2889867,6.577197,-10.018535,2.0842993,-10.2138195,-1.0064343,-8.1071005,-2.8354614,2.1945117,-6.300223,-0.456033
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-2.5045214,6.3535843,-8.755362,-16.97775,-10.523618,-5.2459707,-23.897587,0.114216685,2.4042406,-7.150206,17.249237,6.629799,17.015612,-61.506126,10.5868,-88.579956,-52.77886,60.222218,69.60152,6.5497723,0.7553215,-26.51727,3.4640296,6.604753,-6.6238875
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-0.7620516,5.3341045,-9.435734,-15.698196,-6.9968596,-8.69389,-24.539738,-3.3377867,0.10739374,-7.312266,14.818056,4.935727,12.357597,-52.70808,8.319564,-74.69081,-42.11939,53.27788,58.491608,5.5745077,0.39024496,-16.012424,2.9499037,7.9366126,-0.48483348
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-4.826989,2.6610842,-9.802782,-18.712942,-11.610247,-8.805945,-22.024298,-1.4887638,0.9847164,-8.558583,14.298414,4.8496547,14.352251,-57.198498,8.636876,-80.69624,-48.85683,56.007027,61.215744,5.9068947,0.7809019,-20.636353,3.235041,6.1981497,-5.304284
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-9.210667,-11.736989,-7.3207574,4.8603444,-5.330574,-11.140395,-4.9464417,6.3151646,-10.153137,-3.0740938,-10.416771,0.029201508,-3.085878,-1.9992217,-8.1594925,6.597103,-6.0202165,-10.922129,-5.0032916,5.9378624,-11.833197,-0.0017335415,-13.017039,-9.461587,-1.8167357
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-9.031535,-11.364794,-7.5784087,6.6243014,-5.75795,-10.8220415,-3.9620266,6.5910263,-9.73135,-2.956092,-9.532714,-0.048920393,-2.9291723,-2.051445,-7.9396887,5.627607,-6.26353,-10.486626,-3.582768,4.562278,-11.522565,-0.3243338,-13.4467535,-9.428723,-1.8070462
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-9.651464,-12.352843,-7.641818,4.7685256,-5.8483424,-10.575373,-4.978263,5.981141,-11.429548,-4.4930477,-9.749925,0.33885288,-3.3967614,-2.3535233,-7.869337,6.59317,-6.0828266,-8.880374,-5.1699862,6.1461515,-11.266203,0.6965854,-12.518573,-8.530184,-2.3083615
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-3.6466722,0.37244892,4.8889084,11.794603,2.3695593,4.6134477,9.096532,5.371442,8.815405,0.535697,15.928375,-1.8188884,5.7282505,-5.9481783,4.642808,1.4928365,4.5469475,-0.1931046,1.9327583,-3.3029058,2.7708035,-3.9296255,-9.511565,5.2802677,-2.0184731
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-2.762454,-1.5944891,3.8643446,8.164257,0.8827553,-0.120615005,7.630147,9.693569,12.423384,-1.005199,13.431625,-0.33558106,8.331251,-2.3671713,3.0176775,3.6014097,1.5784736,-1.4554863,2.4012384,-3.7300751,2.8363848,-1.7490923,-10.561908,3.5126743,-2.8044615
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.9787025,-0.7775068,2.9028578,8.987528,1.4349651,0.6451316,9.434588,7.386891,9.936264,-1.3629489,12.594109,1.71295,5.8076525,-2.6574678,1.4990829,1.5112286,3.3576365,-1.0564579,0.5468731,-2.9201841,3.1100998,-3.2109005,-10.310501,4.99682,-2.3548164
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-8.331069,-9.10652,-2.9834685,-11.1582365,-5.3897066,-2.963242,-3.24868,-5.8440804,2.3575544,-4.163952,2.6171007,-0.2506945,1.5583138,-1.0216651,4.0883656,1.5812719,-7.8902,-1.4022267,-7.4004984,-1.9190924,-3.6879244,-0.064705014,-14.013504,-3.7743826,-0.013880491
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-6.7183294,-7.9684086,-3.3847508,-10.540464,-6.577913,-2.4181266,-2.125208,-4.7908154,2.0403404,-4.7878966,0.810194,0.46485877,1.097971,-1.960219,3.6467023,3.0213397,-6.323653,-0.89754295,-7.2500386,-3.6745524,-4.750349,1.019187,-10.459575,-1.4092865,-0.50226617
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-9.619749,-8.916341,-3.8656693,-11.665123,-6.3221564,-4.244791,-1.6106577,-3.2612858,1.6601515,-5.4782267,2.4686604,-0.6171534,2.3553739,-0.84233654,4.3443832,3.304779,-7.4677396,-1.672306,-7.70992,-2.5614572,-4.8260145,0.16056275,-13.75101,-4.374866,-1.9985495
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.808187,-16.52858,-12.651873,8.937559,-9.181192,-10.789456,3.8879805,14.754518,-23.793804,9.760323,-7.6102605,7.8110027,-11.339357,-0.9857439,-24.042149,79.4004,-39.19144,-32.76518,88.7052,-29.642965,9.75114,3.8154526,-2.6732955,7.38786,2.8323653
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-12.823171,-15.487137,-10.610333,7.2671933,-8.83695,-9.444956,2.0909557,14.372658,-21.180756,8.937061,-7.42887,8.398884,-10.377177,-1.678763,-23.393517,78.83454,-38.650494,-29.634027,83.57315,-32.01048,10.041961,3.5943441,-0.615273,6.975757,3.6794114
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.154612,-15.097769,-13.521374,8.4740505,-10.659961,-10.197705,0.72728634,13.93641,-21.996277,8.176773,-6.747776,8.562837,-10.975897,-3.1512768,-19.754208,78.363914,-38.93276,-29.686815,83.0268,-30.931267,11.425986,2.6426024,-0.5315068,7.5948453,4.742917
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.566619,-13.178847,-9.567875,-5.1665015,-14.566099,-8.605805,-7.916432,3.5128407,-9.880318,-10.387471,-9.634685,2.514934,-5.8530116,-2.4158077,-3.6750164,6.1163416,-7.7888975,-3.7371862,-12.983809,-0.6647247,-11.247267,-0.5986608,1.2257211,-7.55351,4.5101957
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-9.4254,-11.57462,-10.270287,-2.6338348,-11.779581,-6.7651668,-7.681008,3.4462438,-9.50956,-10.13749,-10.564175,2.1650763,-5.824868,-2.5129747,-3.26345,6.9381223,-6.1340685,-3.3551059,-12.136161,0.429101,-10.608925,-1.4788709,1.8157737,-7.5201373,5.0442142
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.738953,-13.3491335,-9.515068,-4.365308,-13.604311,-9.157309,-7.5822773,3.1223178,-10.164839,-10.35335,-9.730221,2.4410048,-6.0620484,-2.266372,-3.2399917,6.1852303,-6.94742,-3.0806181,-12.703576,0.09601998,-10.890299,-0.194237,1.4965961,-7.0783677,4.592349
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,10.693341,1.7065172,-2.3324442,-8.087985,-2.265523,-9.981424,4.6695557,-1.3862002,-6.6825466,6.181217,-4.486492,2.495184,2.0217557,6.7047377,7.0532913,2.4971812,-8.227548,0.26025873,-3.1651096,5.532609,-3.6281464,1.1576807,3.0819476,-4.4423122,-0.7291498
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,8.580855,1.417592,-0.6826124,-8.017948,0.019105911,-9.587732,8.433179,-0.19393039,-4.710744,5.4708414,-6.0505023,3.168615,0.77485275,3.2467604,4.9556684,6.7803793,-7.220444,3.1755993,-0.6568632,5.2651577,-0.16698599,0.4528346,3.2874143,-1.3195425,-1.5043356
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,5.278037,-1.8991776,-2.815578,-8.453798,-1.1131344,-9.199301,7.611886,0.4551103,-7.02402,2.093049,-5.720974,2.5992343,0.09394646,4.041081,3.952825,3.4079561,-12.0824585,-0.39011145,-1.3649864,4.074893,-1.6977525,-2.424329,4.7477264,-6.447378,-0.76694703
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-7.475093,-1.3968134,-82.86451,198.35869,66.56799,13.83024,-7.9049106,-45.119183,-7.2269907,-3.7473445,0.13972759,-28.918983,-5.9000716,-3.3670402,13.323472,-9.642311,5.638072,8.968255,-0.55969524,-7.2151194,7.220545,-2.0964665,1.1371782,2.1293406,-0.95337343
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-6.63492,-4.7458515,-74.215576,179.62238,61.57874,11.53577,-7.9219875,-39.989674,-8.913642,-1.7375035,0.64980984,-29.40408,-3.377699,-4.192106,9.799998,-8.921349,2.5762215,6.441165,1.5468225,-6.7894545,6.9059887,0.46138048,1.9576209,1.7162565,1.7837797
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-9.60702,-3.6222343,-73.9652,178.47565,58.719067,12.2220955,-6.574044,-40.627182,-7.001632,-4.434849,-0.2821064,-26.038874,-4.87156,-2.9636729,10.466795,-6.4928336,3.889083,6.9421563,-3.2604914,-7.491006,5.049735,-2.8762932,-1.8202467,0.4841236,-1.4222846
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.127734,-7.8459463,6.103286,-15.313612,12.063753,-2.046165,6.204859,7.156188,-4.357762,-11.947718,-12.387676,-3.0966103,-1.632875,-14.962076,13.429919,64.40797,78.258965,100.98993,16.320904,23.371996,9.11674,-8.174443,2.083052,3.1152515,-1.1064372
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.736257,-8.068605,3.3115997,-13.347851,8.8894825,-1.5567517,4.0504827,5.1086206,-6.0466485,-12.962893,-12.245687,-1.9580553,-1.1462395,-14.5573435,10.951093,52.71757,62.10932,81.773384,11.779607,17.222216,8.121976,-6.58234,-0.33590865,1.3042325,0.012925863
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-13.864949,-6.369546,1.9023399,-17.64459,12.144714,-1.6005301,4.283182,5.758816,-6.720128,-14.64151,-17.071712,1.8367448,-1.2009683,-16.120094,15.109724,63.993195,75.099785,101.07532,16.059391,19.47899,8.713827,-9.84292,3.9449704,1.4226803,-1.6475394
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.501705,-5.0796776,-10.066765,45.702698,3.1556454,-13.044658,23.218739,89.93887,102.23248,13.506819,0.3283863,91.962204,30.161875,-1.7261055,-12.132306,-7.0341153,11.186196,-3.8125494,-2.4547625,4.5511,-1.1661882,6.6454415,10.883554,4.106908,2.2844245
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-19.826262,-7.4736204,-7.5916877,42.382637,4.7585564,-14.129301,21.0163,87.514854,98.61545,12.894049,0.5985079,88.43077,26.90087,-1.3887486,-12.7692375,-6.13693,11.043059,-3.538936,-3.1689882,4.405259,-0.03733158,7.282908,10.979021,2.4326715,1.9714006
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.709389,-6.266736,-10.444498,39.69728,2.544711,-13.563589,21.273022,84.07352,91.847046,14.221344,0.7927427,84.60569,26.963732,-0.5955796,-9.911055,-4.608476,6.586383,-4.489586,-3.447988,3.0322435,-0.7832346,5.0938935,7.681818,3.1309443,1.9785057
