sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-28.928356,0.67074203,21.918068,-16.236023,17.46206,-9.231968,43.94149,29.344612,102.11925,-29.160849,4.680147,-122.00016,-23.076551,-9.120405,4.605663,6.185505,-12.842682,-7.570711,3.48425,2.7061098,1.5140457,1.9729617,6.58358,-0.48730433,3.7782066,3.8474064,-0.14203215,1.8152761,-0.7706003,0.20941925,-0.6382337,0.19324803,0.97981024,-0.01743102,0.09391385,-2.124485,-0.8611955,1.0581203,-0.29801333,-0.3831257,-0.41199565,-2.07344,2.4577198,-1.2155473,0.33986926,0.24930859,3.1563444,-2.3663173,-1.865511,-16.189384
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-14.939744,-9.53879,-1.508254,-5.496055,-5.408718,-5.5093756,-1.2516274,8.153236,5.1471167,-7.508713,-8.1559105,8.202532,0.7554121,-5.2355294,9.66549,0.7509618,-8.092043,-0.20721728,-21.231468,-14.607709,-7.830265,-24.173103,-83.99098,-43.973003,-26.726385,28.66927,26.291594,10.42954,3.5460954,2.6235766,3.0133553,0.37012303,3.3606448,0.03140378,-2.0614672,-0.7633753,0.07819694,1.7038906,1.0745099,2.8629148,1.7852473,-4.8165536,5.4124956,-4.0380163,-1.9804738,-0.7958746,2.439604,1.1713405,0.85999465,-1.2276917
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-14.669901,-9.658337,-2.7845354,-7.2877407,-4.5887623,-7.364879,-1.8157873,6.928742,2.3814468,-6.824339,-8.701613,6.057207,0.5001087,-9.131849,5.7179446,3.187113,-10.307444,-1.9749074,-20.784203,-12.73125,-8.215152,-20.593842,-73.117805,-37.593067,-20.94364,24.1633,23.303331,8.269095,3.9630656,-1.778543,4.476835,-2.5787673,6.9297976,2.4414926,-1.4001693,-2.746605,3.257588,1.9553738,-0.17627072,0.34214506,5.1328297,-4.537906,1.0923448,0.9562465,0.12467551,-2.5648508,-1.3854702,0.16747403,0.712541,-2.3317301
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-14.637022,-9.431958,-2.339971,-6.809115,-5.2748747,-6.450559,-2.001206,9.60046,3.813756,-8.255592,-10.134757,8.530201,-0.3433094,-6.651678,9.597129,2.9269335,-9.493044,-1.1073453,-21.742533,-12.487063,-8.630026,-23.552265,-79.97642,-41.338966,-24.773396,24.952976,23.759134,7.3896494,1.3709235,1.6897621,2.575419,-0.7222049,1.6738582,-0.15213442,-0.16074628,-0.36021018,0.014600212,0.2025733,0.6571982,0.5143179,0.37544584,-1.0683436,1.0898104,-1.0253634,-0.39622498,-1.8072639,1.0881685,0.69321585,-0.22781074,0.8132303
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,0.16978359,-11.341044,-8.828471,-9.57093,-11.667154,-10.246815,-17.07924,-8.001637,-10.024052,-8.166541,-12.698307,4.204872,-0.44595432,-13.283203,-1.878439,-8.7775955,-5.7677717,6.1684184,-14.415458,1.8562815,-3.2597334,28.62604,-3.832763,-19.418983,81.96567,50.389023,-22.162237,5.275963,7.6820197,3.852871,-0.8653877,1.4402052,0.38894272,-0.23954296,0.2751695,-2.5868855,-0.04630638,-0.015634656,-0.32048225,0.55792165,0.8736887,-2.8099065,1.0306706,-1.1170037,0.8792566,-0.48538494,-0.5648562,-0.7695417,-0.4266708,-0.1848692
QualiSR-Set120/RealESRGAN/ava_images___308473.npy.gz,RealESRGAN,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___308473.png,QualiSR-Set120,ava_images___308473,RealESRGAN/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-2.3367033,-11.382165,-8.115708,-8.703765,-11.250333,-10.960384,-15.166758,-6.0648336,-10.741983,-8.572459,-12.5719795,4.1282806,-1.3316505,-12.51322,-2.5591307,-6.559381,-3.9786184,3.6959605,-13.6838,2.1921468,-2.3834977,26.80912,-3.0888813,-17.071812,74.77349,42.46595,-20.562523,3.308385,4.8233895,2.9458547,1.3188009,1.2727259,1.6782498,-0.08398342,-1.348712,-1.6953082,1.8570638,-1.3053923,0.22750497,-0.9159717,1.2498176,-1.8532462,2.5654755,-2.4774435,0.0066485405,-0.57342243,0.54814184,-3.1120687,0.8846618,1.5888436
QualiSR-Set120/SUPIR/ava_images___308473.npy.gz,SUPIR,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___308473.png,QualiSR-Set120,ava_images___308473,SUPIR/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-0.20276642,-11.964588,-7.477146,-10.645714,-11.387588,-11.93465,-15.279219,-9.341684,-11.242349,-8.538518,-12.4923,4.4197817,-0.7305765,-13.837174,-2.4739892,-9.433744,-5.3303533,5.906014,-15.232483,0.5616007,-1.2038794,29.95793,-3.413055,-19.829079,86.32498,53.521862,-23.658636,5.7123365,7.57523,5.733654,-0.10935664,1.8339125,-0.3831544,2.1952024,-0.19809064,-1.6397042,1.6477997,-1.0821152,0.46742368,0.561955,0.90855694,-2.298821,2.2684574,-1.784086,-0.3218243,-1.1361394,0.8519311,-2.6952627,-1.5308087,0.26084083
QualiSR-Set120/PASD/ava_images___321917.npy.gz,PASD,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___321917.png,QualiSR-Set120,ava_images___321917,PASD/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,4.9879904,-14.394211,-10.232374,-4.2053533,-13.299999,-7.434337,-10.576149,1.4364228,-20.702736,-10.035144,-15.886784,0.24453211,-2.95267,-1.8536745,-14.002313,10.079668,-20.519438,-6.4435387,-15.127401,32.426777,-33.83204,1.372467,68.55602,-33.037243,-60.888115,54.954296,-10.847332,7.782401,9.049778,6.743869,3.3233094,0.7919339,0.5239234,-1.3893353,1.4959713,-2.4123468,-0.39688852,-1.1174225,1.2240553,-0.1771842,0.7963078,-4.183147,3.4248724,1.1109432,-0.78913474,-1.357985,-0.7591689,1.876965,0.5690899,-0.56900346
QualiSR-Set120/RealESRGAN/ava_images___321917.npy.gz,RealESRGAN,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___321917.png,QualiSR-Set120,ava_images___321917,RealESRGAN/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,1.0564384,-13.849951,-11.365779,-3.8545063,-11.263138,-7.332821,-12.121742,0.8678565,-18.250988,-9.715534,-14.467918,0.01318121,-3.2047648,-2.0063386,-11.333048,8.848388,-16.92075,-3.60465,-12.163797,27.736412,-30.258839,1.884033,58.53483,-29.550358,-53.376022,46.246758,-13.770775,5.0656233,7.5904346,6.866744,0.8537061,-0.15937442,0.25490475,0.1043303,-1.4729705,-1.3607264,1.7721478,1.289268,1.0014153,-1.1853365,2.083677,-2.17739,1.7105064,0.72066927,-1.1784742,0.11546278,1.7949817,-0.14183617,-0.9610157,1.2484678
QualiSR-Set120/SUPIR/ava_images___321917.npy.gz,SUPIR,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___321917.png,QualiSR-Set120,ava_images___321917,SUPIR/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-0.48138714,-14.476902,-11.946112,-4.4428806,-12.585019,-8.005687,-10.629814,-0.71875453,-18.5774,-11.033483,-15.336889,1.7362256,-4.194375,-1.3286709,-11.8317375,9.191284,-17.196922,-5.4672785,-13.23036,28.56842,-30.848034,2.6321068,56.923714,-28.23678,-51.60468,43.497894,-11.230103,5.5946665,6.700358,6.285243,1.9149292,0.31385577,1.6430001,-0.20356858,0.93061805,-1.074934,0.31769696,0.9439888,0.54924536,-0.62692165,1.4086864,-3.0662494,2.817421,0.19252586,0.22304893,-1.2173934,-0.051485464,1.24403,-0.2010271,0.10867444
QualiSR-Set120/PASD/ava_images___360165.npy.gz,PASD,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___360165.png,QualiSR-Set120,ava_images___360165,PASD/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,2.0772772,-44.53608,239.8105,75.095634,17.031637,20.513615,-31.173958,-12.056057,-16.623154,8.631697,1.4369087,3.6806145,-3.2537036,-4.656128,-5.0172467,-2.8328137,-0.78854084,2.3996603,6.4323874,-0.43207538,-3.0161786,-3.0110507,1.9169424,5.3096886,-3.7235456,8.483441,-7.2640066,22.574997,73.15415,-108.16438,-17.006279,-7.701849,-7.962962,-2.3226676,-0.80739367,-2.0900273,-2.999611,-0.59644854,-2.9947324,-3.2902043,-2.4126658,4.3864245,-7.039845,-1.8680961,5.845217,-4.4760065,-16.138317,-13.213769,45.766792,-7.7724085
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-7.278306,-40.82197,186.96257,57.477192,9.017162,12.544043,-25.196445,-4.5180087,-14.828901,7.8064747,0.9333401,5.4042997,-4.2192316,-0.47664094,-3.5641408,-7.4351754,-0.8015852,-2.9629045,2.319831,-1.809671,0.110770226,0.5703058,3.6849,4.431107,1.516562,-2.2880812,0.6178317,-1.4728546,-7.0699134,5.9073706,1.0371704,1.4287409,10.362572,1.5267184,1.5317925,3.1602201,23.881609,2.0798068,0.62312484,16.19171,96.598595,23.04866,9.070981,6.312441,2.0803835,1.1431706,9.101872,13.613654,-31.455807,8.878983
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-3.774763,-43.279976,201.48306,60.792587,11.01125,17.226183,-24.749676,-6.2356634,-11.930135,6.768901,1.7325764,4.481002,-1.2592301,-2.0188417,-1.7239306,-3.5959768,-0.10076618,1.3474908,1.1440372,-1.2261072,0.08826637,-0.5114976,-0.34372187,4.108939,-1.9782219,4.5392876,1.4899135,5.8116083,18.661707,-22.10886,-1.8708317,-2.9189649,-1.1750135,5.104225,-0.61841434,-1.3819418,-8.272204,-4.0942297,0.11449075,-8.724874,-59.25167,-15.952721,6.4265633,-1.9674103,-9.867756,9.268442,24.696564,16.46914,-69.52195,12.5865755
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.217116,-7.5003,-6.7966723,-6.9550285,-12.28708,-4.760169,-5.3862514,2.9625165,-9.520767,-6.501653,-4.6003776,0.2512498,-3.1193066,-4.6726437,-1.6968699,6.2087064,-10.262149,2.034064,-11.052044,-1.0270262,-8.527976,-2.6826663,2.8972485,-6.4904647,-0.8950143,-12.191854,-6.9286833,-14.954175,-9.497644,-8.959278,2.7992854,0.534372,-1.0274525,1.5470657,-1.045172,2.5132036,2.449761,-12.193424,-0.02990222,5.2074795,-1.0394387,-1.9265218,-0.7066698,-0.10622907,1.6631105,0.37858152,0.5953207,0.46296585,0.28619665,-1.3289583
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-9.741517,-3.9881678,-6.2477694,-7.0040703,-11.397766,-4.4188247,-4.8177834,2.5731459,-8.945688,-6.294406,-3.0343523,-0.94082975,-2.6147935,-5.2758203,-2.670379,6.3308277,-10.114718,2.4798362,-10.462079,-0.8478772,-7.46007,-3.0533361,3.2545688,-7.239421,-0.8631668,-12.664043,-6.713855,-15.512066,-8.574848,-9.014444,2.099826,0.7444209,-0.48681974,2.2215104,0.089164674,2.322908,3.3476124,-12.656393,-0.83328784,6.56072,-1.07673,-1.8855577,-0.59268045,-0.6283996,2.23435,-0.20211697,-0.6185665,1.4560902,0.6684646,-1.007708
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-9.405308,-5.87651,-6.742726,-6.900319,-11.174118,-5.0879593,-5.123153,3.162643,-10.373243,-5.3725758,-5.2954426,0.022971153,-3.4978347,-5.091653,-2.2889867,6.577197,-10.018535,2.0842993,-10.2138195,-1.0064343,-8.1071005,-2.8354614,2.1945117,-6.300223,-0.456033,-12.31807,-7.1907535,-15.501259,-8.702755,-9.043194,0.96705675,0.6362815,-1.6262836,2.0906034,-0.8715695,2.5074372,2.8879428,-11.212105,-0.97516453,5.867486,-1.6063213,-0.6450844,-0.49068642,-0.13037229,2.0897176,0.15447092,-0.7872654,0.03837776,0.4111702,-0.928316
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-2.5045214,6.3535843,-8.755362,-16.97775,-10.523618,-5.2459707,-23.897587,0.114216685,2.4042406,-7.150206,17.249237,6.629799,17.015612,-61.506126,10.5868,-88.579956,-52.77886,60.222218,69.60152,6.5497723,0.7553215,-26.51727,3.4640296,6.604753,-6.6238875,-2.1402197,3.061543,4.1706467,3.082459,3.4778204,6.2401657,0.062765,6.8872333,-3.8784494,2.8299017,0.5786936,-0.5598103,7.9836717,4.5955048,-2.9644291,0.03265524,-9.751999,27.558018,-27.828135,28.018488,36.032814,-4.6007376,-4.082191,-4.6814795,7.696821
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-0.7620516,5.3341045,-9.435734,-15.698196,-6.9968596,-8.69389,-24.539738,-3.3377867,0.10739374,-7.312266,14.818056,4.935727,12.357597,-52.70808,8.319564,-74.69081,-42.11939,53.27788,58.491608,5.5745077,0.39024496,-16.012424,2.9499037,7.9366126,-0.48483348,1.1232443,-1.8332286,6.089135,2.9654822,2.9014568,5.602181,-4.689366,9.725676,-5.412223,-1.8677703,-4.669942,2.9742382,-0.7026845,2.5319302,-0.83260983,6.5968857,-14.847359,10.624968,-24.97786,13.614968,20.439495,-10.833274,-9.530736,9.999591,2.962156
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-4.826989,2.6610842,-9.802782,-18.712942,-11.610247,-8.805945,-22.024298,-1.4887638,0.9847164,-8.558583,14.298414,4.8496547,14.352251,-57.198498,8.636876,-80.69624,-48.85683,56.007027,61.215744,5.9068947,0.7809019,-20.636353,3.235041,6.1981497,-5.304284,-0.6593828,-0.42805815,0.19242477,0.94288254,-0.09823036,4.589692,-0.30389857,0.3510208,2.0741115,-0.8890484,-0.15025091,0.5811072,1.3302221,1.8378499,-0.53471804,-0.9002365,-1.0228004,7.6250467,-6.610837,7.3072042,8.80129,-1.3949021,-0.98398167,-2.9043584,0.70268786
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-9.210667,-11.736989,-7.3207574,4.8603444,-5.330574,-11.140395,-4.9464417,6.3151646,-10.153137,-3.0740938,-10.416771,0.029201508,-3.085878,-1.9992217,-8.1594925,6.597103,-6.0202165,-10.922129,-5.0032916,5.9378624,-11.833197,-0.0017335415,-13.017039,-9.461587,-1.8167357,-46.089073,-48.017284,67.99575,2.932736,11.50406,-0.05640006,0.7269913,3.458672,2.4973955,0.851997,-1.6842628,-0.50610924,0.82719994,0.83580995,-0.07986746,-0.5361904,-2.0069075,1.7133007,0.5775871,-0.45635343,-0.08983946,1.1695209,0.28112805,-0.49822617,0.48435754
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-9.031535,-11.364794,-7.5784087,6.6243014,-5.75795,-10.8220415,-3.9620266,6.5910263,-9.73135,-2.956092,-9.532714,-0.048920393,-2.9291723,-2.051445,-7.9396887,5.627607,-6.26353,-10.486626,-3.582768,4.562278,-11.522565,-0.3243338,-13.4467535,-9.428723,-1.8070462,-47.19581,-48.8715,69.93284,4.1205297,12.195161,2.0676284,0.023937106,3.8655896,1.6339281,-0.6016299,-2.2317448,0.74261934,0.6042621,1.3813398,0.20819533,0.20057297,-4.1064343,2.181345,0.6464362,0.03463745,0.6205015,0.2575038,-0.39668065,-0.5650456,-0.03894493
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-9.651464,-12.352843,-7.641818,4.7685256,-5.8483424,-10.575373,-4.978263,5.981141,-11.429548,-4.4930477,-9.749925,0.33885288,-3.3967614,-2.3535233,-7.869337,6.59317,-6.0828266,-8.880374,-5.1699862,6.1461515,-11.266203,0.6965854,-12.518573,-8.530184,-2.3083615,-43.651196,-44.827003,61.22397,2.406283,10.823617,0.20602071,0.028918862,2.5883822,2.1915035,1.1028907,-0.83182335,-1.5648025,0.41582847,-0.5978626,-0.5844508,-0.6561509,-0.18553543,1.1932511,0.30015683,-0.6010437,-0.5370517,0.054665193,0.5058367,0.1720832,0.62576246
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-3.6466722,0.37244892,4.8889084,11.794603,2.3695593,4.6134477,9.096532,5.371442,8.815405,0.535697,15.928375,-1.8188884,5.7282505,-5.9481783,4.642808,1.4928365,4.5469475,-0.1931046,1.9327583,-3.3029058,2.7708035,-3.9296255,-9.511565,5.2802677,-2.0184731,2.7877054,-0.36511326,6.57767,17.824516,11.387208,-2.1156964,-9.336338,6.531491,4.6510525,-2.2483845,-4.1590123,-1.893731,0.84061885,7.4802084,-1.273185,2.6271565,-9.518608,7.2177887,-0.4750793,0.3788135,-4.060953,1.8442858,-2.1662362,0.45690462,-1.5000951
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-2.762454,-1.5944891,3.8643446,8.164257,0.8827553,-0.120615005,7.630147,9.693569,12.423384,-1.005199,13.431625,-0.33558106,8.331251,-2.3671713,3.0176775,3.6014097,1.5784736,-1.4554863,2.4012384,-3.7300751,2.8363848,-1.7490923,-10.561908,3.5126743,-2.8044615,0.8861408,-0.6173439,3.7509832,12.824543,6.85036,-1.580118,-9.927668,6.7480226,6.1164174,0.19172728,-7.6427736,-2.7102554,-0.9822364,4.611758,0.008680068,3.780238,-6.309608,4.294959,-0.61578846,-0.8567457,-3.778759,-4.9575105,-2.7295082,2.2080855,-2.6038387
