sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
QualiSR-Set120/RealESRGAN/ava_images___308473.npy.gz,RealESRGAN,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___308473.png,QualiSR-Set120,ava_images___308473,RealESRGAN/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,2.233251,1.1741792,-2.8619828,-1.9362977,5.331764,2.564605,-0.71253926,-2.871783,0.11302245,1.4811447,3.3281753,-1.1219912,0.55631804,0.6728834,-1.5973357,0.07407969,-0.47465053,-0.47177035,-4.7894077,-1.3217247,3.8312118,-0.23053305,0.6251434,-1.5856291,-0.7410768,0.015884593,-0.21272093,-0.6607912,-0.6663843,-0.51648444,-0.11336348,-0.16186053,1.444876,-0.8450015,-2.9757352,1.1260436,1.0419852,0.8426175,-0.9834883,1.4278702,0.614448,0.33887115,-0.04479137,0.32637596,-0.27264488,0.17882192,-0.109762624,-0.24696967,-0.17476451,0.41120765,-0.3224969,0.03125666,0.29974988,-0.058215573,-0.20105545,-0.08238072,0.6108783,0.20884357,0.12175795,0.12778093,0.22582486,-0.22101475,-0.44258228,-0.0035632104,-0.26537484,-0.4226827,0.17517513,0.12328778,-0.16996244,-0.0575801,-0.2003252,-0.16678913,0.22077751,-0.25662297,0.086324506
QualiSR-Set120/SUPIR/ava_images___308473.npy.gz,SUPIR,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___308473.png,QualiSR-Set120,ava_images___308473,SUPIR/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,3.0550833,0.92412907,-3.5803664,-2.7703037,6.123561,2.3556674,-0.95369536,-2.6116614,0.16641104,1.7965927,3.1433442,-1.0029798,0.54110944,1.1268234,-1.7544484,0.552579,-0.54946756,-0.049259737,-5.590532,-0.93572444,3.5730264,-0.1362279,0.377451,-1.546406,-0.9184115,0.04577808,0.09523821,-1.1021457,-0.6489463,-1.0938668,-0.083776385,-0.43966985,1.1490415,-0.5469127,-2.696629,0.8061692,0.9611631,0.4944608,-0.55882865,1.1739327,0.6351187,0.2358954,-0.057839915,0.5847381,-0.58279103,0.06970075,0.01580654,0.05331993,-0.041163206,0.004671313,-0.091215655,0.16240847,-0.5718982,0.0113764405,-0.026957601,0.14616884,-0.41714334,0.028842092,-0.2611503,0.019623213,0.27130878,-0.13495989,0.78891087,-1.2331766,-0.027050704,0.5534721,-0.07268148,-0.2701095,0.044695646,0.4043362,1.8665321,-1.0013497,-2.1703525,-0.006471187,-0.90339416
QualiSR-Set120/PASD/ava_images___321917.npy.gz,PASD,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___321917.png,QualiSR-Set120,ava_images___321917,PASD/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-1.7041202,1.3435179,2.9840205,-2.0404036,2.2150855,2.0803895,1.1278884,2.0261397,-1.1560922,-0.65942496,-1.0967387,0.032581348,-0.3793342,-0.14120245,-0.7336488,-1.2488178,1.0539708,-0.48004806,0.19817266,1.4053895,1.1746644,-0.28945273,0.1539383,-0.42410868,-1.7208261,-0.87028664,1.63401,5.184158,-2.3355505,0.5433964,-0.52649,0.76074743,0.03071165,-0.4465263,-0.19498804,-0.15845676,-0.21395612,-0.34540227,0.19062574,-0.27537695,-0.05044669,-0.06072008,0.17601596,-0.09341842,0.634451,-0.27149945,0.15186876,0.31265807,-0.26504406,0.107708305,-0.18121451,0.43561718,0.04233734,-0.48314032,0.3731742,0.34891376,0.320166,1.4160209,0.07848617,-0.119141534,-0.7111615,0.83613575,0.16080767,1.4336199,-0.37568143,0.34280962,0.63278234,0.1120996,1.029616,-0.69622755,-0.24595477,-0.24973129,-0.5826207,-0.48370874,0.28786397
QualiSR-Set120/RealESRGAN/ava_images___321917.npy.gz,RealESRGAN,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___321917.png,QualiSR-Set120,ava_images___321917,RealESRGAN/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-1.5746003,1.9326288,2.8342311,-2.6528542,3.341035,1.1923735,1.0675664,2.6763468,-1.6649841,-0.4798032,-1.8930676,0.30385864,-0.17651153,0.046719283,-0.8366368,-1.2022557,0.813067,-0.52286696,-0.13478377,1.3978775,1.4196432,-0.1357995,-0.3068599,-0.53941023,-1.5995396,-0.94839376,1.3927165,4.7701497,-2.229262,0.27816528,-0.6570141,0.57814306,0.19936766,-0.275824,-0.14913304,0.044009686,-0.24157366,-0.22678792,0.22377245,-0.49691036,-0.25436038,-0.07758507,-0.032225534,-0.07437098,0.09855598,-0.13768297,0.3041054,0.40161258,0.4948827,-0.09900436,0.12570366,0.29558843,-0.056476045,-0.34928864,-0.33761,0.08674656,0.14557144,0.29120645,-0.6213303,-0.36971757,-0.14614733,1.0932732,0.2653517,1.1161753,-0.23084858,0.23945941,0.4663813,0.55485284,0.9216863,-0.17343152,-0.15167226,-0.12538251,-0.56649685,-0.38772094,0.28136656
QualiSR-Set120/SUPIR/ava_images___321917.npy.gz,SUPIR,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___321917.png,QualiSR-Set120,ava_images___321917,SUPIR/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-1.8855692,1.6398443,3.5892372,-2.5151355,3.092682,1.7709415,1.205098,2.7437701,-1.6376878,-0.6249765,-1.650851,0.41441125,-0.32156134,-0.13294187,-0.7777946,-1.4023652,1.2294922,-0.6255956,0.45201552,1.674927,1.2063955,-0.0892978,0.15316753,-0.4335339,-1.8270633,-1.1749228,1.7464494,5.800102,-2.6248314,0.36793745,-0.59362084,0.81979907,0.1024715,-0.45518422,-0.13340978,-0.0071066767,-0.13548121,-0.0104004145,0.18956284,0.022930227,0.02496785,-0.03183897,0.039623335,0.023921162,0.3231813,-0.14255016,0.045765474,0.25036144,-0.0044512153,0.025364429,-0.09620315,0.21455622,-0.069216475,-0.2643792,0.12673578,0.27554157,0.24337308,0.49449944,0.05817689,-0.22996968,-0.32739407,0.12216957,0.21816656,0.63565814,-0.31542587,0.23553523,0.22858626,0.076883554,0.6926778,-0.48047745,-0.04383476,-0.1032304,-0.3861256,-0.2917639,-0.14129615
QualiSR-Set120/PASD/ava_images___360165.npy.gz,PASD,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___360165.png,QualiSR-Set120,ava_images___360165,PASD/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-2.086262,-0.13882576,0.7967377,-0.43529353,-1.6351144,1.9042084,-0.300062,-1.3307698,-0.33315635,-0.06498376,0.6086104,-0.2810126,-0.90978616,-0.07465519,0.021219404,-0.3705383,-0.44062495,0.19555067,-0.3794383,0.7910908,-0.16485935,-0.8549535,0.6183235,0.29078072,-1.0566945,-0.26733822,0.36756152,-0.6385056,0.40263194,3.9136982,-3.1639948,-2.10732,-0.26867983,-0.022205383,-0.09776604,-0.07471226,-0.16523162,-0.16614676,0.13031754,0.10935112,0.18506488,-0.46706754,0.07103772,0.10449621,0.19851407,-0.0474059,0.13514939,0.015219882,-0.25900215,0.17382148,0.061431766,0.045208573,-0.24295111,0.009621218,0.22821748,-0.13748817,0.06333405,0.017249227,-0.055235565,0.12500346,-0.111563206,0.17644876,-0.094283186,-0.3816313,-0.46010286,0.05938705,0.008205511,-0.08056937,0.14283088,-0.02283287,0.47579896,-0.1717213,-0.25222522,0.075353965,0.23053157
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-2.1128995,-0.37119877,0.10301483,-0.012462497,-1.2616521,1.724941,-0.3720891,-1.1825498,-0.20997816,0.0100306645,0.47563347,-0.5346699,-0.55300236,-0.14004865,0.02472438,-0.4465941,-0.28833735,0.1489572,-0.4191715,0.9748863,-0.01140739,-0.93630826,0.32972834,0.613275,-1.5149593,-0.53169847,-0.10428083,-0.66360164,0.52306044,4.295517,-3.904159,-2.8341944,-0.4671572,-0.15823063,-0.022187382,0.22986226,-0.3032819,-0.02824518,0.06632461,0.15705122,-0.1395135,-0.09472662,-0.032280162,-0.01514864,-0.037201703,0.28237343,0.07374148,-0.05891761,0.2333498,0.07422423,-0.0038397089,0.18691334,-0.18588279,0.24405271,0.071349666,-0.044155836,-0.17481881,0.29569998,-0.09248848,0.074918665,-0.026907295,0.23312922,-0.052865326,-0.43850327,-0.40388894,0.11856888,0.04848393,0.0037665218,0.13596676,0.114287436,0.13197312,-0.5653175,-0.25078517,0.06504591,0.22104931
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-2.1418412,-0.21293415,0.76479834,-0.45825765,-1.6384976,1.9467478,-0.33699578,-1.3360755,-0.3220527,-0.06352692,0.659801,-0.42580384,-0.79661834,-0.18588251,0.028254818,-0.41393974,-0.34459782,0.19919336,-0.437806,0.85222375,-0.20452401,-0.931726,0.6857666,0.42943025,-1.3329608,-0.29330266,0.26118505,-0.73853815,0.44772613,4.3783636,-3.7610714,-2.6245646,-0.42354998,-0.12510565,-0.0053742975,-0.049605742,-0.115403645,-0.108841166,0.25989872,0.13467085,0.00590384,-0.39339733,-0.024184272,0.076556504,-0.009374857,0.06665853,0.08939275,-0.05449888,-0.14922622,0.17454922,0.050230592,0.09156297,-0.3386595,0.16581854,0.22442776,-0.09824121,-0.12085149,0.110816255,0.02360975,0.013035335,-0.048194617,0.22948125,-0.1944027,-0.45666194,-0.4915976,0.04489485,-0.08714014,-0.22645897,0.13314484,0.04395339,0.4624281,-0.25520414,-0.33308882,-0.019016117,0.27050197
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.97647774,2.9910326,-7.909536e-05,-0.7035974,0.9237169,-2.778225,-0.16819753,0.5549909,-3.45445,1.536415,-1.6421764,-0.07809824,-0.6800165,0.2960633,0.30795285,-0.68770826,-0.24593155,-0.025153056,-0.63089365,-0.3903401,-0.22730184,0.59068793,1.2982925,-0.22314814,0.23010531,-0.9603154,0.758031,0.2505624,-0.3890738,-0.37016708,0.088082634,0.14481398,-0.4129589,-1.6504653,-0.32958958,0.24299638,-0.30525392,0.367668,-0.034993082,-1.0960433,0.5289521,-0.11148313,0.24778762,0.43186516,0.07447368,-0.16127881,0.09475122,0.250288,-0.18257192,-0.012019895,0.19275685,0.02771984,-0.48954558,0.83509254,0.5126893,-0.39323342,-0.3876956,0.86355966,-0.18418694,-0.32285875,-0.54685146,-0.2722298,-0.72125685,-0.48605496,-0.075508416,-0.7258571,-0.20271946,-0.33001077,0.39038414,-0.893913,-0.082801685,0.36262178,0.046122134,-0.08924125,-0.7136095
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.89873517,3.5009027,-0.14424866,-0.73247,1.0700971,-2.453877,-0.26676884,0.6211095,-3.420798,1.4957052,-1.4509315,-0.04887049,-0.5123082,-0.19074684,0.19731888,-0.56604534,-0.52034056,0.055134043,-0.69701546,-0.43420875,-0.27591753,0.36608875,1.0455358,-0.10893843,0.3817388,-0.6101354,0.24069172,0.19769162,-0.33274153,-0.28704065,-0.07244476,0.067337185,-0.10604933,-1.1749425,-0.22392394,0.49932373,0.11418772,0.5103601,0.060434267,-0.9204481,0.5816406,-0.0020047277,0.18617345,0.53204864,-0.17205739,0.0021689236,0.040850565,-0.04290375,0.0598073,0.118624195,0.16757609,0.035618395,-0.4189555,0.86426926,0.059699208,-0.20008524,-0.31518418,0.33753332,-0.31649163,-0.53054607,-0.11303599,-0.12686868,-0.92886007,-0.36635298,-0.020132601,-0.4536258,-0.14247262,-0.2677941,0.40516782,-0.76515645,-0.20441552,0.17453863,0.21375054,-0.18953022,-0.6207282
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-1.0582514,2.82399,0.1568805,-0.9407471,0.8073963,-2.7075124,-0.06961245,0.49709153,-3.359202,1.3833164,-1.5305016,0.117642544,-0.7821613,0.22079791,0.1701541,-0.7906761,-0.23708795,0.2451368,-0.58709675,-0.27551454,-0.26933903,0.43950605,1.2617718,0.04958923,0.09465507,-0.74826235,0.81783134,0.23232391,-0.25453448,-0.31185955,0.15957654,0.089583606,-0.14610419,-1.1785285,-0.013796732,0.45335728,0.03320256,0.47244993,0.087593496,-0.90495706,0.54599005,-0.10100449,0.13734543,0.5100926,-0.079883635,-0.2567181,-0.06461005,0.3370582,-0.10320377,0.10164663,0.07564649,0.18859209,-0.33624122,0.90107226,0.40951455,-0.5280298,-0.23187518,0.21202318,-0.4344712,-0.5632508,-0.24039237,-0.29640526,-0.8389975,-0.6827416,-0.0973407,-0.8251463,-0.19319513,-0.45927832,0.32304657,-0.7014783,0.14087363,0.081479296,-0.012546077,-0.15998577,-0.71498764
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,2.9518108,-1.11597,-1.5505981,-1.0699255,0.846645,0.86018646,-1.2231054,-1.7056332,0.38323775,1.0101035,-3.3951797,0.6675654,-0.6744976,4.784711,4.8513246,2.639546,2.306422,0.62652296,-3.2810678,3.898437,-0.57465285,1.8647218,0.54857415,-0.9310697,-0.32497913,3.6074448,0.46825427,0.23125786,-0.9389782,-0.8790235,-0.22463796,-0.34155983,0.23930426,-0.49009132,-0.95998865,-0.28448522,-0.4613908,-1.9676011,1.1114963,-0.54467535,-1.7261032,1.9209347,2.4191086,-0.28437448,0.2564203,0.06284192,0.06075771,-0.74548304,-0.32333714,0.21751124,-0.058562294,0.040791392,0.3245264,-0.27654994,0.86335105,-0.20952427,-0.4443844,-0.8932338,1.1978133,0.3591112,0.33870775,-0.60099566,-0.6511873,-0.59012496,-0.5963893,0.021997947,0.3907547,0.04731027,-0.32136932,0.22117424,-0.8394458,-1.6511352,0.5034341,-1.848257,0.9433562
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,3.155573,-0.79527336,-2.4184847,-1.800881,2.0179577,1.1246835,-0.8944474,-2.0531769,0.67569923,0.49297056,-2.3753948,0.50218815,-0.7109549,4.905234,4.04261,2.5877125,2.350693,0.8132012,-3.0405498,4.761219,-0.7526693,1.8222153,0.36902654,-0.4649176,0.09663603,3.543114,0.7377739,0.22546843,-0.76863855,-0.01562804,-0.10760017,-0.42261797,-0.1483173,0.06995505,-0.25461525,0.010127321,0.10052537,-0.5671147,0.27916032,-0.0073297443,-0.90032303,0.7080561,0.41029537,0.31406206,0.05506414,0.9788912,1.6377503,0.75128603,1.0188907,0.6878203,0.35521263,-0.56792784,1.2023277,-0.50058806,-1.1004359,-0.12041922,3.5531986,0.2567451,-0.77897954,-1.6378053,-0.7064013,-0.09591575,1.441644,-0.74259055,1.0384494,-0.14768606,-0.08711397,0.26488262,-0.32642248,0.037487924,0.27504718,0.8754598,0.008989841,0.10956249,-0.20478886
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,2.4453192,-1.1689038,-1.8308008,-1.7305048,0.32754457,0.052307606,-0.9252521,-1.4439852,0.6415169,0.30629522,-3.4615939,0.541212,-0.5475836,4.193363,4.381015,2.726792,2.0174139,0.8254513,-2.9924364,4.009269,-1.006194,1.6800601,0.4469775,-0.8136317,0.06389013,3.0861099,0.041157365,0.3761964,-1.0121951,-0.7395647,-0.001908727,-0.29219735,0.03715405,-0.34090263,-0.6690674,-0.3928156,-0.45714003,-1.5947595,1.6258626,-0.6750776,-1.5343331,1.0938476,2.0249746,-0.1850422,-0.060130835,-0.1828186,-0.25723588,-0.34488282,0.07392621,-0.120321065,-0.13115403,0.09702813,-0.23612861,-0.054677486,0.65136296,0.8183751,-2.477349,-0.020932138,-0.7940616,0.8847401,0.36966288,0.9372235,-0.49287054,0.46001053,-0.06901398,0.07876155,-0.6870704,-0.24973255,0.37610137,-0.35065043,0.5846987,1.3656641,-0.31803456,2.0525653,-0.8595086
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-2.787538,-2.0093563,0.7465766,-1.035393,1.8671397,3.176517,-0.8981596,4.876047,-1.6765057,-2.540885,3.245383,-0.62886816,3.7478862,0.068229124,2.5325766,3.7864044,-2.7840555,2.219061,0.02166757,-0.6638722,-1.1238128,-0.015300095,-0.4261034,-1.2347546,0.45390818,-0.6488866,0.35355285,0.061612025,0.5237448,0.36573684,0.1157371,-0.040947974,-0.117770106,-0.19386423,0.0101147145,-0.16727507,-0.09993077,0.0861958,0.12089883,-0.72377974,0.009870946,0.30537495,-0.1377903,0.82521075,0.49611196,-0.36884826,-0.6834223,0.023663044,-1.2115728,-0.55603254,-1.2632661,0.5717159,0.3698855,-0.8144549,-0.51478547,-0.3372473,0.12605175,-0.5068435,-0.44120455,0.07629988,-0.64729476,0.25450695,-0.4258223,0.51480293,0.47321016,0.62165016,-0.26081344,-0.533635,-0.91030693,-0.16653657,-0.8887576,0.7823012,-0.5173446,-1.2239428,-1.1902333
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-2.4132388,-2.177668,0.30888814,-0.9989231,2.2412586,2.824246,-1.5030024,5.016188,-1.5453115,-2.7600844,3.032516,-0.66460025,4.117038,0.13443297,2.8987274,3.4519107,-2.5604746,1.9855704,-0.18181744,-0.9107998,-0.6600542,-0.22171164,-0.9888613,-1.5720105,0.47578523,-0.27226782,0.3759045,0.025443316,0.33105975,0.17936546,-0.21176355,-0.26130491,-0.2627671,-0.24123558,0.280823,0.70690835,0.29893807,0.36925402,-0.60473835,-1.5874363,-1.1846727,1.0638884,-0.9418015,0.7281582,2.2962005,1.0838044,-1.6282357,-0.107524484,-0.8454834,-0.7036942,-2.6224217,1.9001875,0.46672943,-1.0780096,-1.319011,-0.6269529,-0.26896662,0.25152475,0.0871083,-0.5196592,0.47835004,-0.26354676,0.9947113,-0.92778575,-0.31127453,-0.15857637,-0.5741065,0.14925823,0.7684071,0.00784409,0.7534112,-0.6784276,0.7079544,1.0992558,1.2279701
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-2.8812072,-2.4409978,0.60256076,-1.1992226,2.4794922,2.8998628,-0.8129929,5.6415863,-1.6866195,-2.9254403,3.4919605,-0.64081734,4.2047944,0.20944579,2.967638,4.471142,-3.1589723,2.376876,0.05549237,-1.0341177,-1.0790408,0.007824838,-0.6604363,-1.3836951,0.73475075,-0.43632227,0.41588238,-0.3381657,0.5027877,0.24276954,0.11809876,0.08097619,-0.0312047,-0.21777976,0.07326637,-0.11535972,-0.32505926,-0.12811667,0.40054584,-0.3441278,-0.03512025,-0.03378418,-0.14489044,0.24055932,-0.26116168,-0.533486,-0.27873296,-0.2097018,-0.5633379,0.021320716,-0.51544094,-0.03677672,-0.12176444,-0.15238532,-0.11283855,-0.20742796,0.048002064,-0.4145019,-0.42600185,0.15285845,-0.6862289,0.3406826,-0.71727586,0.46738735,0.31483483,0.44698483,-0.038145967,-0.3067002,-0.8368608,-0.063694105,-0.59109455,0.7356673,-0.46520936,-0.7103612,-1.2868755
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-2.0022502,-2.2104654,-0.77882236,0.7168726,-1.1808715,1.5592821,-0.16034177,0.86510146,-0.14156589,0.031480014,-0.16925356,0.7629382,-1.2758833,-0.12182316,-0.4789342,0.9147883,0.7361372,-0.4142391,-0.018011987,-0.09113951,1.432142,0.3311568,0.397762,0.14134815,-0.86384535,0.50929874,-1.5527312,-1.2974939,-0.14317366,-0.0043851137,-0.018919595,-0.16831252,-1.328864,0.15720469,0.28819525,0.3836965,0.4213373,0.47365758,0.6379146,-0.55900294,0.17366028,0.39958242,-0.49033958,0.7190261,-0.5673937,-0.1616927,-0.43238044,-0.19334716,-0.2482537,-0.00023820251,-0.50623083,-0.509255,-0.31934193,-0.53662866,-0.09578456,0.55112743,0.19806698,0.13311939,1.0045118,-0.6378792,0.32928252,-0.35913444,0.19449738,0.5318616,0.23524088,0.06603344,-0.60808164,0.21619809,-0.484866,-0.50301886,0.093477204,0.08103804,-0.3942436,0.2314688,0.17267498
