sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-2.1128995,-0.37119877,0.10301483,-0.012462497,-1.2616521,1.724941,-0.3720891,-1.1825498,-0.20997816,0.0100306645,0.47563347,-0.5346699,-0.55300236,-0.14004865,0.02472438,-0.4465941,-0.28833735,0.1489572,-0.4191715,0.9748863,-0.01140739,-0.93630826,0.32972834,0.613275,-1.5149593
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-2.1418412,-0.21293415,0.76479834,-0.45825765,-1.6384976,1.9467478,-0.33699578,-1.3360755,-0.3220527,-0.06352692,0.659801,-0.42580384,-0.79661834,-0.18588251,0.028254818,-0.41393974,-0.34459782,0.19919336,-0.437806,0.85222375,-0.20452401,-0.931726,0.6857666,0.42943025,-1.3329608
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.97647774,2.9910326,-7.909536e-05,-0.7035974,0.9237169,-2.778225,-0.16819753,0.5549909,-3.45445,1.536415,-1.6421764,-0.07809824,-0.6800165,0.2960633,0.30795285,-0.68770826,-0.24593155,-0.025153056,-0.63089365,-0.3903401,-0.22730184,0.59068793,1.2982925,-0.22314814,0.23010531
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.89873517,3.5009027,-0.14424866,-0.73247,1.0700971,-2.453877,-0.26676884,0.6211095,-3.420798,1.4957052,-1.4509315,-0.04887049,-0.5123082,-0.19074684,0.19731888,-0.56604534,-0.52034056,0.055134043,-0.69701546,-0.43420875,-0.27591753,0.36608875,1.0455358,-0.10893843,0.3817388
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-1.0582514,2.82399,0.1568805,-0.9407471,0.8073963,-2.7075124,-0.06961245,0.49709153,-3.359202,1.3833164,-1.5305016,0.117642544,-0.7821613,0.22079791,0.1701541,-0.7906761,-0.23708795,0.2451368,-0.58709675,-0.27551454,-0.26933903,0.43950605,1.2617718,0.04958923,0.09465507
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,2.9518108,-1.11597,-1.5505981,-1.0699255,0.846645,0.86018646,-1.2231054,-1.7056332,0.38323775,1.0101035,-3.3951797,0.6675654,-0.6744976,4.784711,4.8513246,2.639546,2.306422,0.62652296,-3.2810678,3.898437,-0.57465285,1.8647218,0.54857415,-0.9310697,-0.32497913
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,3.155573,-0.79527336,-2.4184847,-1.800881,2.0179577,1.1246835,-0.8944474,-2.0531769,0.67569923,0.49297056,-2.3753948,0.50218815,-0.7109549,4.905234,4.04261,2.5877125,2.350693,0.8132012,-3.0405498,4.761219,-0.7526693,1.8222153,0.36902654,-0.4649176,0.09663603
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,2.4453192,-1.1689038,-1.8308008,-1.7305048,0.32754457,0.052307606,-0.9252521,-1.4439852,0.6415169,0.30629522,-3.4615939,0.541212,-0.5475836,4.193363,4.381015,2.726792,2.0174139,0.8254513,-2.9924364,4.009269,-1.006194,1.6800601,0.4469775,-0.8136317,0.06389013
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-2.787538,-2.0093563,0.7465766,-1.035393,1.8671397,3.176517,-0.8981596,4.876047,-1.6765057,-2.540885,3.245383,-0.62886816,3.7478862,0.068229124,2.5325766,3.7864044,-2.7840555,2.219061,0.02166757,-0.6638722,-1.1238128,-0.015300095,-0.4261034,-1.2347546,0.45390818
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-2.4132388,-2.177668,0.30888814,-0.9989231,2.2412586,2.824246,-1.5030024,5.016188,-1.5453115,-2.7600844,3.032516,-0.66460025,4.117038,0.13443297,2.8987274,3.4519107,-2.5604746,1.9855704,-0.18181744,-0.9107998,-0.6600542,-0.22171164,-0.9888613,-1.5720105,0.47578523
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-2.8812072,-2.4409978,0.60256076,-1.1992226,2.4794922,2.8998628,-0.8129929,5.6415863,-1.6866195,-2.9254403,3.4919605,-0.64081734,4.2047944,0.20944579,2.967638,4.471142,-3.1589723,2.376876,0.05549237,-1.0341177,-1.0790408,0.007824838,-0.6604363,-1.3836951,0.73475075
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-2.0022502,-2.2104654,-0.77882236,0.7168726,-1.1808715,1.5592821,-0.16034177,0.86510146,-0.14156589,0.031480014,-0.16925356,0.7629382,-1.2758833,-0.12182316,-0.4789342,0.9147883,0.7361372,-0.4142391,-0.018011987,-0.09113951,1.432142,0.3311568,0.397762,0.14134815,-0.86384535
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-1.9976207,-1.574854,-0.43690747,0.9782218,-1.5251759,1.4410853,-0.025317064,0.9823128,-0.006151259,-0.27722776,-0.040750235,0.59316087,-1.4534029,0.2869246,-0.1439723,1.1413686,0.36123693,-0.67918223,0.14563823,-0.15564598,1.4666781,0.23430598,-0.2429028,-0.054065198,-0.7661214
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-2.1326087,-1.9770982,-0.54499024,0.68042135,-1.2418451,1.497991,-0.018674267,0.86265886,0.095612496,0.05773989,-0.048926145,0.6542381,-1.2602683,0.05601023,-0.4219541,1.0255332,0.35068965,-0.7405367,0.25314343,-0.2191347,1.1525574,0.3523168,0.12514031,-0.06731242,-0.85581607
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.144184,-2.6420138,-2.3348525,-0.31070858,0.9483696,-0.7442448,-0.44040027,0.05868256,-1.4094855,-0.9482121,1.7624135,-0.020649716,1.1304106,1.0946685,-0.47981128,1.5530014,0.06704396,-0.047143638,-1.5574002,-0.027130857,-0.2779716,0.1516158,1.1249323,1.4893472,-0.9694387
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,0.5195261,-1.8403549,-1.695457,0.551973,0.79817593,-0.47024322,-1.0297201,-0.28744006,-1.0610496,-0.6819985,0.9617442,-0.2645275,0.80670285,-0.01603672,-0.35371298,1.6418667,-0.6157815,-0.21763562,-1.8662169,0.4903803,0.65553635,1.3813927,0.013730764,0.3397625,-0.09048596
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-0.34788263,-2.751186,-1.9037807,0.13355887,0.9100102,-1.0105734,-0.19490829,0.34643793,-0.54014766,-1.3808709,0.43486506,-0.017240934,0.6588962,0.108206734,-0.04557906,1.6661041,-0.85384625,-0.11347167,-1.6897279,0.2727454,-0.30966341,1.2913656,0.076070145,1.3446386,-0.4909637
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.960734,-0.38725126,2.6280258,-0.85224926,-0.27448046,2.5773258,0.18385981,1.2067076,0.11599088,-0.60675275,0.14956707,0.93534076,-1.5747657,0.6271578,1.9661313,-2.0933094,0.35164344,-1.0278791,-1.5506371,-0.5777841,1.8167682,-1.3523786,-0.37008262,3.5885797,4.358842
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-2.5492473,-0.29427475,1.3401124,-0.6120137,-1.3765335,1.720902,-0.19906156,-0.29554218,0.12863103,-0.3868223,0.34490532,0.7874685,-1.8310598,0.7142674,1.9220177,-1.7993233,-0.0631606,-0.7660968,-1.8138483,-0.88131267,1.7708004,-1.459125,-0.72457296,3.6803186,4.5768056
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-3.1365736,-0.07454632,1.8589504,-0.80567575,-0.4723041,1.9200348,-0.19103219,0.9781712,0.43808421,-0.7454941,0.15839943,1.0723325,-1.6639011,0.9668964,2.1819603,-2.07799,0.16770124,-1.1454211,-1.9183948,-1.1344897,2.2345016,-1.5134981,-0.93706584,4.2325363,5.349193
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-5.3140435,10.499214,-2.9458637,7.340299,-1.3880789,0.20316684,-0.8310837,0.6995418,1.8778008,-0.5544197,-0.3768616,0.056148097,2.6471438,2.1612847,-0.4538612,-0.0033192337,-0.028508127,-0.60441273,-0.9400973,1.1906452,0.44229412,-1.3055456,-3.7464578,0.6876272,-0.9770813
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-4.992986,9.731445,-2.8007047,6.5295315,-1.2221389,0.2615707,-0.83395356,0.629092,1.6498944,-0.41968292,-0.31398472,-0.038494267,2.436027,1.8726976,-0.44475845,-0.0696899,0.09010023,-0.45761257,-0.8298895,0.99336845,0.3548509,-0.9905476,-3.3945396,0.69841343,-0.8964107
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-4.904845,9.613609,-2.6864717,6.506594,-1.3267994,0.18503034,-0.6740419,0.6534027,1.5407245,-0.48084927,-0.3694667,0.09349885,2.2040067,1.871847,-0.43136308,-0.025645375,-0.17261809,-0.4790662,-0.96130633,1.0171453,0.3253522,-1.1414404,-3.1388855,0.5640333,-0.7594235
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-1.0217683,1.2234796,0.815482,0.2351672,-1.4315801,0.4548837,-0.018150726,-0.623894,-1.7547462,0.121289544,-0.19464085,-0.6063739,-0.6613144,0.22376612,0.24748254,-0.47577775,-0.11203402,-0.7530176,-0.5918298,-0.31192595,0.22724877,-0.43217552,0.33614868,-0.18010819,-1.2113705
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.8360394,1.0241141,0.8753301,0.45694447,-1.5647705,0.43620574,0.13218369,-0.788978,-1.461012,-0.091111064,-0.07790509,-0.85352105,-0.6447812,0.062038362,0.43857712,-0.30599964,0.07076788,-0.585998,-0.6456742,-0.37450713,0.17023067,-0.23144451,0.31039608,-0.16561352,-1.1891946
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,-0.8570845,0.8161953,0.7465268,0.2624191,-1.671946,0.28139424,0.08014372,-0.7478632,-1.4083049,-0.13088048,-0.085639566,-0.96069366,-0.6498898,0.121113464,0.45579988,-0.34119838,-0.0024345517,-0.5752002,-0.72502154,-0.44934493,0.29697388,-0.12101534,0.22636634,-0.11230776,-1.2085638
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-2.8432148,-1.3323568,2.8920808,-0.22915056,1.1624588,3.6502726,1.3572446,4.4674864,0.6001693,-1.7671303,-0.470463,0.6909115,-2.1634598,-0.31475222,-0.41823652,-1.1551929,2.2239676,-0.85082275,1.4873306,1.6976328,3.217919,2.4982824,0.8597301,-0.15586159,-1.7028486
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-2.8176615,-1.551029,2.3716085,-0.19857758,1.4390782,3.5765128,1.3460698,4.61949,0.5527257,-1.9218606,-0.44675103,0.60970426,-1.7337728,-0.23151454,-0.3438892,-1.2854488,2.0147576,-0.6554755,1.7126722,1.5159299,3.0834777,2.3293076,0.9755577,-0.020707183,-1.5746089
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-2.6369238,-1.2433952,2.7610452,-0.21594372,1.2507378,3.711864,1.4804633,4.3796062,0.7372978,-1.9116174,-0.44360057,0.5691699,-2.1436033,-0.28440756,-0.36085054,-1.2748661,2.2102528,-0.98835415,1.774881,1.5830181,3.176903,2.5536973,0.89274293,-0.027488336,-1.7876405
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-1.8091408,-3.1797907,-2.3334198,0.28223187,0.27090287,-2.7369938,0.7153564,-1.8845036,-1.8771982,-2.8002763,1.3154292,5.692377,1.8894545,-1.2084959,-0.06415585,-1.8350546,1.1274807,-1.1980538,-1.0424802,0.38747597,-0.10951974,0.31358373,-0.6925731,-1.4069105,0.4758754
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-0.95063436,-4.276431,-3.1864922,1.032299,0.67390907,-3.4143453,0.2711343,-1.8131506,-2.847218,-3.1740878,2.083895,7.7690578,3.1812882,-1.6428908,0.18579414,-2.556814,2.487511,-2.073073,-1.100105,0.47907376,-0.42380357,0.48994905,-0.7112862,-1.8893721,0.22497794
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-1.7923512,-3.8952544,-2.8443363,0.22833663,0.54860556,-3.4539986,1.0435565,-1.8371108,-1.6052998,-3.5861428,1.4862187,5.808904,1.8819648,-1.0598465,-0.19765209,-2.0587204,1.0376408,-1.4197923,-0.6213294,0.47667032,-0.26454988,0.441204,-0.3437693,-1.1328738,0.027879804
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.3135839,-0.2813518,0.9035051,-0.3271218,-1.8766435,2.4943984,0.15999249,-0.958041,-0.38341385,0.03706742,0.7786767,0.13142663,-1.8434412,0.341775,0.03439074,-0.0543046,-0.4818507,-0.0127372,-0.39128834,-0.229207,0.54799557,0.044937313,0.19848649,-0.023699693,-0.425148
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-2.2311444,-0.28797185,0.8117896,-0.2900955,-1.8293452,2.3584092,0.15574673,-0.9028443,-0.39365342,0.089877784,0.70824057,0.1527211,-1.8268318,0.25530225,0.009760562,-0.12538171,-0.37522697,-0.06070061,-0.3445561,-0.16176935,0.5702256,-0.047695816,0.17278084,-0.050056547,-0.43640983
