sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-2.7801394,-4.743374,-3.7546208,0.6958611,-2.1513298,0.019515276,2.9464135,1.911415,1.0329769,5.2416325,0.533081,2.5134978,-1.531932,-1.6349593,-2.647931,5.757991,0.554076,-3.3687963,1.2154882,0.18103607,0.06732459,-0.8510201,-0.9156965,-0.3318541,0.77920127,0.59557784,0.43332022,0.680601,-0.27973765,-0.3157844,0.10574914,-0.3983574,0.045523435,-0.21417275,-0.041768104,-0.28048682,0.36561182,-0.13471982,0.1277929,0.55291986,-0.5091319,-0.019602835,-0.17839102,-0.88364,0.011181295,0.42974573,0.14579028,0.03440118,0.47669947,0.5657202
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.2521832,-2.563722,-1.4342556,-0.24572378,-0.9073564,0.7388493,0.8276582,-0.46622628,-0.27486685,0.050826468,1.2036544,1.4985187,0.23103023,1.0729632,-0.24097934,0.51349616,-0.9836909,0.38802677,-1.1985736,-1.19338,-2.978174,-1.3497591,4.008713,4.2974176,-2.680034,-0.21818875,-2.7447152,1.1987855,-0.92866683,-1.2916384,0.52213466,0.08190963,0.28899637,0.01178515,-0.1703488,-0.49073583,0.081432186,0.1315501,-0.19643137,0.46570668,0.32568,0.2413815,0.43334728,-0.83942014,0.067052186,-1.0140015,-0.013274074,0.8075614,-1.1370112,-0.2538779
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.2853665,-2.5599368,-1.4265404,-0.23862639,-0.9196074,0.7330855,0.81528074,-0.4727347,-0.29675284,0.07337858,1.212748,1.4729546,0.21820796,1.0486784,-0.2275286,0.5168305,-0.98141843,0.37638578,-1.2149949,-1.1857269,-2.958259,-1.3494132,3.98885,4.2884784,-2.653721,-0.22206454,-2.7158618,1.199085,-0.92531693,-1.2751937,0.525807,0.08830392,0.2714588,0.021538302,-0.17341541,-0.489313,0.05509638,0.1045883,-0.17409551,0.46268615,0.3358851,0.23126546,0.4663695,-0.8308019,0.03716457,-1.0292352,0.007683009,0.8203747,-1.1515825,-0.2651432
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.2521832,-2.563722,-1.4342556,-0.24572378,-0.9073564,0.7388493,0.8276582,-0.46622628,-0.27486685,0.050826468,1.2036544,1.4985187,0.23103023,1.0729632,-0.24097934,0.51349616,-0.9836909,0.38802677,-1.1985736,-1.19338,-2.978174,-1.3497591,4.008713,4.2974176,-2.680034,-0.21818875,-2.7447152,1.1987855,-0.92866683,-1.2916384,0.52213466,0.08190963,0.28899637,0.01178515,-0.1703488,-0.49073583,0.081432186,0.1315501,-0.19643137,0.46570668,0.32568,0.2413815,0.43334728,-0.83942014,0.067052186,-1.0140015,-0.013274074,0.8075614,-1.1370112,-0.2538779
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,8.51733,3.9433134,-1.5976913,-2.8233566,4.9041233,2.0454922,2.8529046,-1.5507138,4.4837184,3.3277829,3.006825,2.1934783,2.1262197,0.6714009,-2.913105,-0.5774987,-1.309539,1.25775,-2.7832499,-3.0579116,3.7826068,-0.6412556,0.385905,-0.8272858,-0.87247217,-1.0313532,0.110305846,-0.62114584,0.20592868,0.030863345,0.11333417,-0.21544349,-0.8812461,0.80257434,2.5583453,-1.2405688,-0.759896,-0.6473099,0.8280006,-1.0606105,-0.5321201,-0.3840229,0.11401984,-0.4575743,0.486689,-0.23239455,0.25989062,0.0031951666,0.022754312,0.03919843
QualiSR-Set120/RealESRGAN/ava_images___308473.npy.gz,RealESRGAN,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___308473.png,QualiSR-Set120,ava_images___308473,RealESRGAN/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,8.540449,3.9589646,-1.569536,-2.8115854,4.8358545,2.0397184,2.897423,-1.5501809,4.453156,3.3227546,3.0186996,2.176131,2.10532,0.62385666,-2.9034626,-0.57841814,-1.3108165,1.2872236,-2.695211,-3.0558646,3.7437632,-0.6678367,0.3785413,-0.84530836,-0.8509531,-1.0465007,0.06745565,-0.6279793,0.1765158,0.037739217,0.14259636,-0.24760109,-0.8902221,0.7951996,2.6069665,-1.2267033,-0.7498211,-0.66580343,0.82916594,-1.1116321,-0.5201453,-0.3478107,0.11932436,-0.49080962,0.47976607,-0.19039924,0.2491246,-0.015288413,0.021435142,0.021852195
QualiSR-Set120/SUPIR/ava_images___308473.npy.gz,SUPIR,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___308473.png,QualiSR-Set120,ava_images___308473,SUPIR/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,8.51733,3.9433134,-1.5976913,-2.8233566,4.9041233,2.0454922,2.8529046,-1.5507138,4.4837184,3.3277829,3.006825,2.1934783,2.1262197,0.6714009,-2.913105,-0.5774987,-1.309539,1.25775,-2.7832499,-3.0579116,3.7826068,-0.6412556,0.385905,-0.8272858,-0.87247217,-1.0313532,0.110305846,-0.62114584,0.20592868,0.030863345,0.11333417,-0.21544349,-0.8812461,0.80257434,2.5583453,-1.2405688,-0.759896,-0.6473099,0.8280006,-1.0606105,-0.5321201,-0.3840229,0.11401984,-0.4575743,0.486689,-0.23239455,0.25989062,0.0031951666,0.022754312,0.03919843
QualiSR-Set120/PASD/ava_images___321917.npy.gz,PASD,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___321917.png,QualiSR-Set120,ava_images___321917,PASD/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,0.4748267,3.0868573,4.0557594,-3.0229142,3.3973403,0.89169073,2.4490454,3.8197565,-0.99144125,-0.13636875,-1.7405744,1.4383686,0.2125566,-0.065563574,-1.0428629,-1.5633197,0.742035,-0.165956,1.6682072,1.2848411,0.729417,-0.23545519,-0.49451685,0.090006635,-1.7173688,-1.3507285,2.0646484,5.3157153,-2.132151,0.11763859,-0.60437095,0.82212496,-0.20738283,0.48910505,0.017760739,0.39748555,0.17637265,0.37353322,-0.1656981,0.4087101,-0.022075057,0.27031213,-0.03601162,-0.15037227,-0.43346447,0.19617802,-0.16875567,-0.27395016,0.065574706,-0.036259413
QualiSR-Set120/RealESRGAN/ava_images___321917.npy.gz,RealESRGAN,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___321917.png,QualiSR-Set120,ava_images___321917,RealESRGAN/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,0.4748267,3.0868573,4.0557594,-3.0229142,3.3973403,0.89169073,2.4490454,3.8197565,-0.99144125,-0.13636875,-1.7405744,1.4383686,0.2125566,-0.065563574,-1.0428629,-1.5633197,0.742035,-0.165956,1.6682072,1.2848411,0.729417,-0.23545519,-0.49451685,0.090006635,-1.7173688,-1.3507285,2.0646484,5.3157153,-2.132151,0.11763859,-0.60437095,0.82212496,-0.20738283,0.48910505,0.017760739,0.39748555,0.17637265,0.37353322,-0.1656981,0.4087101,-0.022075057,0.27031213,-0.03601162,-0.15037227,-0.43346447,0.19617802,-0.16875567,-0.27395016,0.065574706,-0.036259413
QualiSR-Set120/SUPIR/ava_images___321917.npy.gz,SUPIR,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___321917.png,QualiSR-Set120,ava_images___321917,SUPIR/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,0.4748267,3.0868573,4.0557594,-3.0229142,3.3973403,0.89169073,2.4490454,3.8197565,-0.99144125,-0.13636875,-1.7405744,1.4383686,0.2125566,-0.065563574,-1.0428629,-1.5633197,0.742035,-0.165956,1.6682072,1.2848411,0.729417,-0.23545519,-0.49451685,0.090006635,-1.7173688,-1.3507285,2.0646484,5.3157153,-2.132151,0.11763859,-0.60437095,0.82212496,-0.20738283,0.48910505,0.017760739,0.39748555,0.17637265,0.37353322,-0.1656981,0.4087101,-0.022075057,0.27031213,-0.03601162,-0.15037227,-0.43346447,0.19617802,-0.16875567,-0.27395016,0.065574706,-0.036259413
QualiSR-Set120/PASD/ava_images___360165.npy.gz,PASD,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___360165.png,QualiSR-Set120,ava_images___360165,PASD/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-1.511297,-0.6238972,0.35049957,-0.20301929,-1.4184619,1.5201659,-0.124347344,-1.1255833,0.06426117,0.22055668,0.5980334,-0.35746545,-0.40984982,-0.1872972,-0.215283,-0.76009905,-0.28927827,0.20802766,-0.059743896,0.7950154,-0.15466054,-0.8696656,0.7474278,0.73770005,-1.4498694,-0.41555542,0.02772811,-0.77083194,0.51495993,4.602739,-4.163151,-2.854761,-0.7317246,-0.36679816,-0.2427148,-0.0035970807,0.31045908,0.07720333,0.13507329,0.037434734,-0.17868495,0.18196586,0.11628411,-0.1453625,-0.19478065,0.027966857,-0.026088402,0.10128589,0.117501974,0.037269123
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-1.5029018,-0.6040742,0.36914754,-0.20845294,-1.4299802,1.5194693,-0.124734834,-1.1268623,0.08332887,0.21002984,0.5956847,-0.33496273,-0.4061188,-0.18579301,-0.21321964,-0.76404893,-0.2974192,0.2034441,-0.05763194,0.7914023,-0.16265798,-0.87225735,0.7365022,0.7365456,-1.4377615,-0.41577673,0.022190928,-0.76726997,0.5182868,4.584337,-4.1529016,-2.8398361,-0.7299622,-0.36243838,-0.23889111,0.00022810698,0.29974705,0.06585267,0.12695204,0.055938147,-0.18798041,0.17968318,0.10908048,-0.14324397,-0.20871258,0.03631404,-0.017007157,0.0972029,0.11560601,0.041869096
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-1.511297,-0.6238972,0.35049957,-0.20301929,-1.4184619,1.5201659,-0.124347344,-1.1255833,0.06426117,0.22055668,0.5980334,-0.35746545,-0.40984982,-0.1872972,-0.215283,-0.76009905,-0.28927827,0.20802766,-0.059743896,0.7950154,-0.15466054,-0.8696656,0.7474278,0.73770005,-1.4498694,-0.41555542,0.02772811,-0.77083194,0.51495993,4.602739,-4.163151,-2.854761,-0.7317246,-0.36679816,-0.2427148,-0.0035970807,0.31045908,0.07720333,0.13507329,0.037434734,-0.17868495,0.18196586,0.11628411,-0.1453625,-0.19478065,0.027966857,-0.026088402,0.10128589,0.117501974,0.037269123
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.2134043,4.265645,0.3524381,-0.92430866,0.8700081,-2.4577436,1.0735126,0.87611926,-2.28522,1.3403301,-1.7441983,0.60971934,-0.66660655,-0.09458807,-0.13482484,-0.51413375,-0.5153407,0.28162444,0.52123886,-0.22093613,-0.80431074,0.016816527,1.2646085,0.20904182,0.280548,-1.2089611,1.147598,0.55882,0.009010762,-0.03158647,-0.10158488,0.38626972,0.49107438,0.5660402,0.46935666,0.73857135,0.546961,0.6362699,0.026931003,-0.084140085,0.3034441,0.39970812,0.3870846,-0.08825654,-0.25718415,-0.18034193,0.15907498,-0.066313416,-0.07436019,0.17592454
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.2134043,4.265645,0.3524381,-0.92430866,0.8700081,-2.4577436,1.0735126,0.87611926,-2.28522,1.3403301,-1.7441983,0.60971934,-0.66660655,-0.09458807,-0.13482484,-0.51413375,-0.5153407,0.28162444,0.52123886,-0.22093613,-0.80431074,0.016816527,1.2646085,0.20904182,0.280548,-1.2089611,1.147598,0.55882,0.009010762,-0.03158647,-0.10158488,0.38626972,0.49107438,0.5660402,0.46935666,0.73857135,0.546961,0.6362699,0.026931003,-0.084140085,0.3034441,0.39970812,0.3870846,-0.08825654,-0.25718415,-0.18034193,0.15907498,-0.066313416,-0.07436019,0.17592454
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-0.2134043,4.265645,0.3524381,-0.92430866,0.8700081,-2.4577436,1.0735126,0.87611926,-2.28522,1.3403301,-1.7441983,0.60971934,-0.66660655,-0.09458807,-0.13482484,-0.51413375,-0.5153407,0.28162444,0.52123886,-0.22093613,-0.80431074,0.016816527,1.2646085,0.20904182,0.280548,-1.2089611,1.147598,0.55882,0.009010762,-0.03158647,-0.10158488,0.38626972,0.49107438,0.5660402,0.46935666,0.73857135,0.546961,0.6362699,0.026931003,-0.084140085,0.3034441,0.39970812,0.3870846,-0.08825654,-0.25718415,-0.18034193,0.15907498,-0.066313416,-0.07436019,0.17592454
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,8.167823,1.00258,-0.56865984,-2.2228365,0.22596574,0.9647774,1.7696208,-0.42738408,3.890873,2.013822,-2.0675423,2.8924363,1.2847646,4.2369227,3.0660331,1.3006418,1.3505027,1.9855984,0.0798367,3.1830978,-2.3229992,1.562227,0.16862449,0.52788585,0.29449466,3.2979474,0.81823206,0.17133355,0.43413997,0.632469,-0.024065442,-0.0057403445,-0.40554795,-0.077985525,0.46490723,0.2146375,0.10798628,1.2861117,-1.0906124,0.06845253,1.2525673,-1.2958055,-1.7208016,0.13804227,-0.07372272,-0.31606847,-0.5335218,0.17822486,-0.1983554,-0.35494375
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,8.167823,1.00258,-0.56865984,-2.2228365,0.22596574,0.9647774,1.7696208,-0.42738408,3.890873,2.013822,-2.0675423,2.8924363,1.2847646,4.2369227,3.0660331,1.3006418,1.3505027,1.9855984,0.0798367,3.1830978,-2.3229992,1.562227,0.16862449,0.52788585,0.29449466,3.2979474,0.81823206,0.17133355,0.43413997,0.632469,-0.024065442,-0.0057403445,-0.40554795,-0.077985525,0.46490723,0.2146375,0.10798628,1.2861117,-1.0906124,0.06845253,1.2525673,-1.2958055,-1.7208016,0.13804227,-0.07372272,-0.31606847,-0.5335218,0.17822486,-0.1983554,-0.35494375
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,8.167823,1.00258,-0.56865984,-2.2228365,0.22596574,0.9647774,1.7696208,-0.42738408,3.890873,2.013822,-2.0675423,2.8924363,1.2847646,4.2369227,3.0660331,1.3006418,1.3505027,1.9855984,0.0798367,3.1830978,-2.3229992,1.562227,0.16862449,0.52788585,0.29449466,3.2979474,0.81823206,0.17133355,0.43413997,0.632469,-0.024065442,-0.0057403445,-0.40554795,-0.077985525,0.46490723,0.2146375,0.10798628,1.2861117,-1.0906124,0.06845253,1.2525673,-1.2958055,-1.7208016,0.13804227,-0.07372272,-0.31606847,-0.5335218,0.17822486,-0.1983554,-0.35494375
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.8868072,-2.2252865,0.9116119,-1.2876065,2.901434,3.1421275,-0.5851117,5.8768845,-1.2584931,-3.3442104,3.1375413,-0.15247796,4.383985,0.3268087,2.791058,3.9825675,-3.389153,2.3517234,0.31173497,-0.82676166,-1.0358725,0.11191195,-0.9772775,-1.3079299,1.0978391,-0.35695887,0.7114453,-0.32871425,0.8172895,0.28011745,0.08640786,-0.11159271,0.17096242,-0.0017861575,-0.06662674,-0.49262828,-0.1284607,0.02581045,0.24796687,0.8948651,0.43610743,-0.4079755,0.53991145,-0.51316863,-0.7190942,-0.13187885,0.7454006,0.04732783,0.73697376,0.28378147
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.8868072,-2.2252865,0.9116119,-1.2876065,2.901434,3.1421275,-0.5851117,5.8768845,-1.2584931,-3.3442104,3.1375413,-0.15247796,4.383985,0.3268087,2.791058,3.9825675,-3.389153,2.3517234,0.31173497,-0.82676166,-1.0358725,0.11191195,-0.9772775,-1.3079299,1.0978391,-0.35695887,0.7114453,-0.32871425,0.8172895,0.28011745,0.08640786,-0.11159271,0.17096242,-0.0017861575,-0.06662674,-0.49262828,-0.1284607,0.02581045,0.24796687,0.8948651,0.43610743,-0.4079755,0.53991145,-0.51316863,-0.7190942,-0.13187885,0.7454006,0.04732783,0.73697376,0.28378147
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.8868072,-2.2252865,0.9116119,-1.2876065,2.901434,3.1421275,-0.5851117,5.8768845,-1.2584931,-3.3442104,3.1375413,-0.15247796,4.383985,0.3268087,2.791058,3.9825675,-3.389153,2.3517234,0.31173497,-0.82676166,-1.0358725,0.11191195,-0.9772775,-1.3079299,1.0978391,-0.35695887,0.7114453,-0.32871425,0.8172895,0.28011745,0.08640786,-0.11159271,0.17096242,-0.0017861575,-0.06662674,-0.49262828,-0.1284607,0.02581045,0.24796687,0.8948651,0.43610743,-0.4079755,0.53991145,-0.51316863,-0.7190942,-0.13187885,0.7454006,0.04732783,0.73697376,0.28378147
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-0.87364805,-1.5942537,-0.022747278,0.8434472,-1.2944609,1.2150216,-0.071005635,0.9532441,0.63428044,-0.14159384,-0.26688388,1.2917267,-1.2611538,0.3051728,-0.16422573,0.6730562,0.23885477,-0.2918064,0.66160166,-0.15559931,1.160632,0.44278932,0.1162826,-0.10002084,-0.6511473,0.73053026,-1.0915279,-1.3684119,0.24668711,-0.22151703,-0.14517891,-0.07601112,-0.33644322,-0.05969006,0.33190578,-0.01650247,0.6994757,0.7727665,0.72949594,0.043737195,-0.08127165,-0.09275307,-0.3701061,-0.17182142,-0.39553946,0.011825293,-0.46121663,0.12735188,0.0257231,0.19480495
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-0.8338783,-1.595996,-0.02305895,0.8363545,-1.2733676,1.2147634,-0.08878039,0.9558028,0.64031327,-0.13798976,-0.26941225,1.2882189,-1.2513871,0.3144303,-0.17422265,0.65176934,0.23979658,-0.2615891,0.6735875,-0.15632348,1.1503029,0.45841652,0.12205676,-0.08303808,-0.6515805,0.72336197,-1.0917491,-1.3734748,0.2505452,-0.21368414,-0.13733469,-0.06565741,-0.35106453,-0.042311966,0.33147615,0.006529957,0.686241,0.74822795,0.7243314,0.06469867,-0.08335233,-0.08421245,-0.3942052,-0.18361616,-0.3878901,0.031588912,-0.48247355,0.14816436,0.020187259,0.19147974
