sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-18.61838,-15.467579,-11.226198,4.8849726,-3.173686
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-17.331282,-14.604923,-9.393544,3.8937397,-2.4030313
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-17.89986,-14.4044285,-12.140675,4.4822674,-1.9175948
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-15.246985,-12.65449,-10.608273,-8.619787,0.50657266
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-13.728369,-11.312379,-11.010859,-5.1806564,1.0276245
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-15.260196,-12.858848,-10.40694,-7.6066475,-0.24478096
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,6.789133,-1.4390326,-4.6622934,-9.450255,-10.752148
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,4.8338223,-1.3257408,-2.7137256,-8.889356,-12.062315
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,1.2985878,-4.2910676,-4.9625764,-9.335298,-10.691132
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.634477,-0.36407948,-64.374756,221.0791,22.723661
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-11.306438,-4.413669,-58.38376,204.7052,20.087257
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-13.479155,-2.7914314,-56.429146,194.56241,20.500858
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-14.671615,-8.186071,4.489545,-12.845982,-10.244537
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-15.34904,-7.8186026,1.7756615,-11.178889,-7.8160725
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-15.851929,-6.3410583,0.30672836,-13.629498,-9.893147
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.344875,-4.2991123,-9.691719,26.769043,-0.30019355
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-19.860012,-7.2761064,-7.741669,24.798302,-2.1664598
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.92006,-5.7078176,-9.974726,21.842793,-1.9365438
QualiSR-Set120/PASD/ava_images___74410.npy.gz,PASD,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___74410.png,QualiSR-Set120,ava_images___74410,PASD/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-11.951218,-12.11235,-4.5570655,-10.690935,-0.018786997
QualiSR-Set120/RealESRGAN/ava_images___74410.npy.gz,RealESRGAN,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___74410.png,QualiSR-Set120,ava_images___74410,RealESRGAN/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-13.268304,-10.274262,-5.264558,-9.780812,0.59801555
QualiSR-Set120/SUPIR/ava_images___74410.npy.gz,SUPIR,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___74410.png,QualiSR-Set120,ava_images___74410,SUPIR/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-13.020363,-10.684738,-6.02873,-9.15645,0.623153
QualiSR-Set120/PASD/ava_images___751927.npy.gz,PASD,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___751927.png,QualiSR-Set120,ava_images___751927,PASD/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-11.630478,-6.1804996,-5.655549,-13.731002,1.165121
QualiSR-Set120/RealESRGAN/ava_images___751927.npy.gz,RealESRGAN,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___751927.png,QualiSR-Set120,ava_images___751927,RealESRGAN/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-9.904381,-6.9957576,-6.781722,-11.222203,-0.71976453
QualiSR-Set120/SUPIR/ava_images___751927.npy.gz,SUPIR,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___751927.png,QualiSR-Set120,ava_images___751927,SUPIR/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-11.731482,-6.587206,-4.9360857,-14.146556,1.3784708
QualiSR-Set120/PASD/ava_images___773899.npy.gz,PASD,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___773899.png,QualiSR-Set120,ava_images___773899,PASD/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-0.9525795,-8.806871,-7.0602055,-12.962546,-10.473585
QualiSR-Set120/RealESRGAN/ava_images___773899.npy.gz,RealESRGAN,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___773899.png,QualiSR-Set120,ava_images___773899,RealESRGAN/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-6.736595,-8.825995,-4.844897,-11.674722,-9.208259
QualiSR-Set120/SUPIR/ava_images___773899.npy.gz,SUPIR,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___773899.png,QualiSR-Set120,ava_images___773899,SUPIR/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-5.607441,-11.01464,-7.6980815,-12.268482,-8.979599
QualiSR-Set120/PASD/ava_images___827653.npy.gz,PASD,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___827653.png,QualiSR-Set120,ava_images___827653,PASD/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,-2.6745777,-12.0480175,1.2356863,-6.0487776,-7.974449
QualiSR-Set120/RealESRGAN/ava_images___827653.npy.gz,RealESRGAN,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___827653.png,QualiSR-Set120,ava_images___827653,RealESRGAN/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,-0.25300503,-11.596263,-2.3578444,-7.425995,-8.883237
QualiSR-Set120/SUPIR/ava_images___827653.npy.gz,SUPIR,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___827653.png,QualiSR-Set120,ava_images___827653,SUPIR/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,-5.799883,-12.592723,-0.26458073,-7.4919424,-6.110626
QualiSR-Set120/PASD/ava_images___842206.npy.gz,PASD,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___842206.png,QualiSR-Set120,ava_images___842206,PASD/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-15.458003,0.9917612,-3.7264996,-7.297304,-3.7227292
QualiSR-Set120/RealESRGAN/ava_images___842206.npy.gz,RealESRGAN,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___842206.png,QualiSR-Set120,ava_images___842206,RealESRGAN/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-15.44282,-1.0372534,-3.0586634,-4.4535027,-4.461413
QualiSR-Set120/SUPIR/ava_images___842206.npy.gz,SUPIR,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___842206.png,QualiSR-Set120,ava_images___842206,SUPIR/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-15.501791,-1.1052113,-4.4610157,-6.4019904,-1.5472023
QualiSR-Set120/PASD/ava_images___846773.npy.gz,PASD,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___846773.png,QualiSR-Set120,ava_images___846773,PASD/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-22.175838,-14.809416,-13.868149,-4.2274113,-2.4529557
QualiSR-Set120/RealESRGAN/ava_images___846773.npy.gz,RealESRGAN,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___846773.png,QualiSR-Set120,ava_images___846773,RealESRGAN/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-22.101223,-12.63067,-11.222472,-3.4560413,-2.7486572
QualiSR-Set120/SUPIR/ava_images___846773.npy.gz,SUPIR,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___846773.png,QualiSR-Set120,ava_images___846773,SUPIR/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-21.03112,-14.972164,-13.759791,-4.119534,-2.65268
QualiSR-Set120/PASD/ava_images___857447.npy.gz,PASD,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___857447.png,QualiSR-Set120,ava_images___857447,PASD/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-20.336214,3.3016233,-5.301202,-19.911171,13.740859
QualiSR-Set120/RealESRGAN/ava_images___857447.npy.gz,RealESRGAN,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___857447.png,QualiSR-Set120,ava_images___857447,RealESRGAN/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-22.105022,-6.539417,-7.2780485,-17.696877,7.11542
QualiSR-Set120/SUPIR/ava_images___857447.npy.gz,SUPIR,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___857447.png,QualiSR-Set120,ava_images___857447,SUPIR/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-20.361809,0.55963707,-6.701601,-17.621475,12.555692
QualiSR-Set120/PASD/ava_images___864250.npy.gz,PASD,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___864250.png,QualiSR-Set120,ava_images___864250,PASD/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-14.092056,-0.14422798,-8.904449,-9.0715885,2.23147
QualiSR-Set120/RealESRGAN/ava_images___864250.npy.gz,RealESRGAN,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___864250.png,QualiSR-Set120,ava_images___864250,RealESRGAN/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-12.909234,-0.8710842,-9.010316,-6.3765516,1.7188708
QualiSR-Set120/SUPIR/ava_images___864250.npy.gz,SUPIR,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___864250.png,QualiSR-Set120,ava_images___864250,SUPIR/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-12.848391,0.76985264,-10.162959,-7.9314537,1.9063739
QualiSR-Set120/PASD/ava_images___865616.npy.gz,PASD,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___865616.png,QualiSR-Set120,ava_images___865616,PASD/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,20.87192,-14.752697,-11.1988735,-20.12046,-16.794456
QualiSR-Set120/RealESRGAN/ava_images___865616.npy.gz,RealESRGAN,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___865616.png,QualiSR-Set120,ava_images___865616,RealESRGAN/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,19.44401,-12.66548,-9.659821,-20.230316,-19.239517
QualiSR-Set120/SUPIR/ava_images___865616.npy.gz,SUPIR,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___865616.png,QualiSR-Set120,ava_images___865616,SUPIR/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,17.361422,-15.775536,-12.316356,-19.716606,-18.296572
QualiSR-Set120/PASD/ava_images___953752.npy.gz,PASD,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___953752.png,QualiSR-Set120,ava_images___953752,PASD/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,237.79407,-47.646782,-31.756184,-1.6230669,-13.846849
QualiSR-Set120/RealESRGAN/ava_images___953752.npy.gz,RealESRGAN,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___953752.png,QualiSR-Set120,ava_images___953752,RealESRGAN/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,233.65982,-48.55339,-29.921562,-1.1454492,-15.0213995
QualiSR-Set120/SUPIR/ava_images___953752.npy.gz,SUPIR,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___953752.png,QualiSR-Set120,ava_images___953752,SUPIR/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,233.13359,-48.21041,-31.94775,-0.6210747,-11.247462
QualiSR-Set120/PASD/blur_dataset___out_of_focus0685.npy.gz,PASD,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,PASD/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-1.9627743,-14.5605,-8.263123,-16.070713,-7.5511794
QualiSR-Set120/RealESRGAN/blur_dataset___out_of_focus0685.npy.gz,RealESRGAN,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,RealESRGAN/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,0.29003334,-13.413207,-5.8019176,-14.2283,-6.987007
QualiSR-Set120/SUPIR/blur_dataset___out_of_focus0685.npy.gz,SUPIR,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,SUPIR/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-5.846509,-12.916797,-7.490518,-13.81699,-5.9745913
