sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-26.616123,-1.5060892,18.139416,-15.267347,13.963547,-8.564978,35.071648,24.644398,86.17316,-26.939936,1.4935064,-103.721855,-20.21344,-10.012138,3.4811757,5.661895,-12.524767,-4.867689,-0.98493576,0.27667975,0.683095,0.8506832,3.7113888,-1.8389505,1.8081536,0.5502882,-0.79499006,-1.7978792,-2.0247254,0.25025988,-3.7703433,1.3526298,-4.579673,-1.8680353,1.432026,0.27869773,-3.6479938,-1.4728873,0.04164338,1.4274846,-0.095471025,4.0634165,-6.4253697,-0.16148734,-1.5193961,-3.4739857,-6.061326,1.179784,3.8615997,30.563545
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-14.247511,-8.816633,-2.5133362,-7.190001,-7.0149226,-6.6916738,-2.840479,7.4170685,1.0446749,-8.59348,-9.137514,8.446736,-0.6235938,-9.063698,8.288314,3.5272431,-9.649671,-1.319012,-20.22831,-12.232487,-8.545406,-22.545471,-76.66809,-40.038555,-23.989588,24.111198,22.967184,6.085189,1.1406302,0.7421026,0.71702623,-0.8864781,0.63683796,0.21696448,0.81772864,-0.15205383,-0.120284505,-0.07123196,0.6171222,-0.45840994,0.032798767,0.32913494,-0.5634079,0.29545188,-0.04368329,-0.7957654,-0.8213609,-0.6015111,-0.11121565,0.85438573
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-14.208258,-8.798304,-2.4474497,-7.067786,-6.9979978,-6.6301084,-2.7627263,7.333877,1.0491028,-8.574353,-9.152408,8.400134,-0.5173683,-9.028996,8.093171,3.4191656,-9.50997,-1.2598263,-20.217102,-12.362987,-8.494991,-22.578768,-76.7072,-40.06065,-24.098764,24.228436,22.928421,6.10534,1.042388,0.83487606,0.7384504,-0.71473795,0.546967,0.033926725,0.88262427,-0.054285288,-0.08083902,-0.05309701,0.5376551,-0.42624083,0.072295666,0.39100695,-0.5894742,0.18558979,-0.027639389,-0.86370134,-0.6917947,-0.4594853,-0.06614083,0.88469523
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-14.247511,-8.816633,-2.5133362,-7.190001,-7.0149226,-6.6916738,-2.840479,7.4170685,1.0446749,-8.59348,-9.137514,8.446736,-0.6235938,-9.063698,8.288314,3.5272431,-9.649671,-1.319012,-20.22831,-12.232487,-8.545406,-22.545471,-76.66809,-40.038555,-23.989588,24.111198,22.967184,6.085189,1.1406302,0.7421026,0.71702623,-0.8864781,0.63683796,0.21696448,0.81772864,-0.15205383,-0.120284505,-0.07123196,0.6171222,-0.45840994,0.032798767,0.32913494,-0.5634079,0.29545188,-0.04368329,-0.7957654,-0.8213609,-0.6015111,-0.11121565,0.85438573
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-2.958377,-11.983038,-7.2241254,-9.714552,-12.635502,-8.612712,-13.304682,-7.252285,-9.600002,-8.616441,-12.929062,4.5751114,-3.0248168,-9.700325,-3.3263903,-6.1498055,-6.657648,6.0818496,-15.175618,0.3750348,-3.7834485,25.512384,-3.2931385,-16.06332,71.05021,39.64513,-21.67844,2.1178808,3.9426436,3.745205,-1.0116435,0.6615342,-0.99371624,-0.057483196,-0.2507252,-0.1013546,0.26387855,-0.5409546,-0.44133222,1.0835195,-0.7830501,0.8572726,-0.51526785,0.2705016,-0.20407796,-0.9227662,-0.5948926,2.2376828,-0.16239887,0.3194211
QualiSR-Set120/RealESRGAN/ava_images___308473.npy.gz,RealESRGAN,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___308473.png,QualiSR-Set120,ava_images___308473,RealESRGAN/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-3.1450558,-11.807411,-7.262416,-9.650999,-12.631363,-8.457174,-13.228117,-7.207203,-9.691181,-8.667909,-12.969841,4.6241426,-3.12392,-9.780985,-3.4762042,-6.104008,-6.5449963,5.945091,-15.216461,0.56931305,-3.6967306,25.420626,-3.310676,-16.051878,70.76708,39.49134,-21.523117,2.0502453,3.8924441,3.7525997,-0.96683127,0.61584854,-0.9907675,-0.05476606,-0.17868406,-0.033696413,0.29283103,-0.5510764,-0.39970624,1.02994,-0.76539314,0.86936045,-0.5275779,0.22784972,-0.18675542,-0.8968997,-0.5170658,2.4859452,-0.05927366,0.31556702
QualiSR-Set120/SUPIR/ava_images___308473.npy.gz,SUPIR,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___308473.png,QualiSR-Set120,ava_images___308473,SUPIR/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-2.958377,-11.983038,-7.2241254,-9.714552,-12.635502,-8.612712,-13.304682,-7.252285,-9.600002,-8.616441,-12.929062,4.5751114,-3.0248168,-9.700325,-3.3263903,-6.1498055,-6.657648,6.0818496,-15.175618,0.3750348,-3.7834485,25.512384,-3.2931385,-16.06332,71.05021,39.64513,-21.67844,2.1178808,3.9426436,3.745205,-1.0116435,0.6615342,-0.99371624,-0.057483196,-0.2507252,-0.1013546,0.26387855,-0.5409546,-0.44133222,1.0835195,-0.7830501,0.8572726,-0.51526785,0.2705016,-0.20407796,-0.9227662,-0.5948926,2.2376828,-0.16239887,0.3194211
QualiSR-Set120/PASD/ava_images___321917.npy.gz,PASD,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___321917.png,QualiSR-Set120,ava_images___321917,PASD/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-4.597058,-14.422782,-11.314063,-4.1123114,-10.542661,-7.5822725,-9.105099,-0.70339847,-17.103367,-8.837665,-13.527126,0.1275816,-4.3090076,-0.9435251,-11.668619,8.623135,-15.87876,-5.54187,-10.727956,25.383501,-26.358284,1.7589991,46.68367,-24.61878,-43.669163,35.23455,-11.3371,3.3290443,3.8949323,6.317789,-1.2949609,-1.460021,-0.87864494,0.10163307,1.0873729,-1.0591364,-0.5178702,0.7710874,-0.5997361,-1.3976543,0.27087092,0.65943146,-0.8194256,-1.732475,-1.0842948,-2.5226817,-0.27868903,-0.28311992,0.11527586,0.26366407
QualiSR-Set120/RealESRGAN/ava_images___321917.npy.gz,RealESRGAN,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___321917.png,QualiSR-Set120,ava_images___321917,RealESRGAN/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-4.597058,-14.422782,-11.314063,-4.1123114,-10.542661,-7.5822725,-9.105099,-0.70339847,-17.103367,-8.837665,-13.527126,0.1275816,-4.3090076,-0.9435251,-11.668619,8.623135,-15.87876,-5.54187,-10.727956,25.383501,-26.358284,1.7589991,46.68367,-24.61878,-43.669163,35.23455,-11.3371,3.3290443,3.8949323,6.317789,-1.2949609,-1.460021,-0.87864494,0.10163307,1.0873729,-1.0591364,-0.5178702,0.7710874,-0.5997361,-1.3976543,0.27087092,0.65943146,-0.8194256,-1.732475,-1.0842948,-2.5226817,-0.27868903,-0.28311992,0.11527586,0.26366407
QualiSR-Set120/SUPIR/ava_images___321917.npy.gz,SUPIR,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___321917.png,QualiSR-Set120,ava_images___321917,SUPIR/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-4.597058,-14.422782,-11.314063,-4.1123114,-10.542661,-7.5822725,-9.105099,-0.70339847,-17.103367,-8.837665,-13.527126,0.1275816,-4.3090076,-0.9435251,-11.668619,8.623135,-15.87876,-5.54187,-10.727956,25.383501,-26.358284,1.7589991,46.68367,-24.61878,-43.669163,35.23455,-11.3371,3.3290443,3.8949323,6.317789,-1.2949609,-1.460021,-0.87864494,0.10163307,1.0873729,-1.0591364,-0.5178702,0.7710874,-0.5997361,-1.3976543,0.27087092,0.65943146,-0.8194256,-1.732475,-1.0842948,-2.5226817,-0.27868903,-0.28311992,0.11527586,0.26366407
QualiSR-Set120/PASD/ava_images___360165.npy.gz,PASD,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___360165.png,QualiSR-Set120,ava_images___360165,PASD/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.021152,-35.287575,155.38672,45.97377,3.6633425,10.369482,-17.827562,-2.228468,-11.905567,3.8152657,3.4053926,7.3247137,-1.9439571,3.8341413,-0.31336257,-6.427916,-2.5445278,-2.034086,-2.565319,0.3895111,-0.86600876,-0.20429015,-0.91925097,0.36217535,0.44699752,-1.8245382,-0.9254451,-17.239044,-44.531494,60.37771,7.474837,3.8612928,0.3288722,-0.6666086,0.34672648,-0.32078648,-3.7155297,0.7620902,0.9842136,-1.1155363,-12.543263,-4.0540557,-3.2321694,-0.5817232,1.0757624,-1.8201118,-6.777574,-5.569408,18.868647,-4.8146925
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.073895,-35.347786,156.32962,46.255203,3.8411388,10.522093,-17.811062,-2.2943525,-11.930214,3.8963394,3.4364672,7.2699366,-1.8228171,3.9335399,-0.2589567,-6.4871497,-2.5563102,-2.127417,-2.4576912,0.4144616,-0.8010082,-0.08870506,-0.8569505,0.3841324,0.47608984,-1.859766,-0.80788565,-17.163837,-44.582317,60.322327,7.4650817,3.8791776,0.33504486,-0.63539934,0.39786124,-0.35157537,-3.758606,0.81911063,0.96486354,-1.0662822,-12.264955,-4.0153995,-3.1982734,-0.5982654,1.0302675,-1.7896018,-6.677064,-5.5889225,18.734114,-4.866848
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.021152,-35.287575,155.38672,45.97377,3.6633425,10.369482,-17.827562,-2.228468,-11.905567,3.8152657,3.4053926,7.3247137,-1.9439571,3.8341413,-0.31336257,-6.427916,-2.5445278,-2.034086,-2.565319,0.3895111,-0.86600876,-0.20429015,-0.91925097,0.36217535,0.44699752,-1.8245382,-0.9254451,-17.239044,-44.531494,60.37771,7.474837,3.8612928,0.3288722,-0.6666086,0.34672648,-0.32078648,-3.7155297,0.7620902,0.9842136,-1.1155363,-12.543263,-4.0540557,-3.2321694,-0.5817232,1.0757624,-1.8201118,-6.777574,-5.569408,18.868647,-4.8146925
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663,-12.614048,-6.5491405,-13.977668,-10.057323,-9.433998,2.959653,0.5388539,-2.5011642,0.12666607,-1.2314839,2.0094814,2.1716554,-10.959322,-0.925256,2.5591826,-0.63564134,1.0868425,-2.0211627,1.1023011,0.2499249,-0.4242711,-0.07426135,-0.23227215,-0.43310976,-0.27577427
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663,-12.614048,-6.5491405,-13.977668,-10.057323,-9.433998,2.959653,0.5388539,-2.5011642,0.12666607,-1.2314839,2.0094814,2.1716554,-10.959322,-0.925256,2.5591826,-0.63564134,1.0868425,-2.0211627,1.1023011,0.2499249,-0.4242711,-0.07426135,-0.23227215,-0.43310976,-0.27577427
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663,-12.614048,-6.5491405,-13.977668,-10.057323,-9.433998,2.959653,0.5388539,-2.5011642,0.12666607,-1.2314839,2.0094814,2.1716554,-10.959322,-0.925256,2.5591826,-0.63564134,1.0868425,-2.0211627,1.1023011,0.2499249,-0.4242711,-0.07426135,-0.23227215,-0.43310976,-0.27577427
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838,-3.904057,-1.8187819,-1.6737976,-2.938775,-1.4770617,-1.9697719,-0.8752293,-5.6309185,2.6087036,-1.241765,1.2505646,-1.7443194,-2.2618232,-2.8882976,1.7389562,-2.1565714,9.650691,-19.630005,23.136086,-21.07758,-28.422344,6.5094028,5.988885,-0.5877286,-4.0213914
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838,-3.904057,-1.8187819,-1.6737976,-2.938775,-1.4770617,-1.9697719,-0.8752293,-5.6309185,2.6087036,-1.241765,1.2505646,-1.7443194,-2.2618232,-2.8882976,1.7389562,-2.1565714,9.650691,-19.630005,23.136086,-21.07758,-28.422344,6.5094028,5.988885,-0.5877286,-4.0213914
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838,-3.904057,-1.8187819,-1.6737976,-2.938775,-1.4770617,-1.9697719,-0.8752293,-5.6309185,2.6087036,-1.241765,1.2505646,-1.7443194,-2.2618232,-2.8882976,1.7389562,-2.1565714,9.650691,-19.630005,23.136086,-21.07758,-28.422344,6.5094028,5.988885,-0.5877286,-4.0213914
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146,-40.520927,-41.76926,52.90567,0.77565956,9.647222,-0.40891033,-1.2244493,0.7133126,0.8201721,1.5022238,-0.46788073,-1.4338043,-0.44564378,-0.69924295,-0.24707854,-0.48138487,1.297811,0.30690002,0.36927938,-0.046389103,-1.0010066,-0.05972989,0.5752202,1.0099334,0.7445203
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146,-40.520927,-41.76926,52.90567,0.77565956,9.647222,-0.40891033,-1.2244493,0.7133126,0.8201721,1.5022238,-0.46788073,-1.4338043,-0.44564378,-0.69924295,-0.24707854,-0.48138487,1.297811,0.30690002,0.36927938,-0.046389103,-1.0010066,-0.05972989,0.5752202,1.0099334,0.7445203
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146,-40.520927,-41.76926,52.90567,0.77565956,9.647222,-0.40891033,-1.2244493,0.7133126,0.8201721,1.5022238,-0.46788073,-1.4338043,-0.44564378,-0.69924295,-0.24707854,-0.48138487,1.297811,0.30690002,0.36927938,-0.046389103,-1.0010066,-0.05972989,0.5752202,1.0099334,0.7445203
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.5851107,-0.98996544,-1.4319134,4.1641536,-0.5730438,1.4041944,7.612199,8.721403,9.154312,-2.2198262,10.107708,1.4118752,3.0182028,-4.5168886,2.227233,1.3472872,-2.0924177,-3.8193672,-2.152505,-4.803976,1.7837572,-3.1582842,-12.217101,2.242207,-2.4570293,-1.4797344,-1.5123973,-0.49132633,9.3167305,7.276065,-5.7137733,-6.633029,2.217236,4.2951703,1.6136972,-4.618408,-3.9827363,-1.831715,1.2917628,0.8445431,3.4964554,-1.4080973,1.4128222,-2.3776457,0.9595953,-3.378048,-3.433852,-1.1305804,1.9401034,-2.3994021
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.599371,-0.9699192,-1.4041162,3.9989085,-0.6320982,1.3862414,7.47995,8.699413,9.025482,-2.365715,9.968372,1.4029047,3.0876598,-4.444055,2.1474588,1.2606556,-2.0694685,-3.8127875,-2.1939,-4.8081756,1.8181753,-3.1102786,-12.136678,2.3467221,-2.4429584,-1.5088806,-1.4860997,-0.66643333,9.351543,7.2426624,-5.7626677,-6.591795,2.158445,4.2989674,1.6958791,-4.6634483,-4.0457025,-1.9055189,1.2868407,0.89577526,3.5771806,-1.44485,1.436542,-2.3669856,0.88560903,-3.393921,-3.4860969,-1.1035001,2.0367312,-2.4501553
