sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
QualiSR-Set120/RealESRGAN/ava_images___308473.npy.gz,RealESRGAN,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___308473.png,QualiSR-Set120,ava_images___308473,RealESRGAN/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-3.1450558,-11.807411,-7.262416,-9.650999,-12.631363,-8.457174,-13.228117,-7.207203,-9.691181,-8.667909,-12.969841,4.6241426,-3.12392,-9.780985,-3.4762042,-6.104008,-6.5449963,5.945091,-15.216461,0.56931305,-3.6967306,25.420626,-3.310676,-16.051878,70.76708,39.49134,-21.523117,2.0502453,3.8924441,3.7525997,-0.96683127,0.61584854,-0.9907675,-0.05476606,-0.17868406,-0.033696413,0.29283103,-0.5510764,-0.39970624,1.02994,-0.76539314,0.86936045,-0.5275779,0.22784972,-0.18675542,-0.8968997,-0.5170658,2.4859452,-0.05927366,0.31556702,0.1906128,-1.1856108,-0.3169294,0.8018781,-0.60292506,-0.32029238,0.40814888,0.31224597,0.112933695,0.16237819,-0.3642826,-1.1037517,0.34849548,-0.14693388,-2.7728455,-0.5613225,0.9283228,-1.6929777,-6.7434516,1.8615234,1.8871806,4.1436863,0.19440627,-0.11809516,-1.5919222
QualiSR-Set120/SUPIR/ava_images___308473.npy.gz,SUPIR,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___308473.png,QualiSR-Set120,ava_images___308473,SUPIR/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-2.958377,-11.983038,-7.2241254,-9.714552,-12.635502,-8.612712,-13.304682,-7.252285,-9.600002,-8.616441,-12.929062,4.5751114,-3.0248168,-9.700325,-3.3263903,-6.1498055,-6.657648,6.0818496,-15.175618,0.3750348,-3.7834485,25.512384,-3.2931385,-16.06332,71.05021,39.64513,-21.67844,2.1178808,3.9426436,3.745205,-1.0116435,0.6615342,-0.99371624,-0.057483196,-0.2507252,-0.1013546,0.26387855,-0.5409546,-0.44133222,1.0835195,-0.7830501,0.8572726,-0.51526785,0.2705016,-0.20407796,-0.9227662,-0.5948926,2.2376828,-0.16239887,0.3194211,0.2065661,-1.1836638,-0.38438076,0.8117558,-0.5592027,-0.31037542,0.48169744,0.23643318,0.03287065,0.21551734,-0.34985185,-1.2187461,0.30089366,-0.1326792,-2.7888806,-0.5211908,0.93187374,-1.5984339,-6.8143835,1.8999238,1.9452634,4.2403293,0.23034579,-0.17893785,-1.7041723
QualiSR-Set120/PASD/ava_images___321917.npy.gz,PASD,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___321917.png,QualiSR-Set120,ava_images___321917,PASD/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-4.597058,-14.422782,-11.314063,-4.1123114,-10.542661,-7.5822725,-9.105099,-0.70339847,-17.103367,-8.837665,-13.527126,0.1275816,-4.3090076,-0.9435251,-11.668619,8.623135,-15.87876,-5.54187,-10.727956,25.383501,-26.358284,1.7589991,46.68367,-24.61878,-43.669163,35.23455,-11.3371,3.3290443,3.8949323,6.317789,-1.2949609,-1.460021,-0.87864494,0.10163307,1.0873729,-1.0591364,-0.5178702,0.7710874,-0.5997361,-1.3976543,0.27087092,0.65943146,-0.8194256,-1.732475,-1.0842948,-2.5226817,-0.27868903,-0.28311992,0.11527586,0.26366407,-0.12511456,0.02861607,-0.035313286,-2.363381,0.6519774,-0.2149382,4.9781127,0.6639968,-2.4900205,-0.7182149,5.907927,-5.0377054,4.527378,3.8939984,-9.818865,4.652447,7.5339036,0.31932735,-15.67181,-2.1719983,0.42696786,12.94576,1.4689968,16.132515,-1.7404406
QualiSR-Set120/RealESRGAN/ava_images___321917.npy.gz,RealESRGAN,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___321917.png,QualiSR-Set120,ava_images___321917,RealESRGAN/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-4.597058,-14.422782,-11.314063,-4.1123114,-10.542661,-7.5822725,-9.105099,-0.70339847,-17.103367,-8.837665,-13.527126,0.1275816,-4.3090076,-0.9435251,-11.668619,8.623135,-15.87876,-5.54187,-10.727956,25.383501,-26.358284,1.7589991,46.68367,-24.61878,-43.669163,35.23455,-11.3371,3.3290443,3.8949323,6.317789,-1.2949609,-1.460021,-0.87864494,0.10163307,1.0873729,-1.0591364,-0.5178702,0.7710874,-0.5997361,-1.3976543,0.27087092,0.65943146,-0.8194256,-1.732475,-1.0842948,-2.5226817,-0.27868903,-0.28311992,0.11527586,0.26366407,-0.12511456,0.02861607,-0.035313286,-2.363381,0.6519774,-0.2149382,4.9781127,0.6639968,-2.4900205,-0.7182149,5.907927,-5.0377054,4.527378,3.8939984,-9.818865,4.652447,7.5339036,0.31932735,-15.67181,-2.1719983,0.42696786,12.94576,1.4689968,16.132515,-1.7404406
QualiSR-Set120/SUPIR/ava_images___321917.npy.gz,SUPIR,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___321917.png,QualiSR-Set120,ava_images___321917,SUPIR/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-4.597058,-14.422782,-11.314063,-4.1123114,-10.542661,-7.5822725,-9.105099,-0.70339847,-17.103367,-8.837665,-13.527126,0.1275816,-4.3090076,-0.9435251,-11.668619,8.623135,-15.87876,-5.54187,-10.727956,25.383501,-26.358284,1.7589991,46.68367,-24.61878,-43.669163,35.23455,-11.3371,3.3290443,3.8949323,6.317789,-1.2949609,-1.460021,-0.87864494,0.10163307,1.0873729,-1.0591364,-0.5178702,0.7710874,-0.5997361,-1.3976543,0.27087092,0.65943146,-0.8194256,-1.732475,-1.0842948,-2.5226817,-0.27868903,-0.28311992,0.11527586,0.26366407,-0.12511456,0.02861607,-0.035313286,-2.363381,0.6519774,-0.2149382,4.9781127,0.6639968,-2.4900205,-0.7182149,5.907927,-5.0377054,4.527378,3.8939984,-9.818865,4.652447,7.5339036,0.31932735,-15.67181,-2.1719983,0.42696786,12.94576,1.4689968,16.132515,-1.7404406
QualiSR-Set120/PASD/ava_images___360165.npy.gz,PASD,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___360165.png,QualiSR-Set120,ava_images___360165,PASD/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.021152,-35.287575,155.38672,45.97377,3.6633425,10.369482,-17.827562,-2.228468,-11.905567,3.8152657,3.4053926,7.3247137,-1.9439571,3.8341413,-0.31336257,-6.427916,-2.5445278,-2.034086,-2.565319,0.3895111,-0.86600876,-0.20429015,-0.91925097,0.36217535,0.44699752,-1.8245382,-0.9254451,-17.239044,-44.531494,60.37771,7.474837,3.8612928,0.3288722,-0.6666086,0.34672648,-0.32078648,-3.7155297,0.7620902,0.9842136,-1.1155363,-12.543263,-4.0540557,-3.2321694,-0.5817232,1.0757624,-1.8201118,-6.777574,-5.569408,18.868647,-4.8146925,0.0023710728,-1.492707,2.5748222,3.6437283,1.1739662,0.7121817,-0.8860934,-0.023104995,-0.12517011,0.12362504,-0.32716107,0.75503206,0.09349096,-0.097329885,0.76680803,-0.24441744,-0.37008372,1.2425184,0.6249933,-0.8033156,0.06033826,-0.08247018,-0.3132224,0.44436717,0.08818698
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.073895,-35.347786,156.32962,46.255203,3.8411388,10.522093,-17.811062,-2.2943525,-11.930214,3.8963394,3.4364672,7.2699366,-1.8228171,3.9335399,-0.2589567,-6.4871497,-2.5563102,-2.127417,-2.4576912,0.4144616,-0.8010082,-0.08870506,-0.8569505,0.3841324,0.47608984,-1.859766,-0.80788565,-17.163837,-44.582317,60.322327,7.4650817,3.8791776,0.33504486,-0.63539934,0.39786124,-0.35157537,-3.758606,0.81911063,0.96486354,-1.0662822,-12.264955,-4.0153995,-3.1982734,-0.5982654,1.0302675,-1.7896018,-6.677064,-5.5889225,18.734114,-4.866848,0.028780341,-1.5742235,2.4411929,3.6332216,1.1498202,0.68658996,-0.8603313,0.01457113,-0.16586357,0.18441898,-0.28883386,0.74821424,0.069820285,-0.09071988,0.825727,-0.1686052,-0.3317869,1.2795589,0.5817447,-0.8176586,-0.14015993,-0.012255222,-0.29047439,0.5186107,0.11012626
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,-12.021152,-35.287575,155.38672,45.97377,3.6633425,10.369482,-17.827562,-2.228468,-11.905567,3.8152657,3.4053926,7.3247137,-1.9439571,3.8341413,-0.31336257,-6.427916,-2.5445278,-2.034086,-2.565319,0.3895111,-0.86600876,-0.20429015,-0.91925097,0.36217535,0.44699752,-1.8245382,-0.9254451,-17.239044,-44.531494,60.37771,7.474837,3.8612928,0.3288722,-0.6666086,0.34672648,-0.32078648,-3.7155297,0.7620902,0.9842136,-1.1155363,-12.543263,-4.0540557,-3.2321694,-0.5817232,1.0757624,-1.8201118,-6.777574,-5.569408,18.868647,-4.8146925,0.0023710728,-1.492707,2.5748222,3.6437283,1.1739662,0.7121817,-0.8860934,-0.023104995,-0.12517011,0.12362504,-0.32716107,0.75503206,0.09349096,-0.097329885,0.76680803,-0.24441744,-0.37008372,1.2425184,0.6249933,-0.8033156,0.06033826,-0.08247018,-0.3132224,0.44436717,0.08818698
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663,-12.614048,-6.5491405,-13.977668,-10.057323,-9.433998,2.959653,0.5388539,-2.5011642,0.12666607,-1.2314839,2.0094814,2.1716554,-10.959322,-0.925256,2.5591826,-0.63564134,1.0868425,-2.0211627,1.1023011,0.2499249,-0.4242711,-0.07426135,-0.23227215,-0.43310976,-0.27577427,0.6614727,0.012288451,-0.89406925,0.65727925,0.40147334,0.8395289,0.69240665,1.3185701,-0.40041512,-1.3903106,0.7915959,0.05071473,-0.96023965,-0.68395287,-1.0330703,-0.21254952,-0.4119301,-0.27663183,-0.9968786,0.03152603,0.08493626,0.36370826,-0.4550798,-0.8910171,-1.2450349
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663,-12.614048,-6.5491405,-13.977668,-10.057323,-9.433998,2.959653,0.5388539,-2.5011642,0.12666607,-1.2314839,2.0094814,2.1716554,-10.959322,-0.925256,2.5591826,-0.63564134,1.0868425,-2.0211627,1.1023011,0.2499249,-0.4242711,-0.07426135,-0.23227215,-0.43310976,-0.27577427,0.6614727,0.012288451,-0.89406925,0.65727925,0.40147334,0.8395289,0.69240665,1.3185701,-0.40041512,-1.3903106,0.7915959,0.05071473,-0.96023965,-0.68395287,-1.0330703,-0.21254952,-0.4119301,-0.27663183,-0.9968786,0.03152603,0.08493626,0.36370826,-0.4550798,-0.8910171,-1.2450349
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-10.098915,-10.992917,-7.8327293,-6.6914134,-12.393057,-5.61729,-6.7292304,2.697919,-9.02696,-7.08587,-6.7955403,0.38804865,-4.153049,-4.7809696,-0.9487618,4.9480076,-9.720018,2.034751,-11.373774,-1.4229567,-9.067716,-1.5117605,3.2767947,-5.2890973,-0.70081663,-12.614048,-6.5491405,-13.977668,-10.057323,-9.433998,2.959653,0.5388539,-2.5011642,0.12666607,-1.2314839,2.0094814,2.1716554,-10.959322,-0.925256,2.5591826,-0.63564134,1.0868425,-2.0211627,1.1023011,0.2499249,-0.4242711,-0.07426135,-0.23227215,-0.43310976,-0.27577427,0.6614727,0.012288451,-0.89406925,0.65727925,0.40147334,0.8395289,0.69240665,1.3185701,-0.40041512,-1.3903106,0.7915959,0.05071473,-0.96023965,-0.68395287,-1.0330703,-0.21254952,-0.4119301,-0.27663183,-0.9968786,0.03152603,0.08493626,0.36370826,-0.4550798,-0.8910171,-1.2450349
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838,-3.904057,-1.8187819,-1.6737976,-2.938775,-1.4770617,-1.9697719,-0.8752293,-5.6309185,2.6087036,-1.241765,1.2505646,-1.7443194,-2.2618232,-2.8882976,1.7389562,-2.1565714,9.650691,-19.630005,23.136086,-21.07758,-28.422344,6.5094028,5.988885,-0.5877286,-4.0213914,4.7273836,-1.1529844,2.2807617,-2.755387,0.9083735,-1.2413031,-1.3454437,-0.4021738,1.3868897,2.0227025,1.9309902,1.530597,0.08682299,1.7503908,2.213934,0.0031100959,0.18688726,0.73410225,0.6846466,0.30142918,-1.0538636,6.3103523,-1.1499896,-6.2351685,1.7572873
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838,-3.904057,-1.8187819,-1.6737976,-2.938775,-1.4770617,-1.9697719,-0.8752293,-5.6309185,2.6087036,-1.241765,1.2505646,-1.7443194,-2.2618232,-2.8882976,1.7389562,-2.1565714,9.650691,-19.630005,23.136086,-21.07758,-28.422344,6.5094028,5.988885,-0.5877286,-4.0213914,4.7273836,-1.1529844,2.2807617,-2.755387,0.9083735,-1.2413031,-1.3454437,-0.4021738,1.3868897,2.0227025,1.9309902,1.530597,0.08682299,1.7503908,2.213934,0.0031100959,0.18688726,0.73410225,0.6846466,0.30142918,-1.0538636,6.3103523,-1.1499896,-6.2351685,1.7572873
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-5.3341947,0.4927492,-8.451053,-16.929878,-11.185396,-7.5773487,-20.906288,-2.2062244,-0.5167794,-9.401655,10.466543,6.147394,8.388663,-46.594036,5.7062798,-66.214745,-44.88731,45.11215,47.05982,3.984132,-0.85646105,-16.459585,0.22354937,4.453478,-2.701838,-3.904057,-1.8187819,-1.6737976,-2.938775,-1.4770617,-1.9697719,-0.8752293,-5.6309185,2.6087036,-1.241765,1.2505646,-1.7443194,-2.2618232,-2.8882976,1.7389562,-2.1565714,9.650691,-19.630005,23.136086,-21.07758,-28.422344,6.5094028,5.988885,-0.5877286,-4.0213914,4.7273836,-1.1529844,2.2807617,-2.755387,0.9083735,-1.2413031,-1.3454437,-0.4021738,1.3868897,2.0227025,1.9309902,1.530597,0.08682299,1.7503908,2.213934,0.0031100959,0.18688726,0.73410225,0.6846466,0.30142918,-1.0538636,6.3103523,-1.1499896,-6.2351685,1.7572873
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146,-40.520927,-41.76926,52.90567,0.77565956,9.647222,-0.40891033,-1.2244493,0.7133126,0.8201721,1.5022238,-0.46788073,-1.4338043,-0.44564378,-0.69924295,-0.24707854,-0.48138487,1.297811,0.30690002,0.36927938,-0.046389103,-1.0010066,-0.05972989,0.5752202,1.0099334,0.7445203,-0.37950325,-0.8008065,-0.06260929,-0.6525992,0.17724535,0.30164877,-1.3654709,1.2859176,-1.210823,-0.32151452,-0.6799344,-1.3507305,0.9501639,-0.6761892,-1.0732517,-0.65064913,0.8659915,-0.24091065,-1.7782941,1.7048128,-0.89532113,-0.2143363,1.2228489,0.57946205,-0.9712904
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146,-40.520927,-41.76926,52.90567,0.77565956,9.647222,-0.40891033,-1.2244493,0.7133126,0.8201721,1.5022238,-0.46788073,-1.4338043,-0.44564378,-0.69924295,-0.24707854,-0.48138487,1.297811,0.30690002,0.36927938,-0.046389103,-1.0010066,-0.05972989,0.5752202,1.0099334,0.7445203,-0.37950325,-0.8008065,-0.06260929,-0.6525992,0.17724535,0.30164877,-1.3654709,1.2859176,-1.210823,-0.32151452,-0.6799344,-1.3507305,0.9501639,-0.6761892,-1.0732517,-0.65064913,0.8659915,-0.24091065,-1.7782941,1.7048128,-0.89532113,-0.2143363,1.2228489,0.57946205,-0.9712904
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.070353,-12.263952,-8.211786,2.9147897,-6.288506,-10.118675,-6.280515,5.34161,-11.836261,-5.719734,-9.923664,1.0389489,-3.9573677,-1.0247916,-7.164661,6.0957675,-7.248763,-7.6270323,-6.134271,4.8647547,-10.745452,0.09694755,-11.342829,-7.623409,-2.2681146,-40.520927,-41.76926,52.90567,0.77565956,9.647222,-0.40891033,-1.2244493,0.7133126,0.8201721,1.5022238,-0.46788073,-1.4338043,-0.44564378,-0.69924295,-0.24707854,-0.48138487,1.297811,0.30690002,0.36927938,-0.046389103,-1.0010066,-0.05972989,0.5752202,1.0099334,0.7445203,-0.37950325,-0.8008065,-0.06260929,-0.6525992,0.17724535,0.30164877,-1.3654709,1.2859176,-1.210823,-0.32151452,-0.6799344,-1.3507305,0.9501639,-0.6761892,-1.0732517,-0.65064913,0.8659915,-0.24091065,-1.7782941,1.7048128,-0.89532113,-0.2143363,1.2228489,0.57946205,-0.9712904
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.5851107,-0.98996544,-1.4319134,4.1641536,-0.5730438,1.4041944,7.612199,8.721403,9.154312,-2.2198262,10.107708,1.4118752,3.0182028,-4.5168886,2.227233,1.3472872,-2.0924177,-3.8193672,-2.152505,-4.803976,1.7837572,-3.1582842,-12.217101,2.242207,-2.4570293,-1.4797344,-1.5123973,-0.49132633,9.3167305,7.276065,-5.7137733,-6.633029,2.217236,4.2951703,1.6136972,-4.618408,-3.9827363,-1.831715,1.2917628,0.8445431,3.4964554,-1.4080973,1.4128222,-2.3776457,0.9595953,-3.378048,-3.433852,-1.1305804,1.9401034,-2.3994021,-1.1919757,-1.6396246,-0.28923577,1.5427479,1.6967764,5.400718,0.6151042,3.9954371,3.0047693,-0.038212664,-1.9949764,-0.94562674,1.438664,-5.327967,-0.76339626,6.5180616,-0.113550276,-2.987991,2.4056716,3.0345356,-3.2368717,-1.4007124,-1.1848073,-0.6824229,1.8116415
