sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-29.24944,0.3279934,14.898276,-15.554943,-21.899055,10.867671,32.305855,-5.356095,4.8654037,133.92467,-71.57296,23.16114,-73.86756,-4.3267846,2.3941348,-2.49598,-14.452749,4.9793596,-1.0595441,-1.451364,3.0953414,2.1639094,-2.0771527,4.5400486,5.5356226,2.694847,-0.6128149,-0.2255752,0.18399811,2.5042472,0.47787857,0.5266535,0.0019580722,-0.365515,-0.34298372,1.500423,0.70454216,0.96816653,-0.026407242,-1.4237447,-0.19619262,-4.258007,1.2697217,-3.056766,-4.7130117,-5.725977,0.9567255,1.6163099,-3.5679035,0.023927271
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-17.812408,-10.494566,-3.429761,-8.284198,-1.3463128,-6.812982,-1.6067829,-11.175795,-6.4076304,2.5423088,-3.862516,-12.439237,6.9710402,-0.98142755,3.8703892,2.5512426,-9.796528,-7.738312,2.770856,-18.561945,-10.041563,-25.771032,1.0622262,-78.483475,-55.3431,45.521397,49.668705,-8.7905445,-11.452577,0.40362477,2.4548945,-1.6865835,0.33846596,0.2627704,0.42815435,0.8885288,0.6728959,0.5625688,2.223621,-2.457986,1.9966964,-4.328071,0.81946635,1.439575,-10.125624,-0.8620229,2.94911,2.2561958,-0.06560266,-28.825657
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-17.663887,-10.55871,-3.9193983,-8.889521,-3.68531,-6.9457283,-1.8465438,-10.523641,-7.626112,0.42560482,-3.8450456,-11.07311,3.3339353,-4.7950363,0.19245219,2.2242122,-12.894318,-7.100771,4.310516,-16.659575,-7.8950577,-22.298416,2.2343132,-66.71692,-44.55134,36.142746,39.710995,-7.9780927,-6.3315725,-2.2098966,-2.0099466,-2.7377112,6.375608,2.026198,0.36365902,-3.665071,4.29471,1.681158,-6.3307285,0.87267405,-0.112494946,6.3175483,-1.1634426,2.7288775,6.0713873,3.269259,-3.9698157,-2.7892318,-1.8088226,35.934258
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-17.141357,-9.996194,-4.1864004,-9.279455,-2.2067795,-6.9102707,-1.9019313,-12.827873,-7.8222814,1.6629772,-3.3911548,-13.638447,5.442015,-1.1252023,2.5239847,3.662836,-10.953085,-7.1512337,3.1108317,-17.182932,-7.898402,-22.326166,1.2457396,-68.93521,-47.67092,36.805923,40.16522,-7.7916694,-6.400914,-0.2848643,1.3495492,0.25244617,-0.25385565,-0.31405103,-0.26152432,-1.0447588,-0.81617975,0.73231316,0.16509974,-0.09438878,0.84275424,0.32517803,-0.5449153,-0.3747096,-1.3684511,-1.3346393,0.55475664,-0.27295852,0.15961981,-1.0906432
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-3.9289265,-13.030233,-10.5814905,-10.484062,-3.0176487,-13.337995,-15.870342,-3.9371367,-9.925123,-19.284397,-7.323368,-13.426634,-5.673451,-14.359225,2.8508236,-2.3562365,-1.0590987,-8.269797,-2.9800072,-16.851604,12.519699,-18.869158,27.107086,-21.869959,77.57192,56.480083,-27.106224,-1.9351549,-13.624354,0.2619074,0.43844557,-2.5619366,0.25573537,-0.6794231,1.8920391,0.01740408,0.37535715,-2.8765013,-0.8007939,0.76259774,0.97783935,0.26237178,0.14462495,0.69347906,-1.5658922,-0.055742264,2.2010365,-1.0567186,-0.11615229,-0.7066172
QualiSR-Set120/RealESRGAN/ava_images___308473.npy.gz,RealESRGAN,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___308473.png,QualiSR-Set120,ava_images___308473,RealESRGAN/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-6.5337276,-12.467069,-9.828817,-9.939869,-3.768508,-13.338725,-14.21541,-5.5915475,-9.277635,-18.515493,-6.6897755,-13.389357,-5.6170835,-12.897465,0.32419324,-1.4278516,-1.5210323,-8.435781,-4.3543024,-14.938728,11.823237,-16.89346,25.379692,-19.482294,70.30294,47.400673,-24.612144,-1.4633105,-8.920461,-1.5969309,0.45550978,-2.2478902,0.23686609,0.46494997,-1.0615073,-1.0512304,-0.4787407,1.0115238,-1.0833385,0.8530298,-0.43492937,-0.15994334,-1.7476907,-0.1172595,-2.5434885,1.7896209,-1.7978495,-0.046368837,2.866189,-0.66889083
QualiSR-Set120/SUPIR/ava_images___308473.npy.gz,SUPIR,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___308473.png,QualiSR-Set120,ava_images___308473,SUPIR/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-4.339798,-13.526823,-9.683997,-11.254359,-5.1324825,-13.460658,-13.979162,-3.4030704,-9.133433,-20.537247,-7.5002728,-13.960281,-6.238027,-14.901126,2.3378403,-2.5191615,-0.8021045,-8.960346,-4.073106,-17.709139,11.019829,-18.740446,27.82866,-21.705343,80.951454,58.87488,-28.241432,-1.9667698,-14.647109,-1.4446105,2.0946474,-3.7880237,-0.6956203,-0.9905669,-1.286855,0.021342278,-0.30720282,-3.2734318,0.6589396,1.9463665,0.84585416,-0.12031984,0.15444744,-0.63079846,-2.7102833,2.0428958,-0.32600188,-1.1527662,-2.2842848,-0.005322203
QualiSR-Set120/PASD/ava_images___321917.npy.gz,PASD,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___321917.png,QualiSR-Set120,ava_images___321917,PASD/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,0.66980934,-15.644335,-11.745766,-8.23021,1.5317957,-16.164152,-7.7119656,-16.370802,-11.958488,-25.121822,-4.997706,-10.222777,-10.226432,-2.298705,-15.705217,-8.919696,-19.720741,13.958363,10.801045,-22.53566,77.47166,1.7031865,-51.278465,58.785686,-34.624184,43.611294,-6.187703,-1.638837,-16.249367,-0.94930637,1.6400024,1.49333,-0.25910354,0.18148065,1.1460493,-0.53556156,3.5460072,0.55340546,-0.306597,3.7867298,0.79425466,-0.8849602,-0.16064167,1.5330498,-4.162036,2.5302305,0.9476963,-2.4701047,-0.5707679,-2.090805
QualiSR-Set120/RealESRGAN/ava_images___321917.npy.gz,RealESRGAN,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___321917.png,QualiSR-Set120,ava_images___321917,RealESRGAN/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-3.5169716,-14.954948,-12.271928,-6.8368325,0.850356,-13.747243,-9.566248,-14.823101,-10.654455,-22.17976,-5.227273,-9.932693,-9.484816,-2.3297982,-12.467174,-6.055169,-14.66181,12.339395,8.042604,-18.577778,65.36957,-0.19809723,-42.425255,47.774906,-30.087484,35.19974,-9.019939,-0.876014,-11.851977,-4.371446,1.733672,0.6766859,0.41225404,-0.355951,-0.24811089,-1.0165529,2.122075,0.37728524,-0.8203976,-1.7260045,0.49871528,-0.1677885,-0.7059691,-0.38502693,-1.2841825,0.21568108,-1.6680131,0.72399616,0.6373559,3.6039386
QualiSR-Set120/SUPIR/ava_images___321917.npy.gz,SUPIR,ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___321917.png,QualiSR-Set120,ava_images___321917,SUPIR/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___321917.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___321917.png,train,-5.2183733,-15.412731,-13.162349,-7.817059,0.70434606,-15.643577,-7.759932,-13.930426,-10.813143,-23.8592,-5.536822,-12.15878,-9.469081,-1.2377446,-14.04031,-7.0774264,-16.404905,11.735812,8.717325,-18.319994,66.87698,0.17278004,-41.404263,47.4104,-29.747576,34.147915,-7.155116,-0.664124,-11.779748,-2.4622164,1.9322158,1.5318964,-0.020515263,0.02034831,0.98674345,-1.3254409,2.7676916,1.6179137,-0.055587053,0.11714572,-0.15385926,0.49949157,1.4222808,0.9295087,-3.6258898,2.4341025,-0.7818493,0.38581514,-0.18570805,-0.28137818
QualiSR-Set120/PASD/ava_images___360165.npy.gz,PASD,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___360165.png,QualiSR-Set120,ava_images___360165,PASD/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,21.99003,-72.57024,260.54498,56.83992,23.43925,3.9463358,-10.156229,5.427904,5.3466716,-12.089927,9.92909,-0.5336971,-0.70042515,-0.6981095,4.098282,-5.1852694,-0.09112835,0.88561964,4.86847,4.61984,1.0120759,2.9796634,-1.3957553,1.4584866,-2.758962,7.48967,-7.298724,1.82163,-3.5836267,45.518864,-69.68505,-0.75974894,33.940495,34.12381,0.49923885,0.93678474,-3.21006,-3.0585544,-0.27144074,0.4508229,-0.1459018,-1.1567423,1.4260801,-1.9577931,-0.6801386,-0.9532862,0.33513772,1.0127958,0.28595626,-0.8250352
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,6.3285294,-57.38472,184.9521,37.461994,15.294795,-1.6825199,-8.108828,-0.7719908,2.8104472,-8.120292,10.687627,-1.9243317,0.5656686,1.0658028,2.7750776,-7.864864,-0.3196988,-2.8283334,-0.44005728,2.240624,-1.964936,0.0095796585,0.6808404,2.458953,4.187649,-5.638418,2.118061,-2.011039,12.236374,-58.90891,90.95826,-1.3649626,33.228123,26.995468,5.0542307,2.1139371,1.108336,-1.6723515,0.25995994,2.5718312,-1.2805554,1.3753576,-0.3332157,0.8882668,1.8107839,1.0347843,1.3253926,-1.6290126,1.0191894,0.5055241
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,11.691917,-62.0123,204.08937,40.848545,19.149147,1.1665621,-6.6229906,0.9730396,4.4425597,-6.560754,6.6335535,-0.6655445,2.0818558,1.0701237,3.7554162,-2.018845,-0.12969446,-1.7641047,3.4686956,0.16816473,-1.4115098,1.0013003,1.9098059,0.66980743,-1.00125,1.1472445,2.9021702,-3.0293036,-0.5464134,-7.3033657,3.2046008,1.3745466,-73.489296,-68.11507,-4.932316,-3.0938702,2.291623,5.0674887,0.84963036,-2.7961388,1.5470635,0.26179934,-1.2577951,0.5982318,0.25006485,0.6713171,-0.5310642,-0.13551617,-1.3649089,0.96309346
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-14.146894,-8.107517,-8.11577,-9.8734455,1.1803219,-12.052096,-4.1233044,-10.27472,-3.5192802,-9.770592,-2.3072453,-6.5071406,-5.8432794,-3.3665657,-5.368175,0.24287224,-6.643737,2.5527828,4.861906,-10.773804,6.983946,-8.255322,-6.511844,-7.6171045,-2.4331484,-9.962889,-9.855177,-3.1153927,22.401016,0.7052816,-0.7054363,-2.8148172,-0.008846939,-1.8135514,-1.7199512,4.365023,-12.167851,1.7853901,-0.2766149,6.475349,1.9680337,-0.54759383,0.10105419,0.63074756,2.0870428,-3.650105,-0.74459153,2.009516,-0.5781734,0.66622776
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-13.568805,-4.9912143,-7.310462,-9.631904,0.7160529,-11.317006,-3.6237252,-9.188014,-2.4932353,-9.016984,-2.6659627,-5.300097,-6.1711564,-4.7191854,-5.9340734,-0.0703356,-6.3228846,3.066357,4.138507,-11.164244,6.830146,-7.8680997,-7.151903,-7.7617393,-2.3779929,-10.586277,-9.757729,-3.965234,21.932886,0.60071534,-1.0664467,-3.6454613,0.34475327,-1.2329535,-0.52218586,3.4293115,-13.261753,2.8457413,-0.38958323,6.8649163,2.6170106,-0.8827131,0.7166799,1.234519,1.1792722,-3.457794,-0.07185233,2.351263,-0.7485626,0.39426357
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,-13.3065405,-6.8228965,-7.7655306,-9.444772,0.3398794,-11.429419,-3.6998131,-10.297137,-4.4584327,-9.971574,-1.0182959,-6.120393,-6.336079,-4.04853,-5.6506176,0.21631496,-6.610937,2.914376,4.2945266,-10.107737,6.491213,-7.8415265,-6.2302938,-8.211908,-2.4755192,-9.916447,-10.255937,-3.7790546,21.575329,0.5682962,-1.5624033,-3.4725058,-0.10583818,-0.8797287,-1.9012109,4.139161,-12.223629,1.9675094,-0.97040725,5.5371757,1.5352088,-0.52786446,0.50310874,0.5543647,2.0185199,-3.7750807,-0.25336528,2.0101461,-0.33788133,1.7052345
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-6.0630074,1.8603544,-10.528004,-18.00859,0.46262288,-7.328404,-26.242794,-3.648293,9.136919,-8.460707,-10.937254,-5.4781117,10.729906,-94.49115,103.46233,-41.21084,33.201443,55.71892,14.700852,22.324821,-7.701523,17.888184,-13.816887,-4.449859,-6.655741,-5.417148,2.255951,-0.21464445,-1.260562,1.8439099,2.324988,1.9470099,-5.2641163,0.08523846,1.9028552,-2.6554217,5.9488583,-53.0374,2.0588276,16.625013,-5.850987,-1.0577154,-7.4196854,0.7527678,-9.608355,5.7871766,-4.3343735,2.253625,4.837763,-33.944103
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-4.2297716,0.87585163,-11.051165,-15.144175,-4.5093374,-6.474113,-27.483072,-1.5111275,7.938474,-10.518829,-9.8555565,-5.954298,6.056871,-79.634514,85.76784,-33.154568,30.484396,44.57383,13.103746,20.048325,-6.1527424,12.53994,-4.689145,-1.0558796,-0.3993687,-0.5633087,-3.8296602,3.5961454,-2.4207296,-3.0886025,-2.075975,-0.6873174,10.323988,-2.6399837,1.0446415,-3.0692348,-3.0906446,78.73409,-4.5908937,-24.294516,6.6180086,0.5168867,14.839384,-0.32358027,6.503549,1.7768078,0.42813253,-4.7028136,3.1743467,-14.163105
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-8.845115,-1.3046665,-11.33111,-18.878933,-2.273905,-9.403748,-23.82766,-4.0571637,7.29489,-9.7301035,-11.619794,-6.436299,6.646296,-83.83004,89.26714,-36.652657,29.469053,47.782906,12.765562,17.276518,-5.9691114,13.6652775,-9.09995,-1.9938607,-4.9377112,-2.0093212,-2.3251295,-0.97179234,3.7878313,0.46260774,-0.68202627,-2.7022593,-2.4362512,-0.38201112,-1.9730501,3.257914,-1.3558335,-13.83592,0.69834244,4.6359863,-0.67408967,1.9537019,-6.5460367,-2.9084976,1.6769457,-7.1648808,3.2255077,1.9891636,-8.381239,52.713478
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.841149,-12.797173,-6.58393,2.075757,-3.7115254,-12.505017,-4.695966,-14.10579,-9.710117,-6.5905967,2.6988556,-5.3640437,-4.477855,-1.0607061,-11.994122,-4.232168,-11.5987,0.028798103,-5.8119783,0.966928,11.324337,-4.809283,2.5622058,-27.350307,-11.632483,-28.616879,-26.16898,83.009254,-26.614323,-2.588985,0.8514266,0.40844738,-3.1989553,1.765917,1.6696818,-1.2487946,1.4052296,-1.5353769,-0.3582461,-0.13425732,1.1478382,-1.4107225,-0.49061084,0.60716915,-1.3612766,0.5679817,0.95592296,-1.366965,-0.1271894,1.3053832
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-12.585886,-12.173128,-6.814011,3.6786966,-3.2123013,-13.30035,-4.2206583,-14.163109,-8.973142,-5.773391,2.9625566,-4.9171457,-4.0586233,-1.4495604,-10.991888,-5.072826,-11.262459,1.0425904,-6.211829,1.5652051,10.161891,-5.6270638,2.1301246,-28.488043,-12.434968,-30.07777,-27.284931,86.84051,-28.951904,-2.9847598,0.85250556,-0.5763347,-1.7963855,1.0597373,0.96548367,-1.2593212,1.7065992,-0.24542004,-0.093057394,0.45192653,0.8937324,-0.72079635,-0.7171433,0.96857667,-1.8640442,1.2945027,0.4081483,-0.53368425,-0.35429406,-0.07035738
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-13.262251,-12.972948,-6.931168,1.8691196,-3.1815724,-12.620346,-4.3822947,-14.481173,-8.505405,-8.054597,2.0627034,-5.5093055,-4.6595488,-1.1552132,-11.324674,-3.7469025,-10.053368,0.75334096,-4.6513205,-0.10480976,10.7834215,-4.7292,3.1517055,-25.109571,-11.30444,-26.618507,-23.972,72.91115,-22.30708,-2.2844486,0.54351985,1.3093165,-3.038102,2.0829568,1.5820694,-1.0518384,0.82293797,-1.1702654,-0.012559652,-0.15131825,1.2007331,-1.0586028,0.032987952,0.3934486,0.18522263,0.4314971,1.3569909,-1.5762482,-0.62393284,0.4075287
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-5.409792,-2.3921747,3.3719778,8.921931,0.605453,-1.0586319,7.0287642,-2.8905272,14.329231,10.57073,0.7323172,6.606168,5.575814,-4.8355002,2.6444418,6.3484154,-0.98693705,-3.0636194,3.0010238,4.081101,-9.148358,0.27632046,1.8828694,-5.7683,-7.733002,0.20433617,-3.5651417,-2.7332742,-19.834167,-4.620269,-1.7635342,0.36883247,-1.1254665,0.8676194,0.73900557,-0.6843643,7.3634415,2.4176888,-3.3723373,5.5833163,3.036161,5.092882,-1.623728,6.7920065,-3.9128723,3.6224084,-1.0331116,-0.24044776,-1.5779266,-1.0353215
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-4.569086,-4.13985,1.7995367,5.0832834,-2.7101183,-4.016324,5.0118995,-5.7901354,11.09544,13.657358,-1.710628,5.560029,9.452963,-1.5006515,0.68976283,3.8267348,-3.9329553,-0.25067997,2.1281083,3.0821366,-8.760545,-0.8687916,3.6471946,-5.9703608,-7.5829773,-0.63326406,-2.6120377,-2.8630924,-12.647735,-4.458284,-3.8895073,-1.3687377,2.1609864,3.119855,1.7711623,-1.4607387,7.5823126,4.3535137,-1.5375435,8.077364,3.090098,0.24724352,-0.97276235,3.9245281,-1.6619415,3.3978734,2.600987,2.6229556,-2.8429108,1.4610844
