sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.808187,-16.52858,-12.651873,8.937559,-9.181192
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-12.823171,-15.487137,-10.610333,7.2671933,-8.83695
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,-13.154612,-15.097769,-13.521374,8.4740505,-10.659961
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.566619,-13.178847,-9.567875,-5.1665015,-14.566099
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-9.4254,-11.57462,-10.270287,-2.6338348,-11.779581
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,-10.738953,-13.3491335,-9.515068,-4.365308,-13.604311
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,10.693341,1.7065172,-2.3324442,-8.087985,-2.265523
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,8.580855,1.417592,-0.6826124,-8.017948,0.019105911
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,5.278037,-1.8991776,-2.815578,-8.453798,-1.1131344
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-7.475093,-1.3968134,-82.86451,198.35869,66.56799
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-6.63492,-4.7458515,-74.215576,179.62238,61.57874
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-9.60702,-3.6222343,-73.9652,178.47565,58.719067
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.127734,-7.8459463,6.103286,-15.313612,12.063753
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-12.736257,-8.068605,3.3115997,-13.347851,8.8894825
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-13.864949,-6.369546,1.9023399,-17.64459,12.144714
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.501705,-5.0796776,-10.066765,45.702698,3.1556454
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-19.826262,-7.4736204,-7.5916877,42.382637,4.7585564
QualiSR-Set120/SUPIR/ava_images___737450.npy.gz,SUPIR,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___737450.png,QualiSR-Set120,ava_images___737450,SUPIR/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,-22.709389,-6.266736,-10.444498,39.69728,2.544711
QualiSR-Set120/PASD/ava_images___74410.npy.gz,PASD,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___74410.png,QualiSR-Set120,ava_images___74410,PASD/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-8.494423,-11.568148,-3.152295,-7.203363,-12.044846
QualiSR-Set120/RealESRGAN/ava_images___74410.npy.gz,RealESRGAN,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___74410.png,QualiSR-Set120,ava_images___74410,RealESRGAN/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-9.765493,-9.9821,-4.0845404,-6.4844923,-12.765677
QualiSR-Set120/SUPIR/ava_images___74410.npy.gz,SUPIR,ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___74410.png,QualiSR-Set120,ava_images___74410,SUPIR/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___74410.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___74410.png,train,-9.692619,-11.003014,-4.567382,-5.4254827,-12.853752
QualiSR-Set120/PASD/ava_images___751927.npy.gz,PASD,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___751927.png,QualiSR-Set120,ava_images___751927,PASD/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-8.727707,-7.459619,0.7542324,-4.544842,-24.459116
QualiSR-Set120/RealESRGAN/ava_images___751927.npy.gz,RealESRGAN,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___751927.png,QualiSR-Set120,ava_images___751927,RealESRGAN/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-6.7457705,-7.70215,-0.58018684,-3.2683172,-20.126331
QualiSR-Set120/SUPIR/ava_images___751927.npy.gz,SUPIR,ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___751927.png,QualiSR-Set120,ava_images___751927,SUPIR/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___751927.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___751927.png,train,-8.816003,-7.9703684,2.2920895,-4.32242,-26.4477
QualiSR-Set120/PASD/ava_images___773899.npy.gz,PASD,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___773899.png,QualiSR-Set120,ava_images___773899,PASD/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,3.0047436,-5.840812,-4.18355,-16.080814,2.1577654
QualiSR-Set120/RealESRGAN/ava_images___773899.npy.gz,RealESRGAN,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___773899.png,QualiSR-Set120,ava_images___773899,RealESRGAN/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-2.9338665,-6.17515,-2.6550555,-14.972712,3.5937262
QualiSR-Set120/SUPIR/ava_images___773899.npy.gz,SUPIR,ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___773899.png,QualiSR-Set120,ava_images___773899,SUPIR/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___773899.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___773899.png,train,-1.3309212,-8.510018,-5.50852,-14.842712,-0.6689415
QualiSR-Set120/PASD/ava_images___827653.npy.gz,PASD,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___827653.png,QualiSR-Set120,ava_images___827653,PASD/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,0.30951214,-8.512392,3.8642035,-5.2560105,3.4044313
QualiSR-Set120/RealESRGAN/ava_images___827653.npy.gz,RealESRGAN,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___827653.png,QualiSR-Set120,ava_images___827653,RealESRGAN/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,3.2543688,-8.734373,0.8988781,-7.0325484,0.9068146
QualiSR-Set120/SUPIR/ava_images___827653.npy.gz,SUPIR,ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___827653.png,QualiSR-Set120,ava_images___827653,SUPIR/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___827653.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___827653.png,test,-2.6858883,-10.107848,2.22128,-5.812703,-3.1839418
QualiSR-Set120/PASD/ava_images___842206.npy.gz,PASD,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___842206.png,QualiSR-Set120,ava_images___842206,PASD/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-12.834035,1.8235207,-1.7305231,-5.2474966,-3.973887
QualiSR-Set120/RealESRGAN/ava_images___842206.npy.gz,RealESRGAN,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___842206.png,QualiSR-Set120,ava_images___842206,RealESRGAN/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-12.73769,-0.05678177,-1.0778508,-3.6292415,0.2762947
QualiSR-Set120/SUPIR/ava_images___842206.npy.gz,SUPIR,ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___842206.png,QualiSR-Set120,ava_images___842206,SUPIR/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___842206.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___842206.png,test,-12.667334,-0.5070267,-2.799264,-4.347622,-3.9553046
QualiSR-Set120/PASD/ava_images___846773.npy.gz,PASD,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___846773.png,QualiSR-Set120,ava_images___846773,PASD/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-17.979515,-18.295622,-13.782265,0.6103091,-11.664632
QualiSR-Set120/RealESRGAN/ava_images___846773.npy.gz,RealESRGAN,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___846773.png,QualiSR-Set120,ava_images___846773,RealESRGAN/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-18.111185,-15.756848,-11.128354,1.2739229,-9.528626
QualiSR-Set120/SUPIR/ava_images___846773.npy.gz,SUPIR,ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___846773.png,QualiSR-Set120,ava_images___846773,SUPIR/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___846773.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___846773.png,train,-17.071682,-18.429247,-13.643541,0.5924163,-11.932456
QualiSR-Set120/PASD/ava_images___857447.npy.gz,PASD,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___857447.png,QualiSR-Set120,ava_images___857447,PASD/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-17.714428,-0.69147396,-3.9594789,-13.19433,-23.770988
QualiSR-Set120/RealESRGAN/ava_images___857447.npy.gz,RealESRGAN,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___857447.png,QualiSR-Set120,ava_images___857447,RealESRGAN/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-18.81425,-9.785112,-5.518567,-12.140743,-21.221989
QualiSR-Set120/SUPIR/ava_images___857447.npy.gz,SUPIR,ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___857447.png,QualiSR-Set120,ava_images___857447,SUPIR/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___857447.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___857447.png,train,-17.430199,-3.241146,-5.60783,-11.053333,-23.791668
QualiSR-Set120/PASD/ava_images___864250.npy.gz,PASD,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___864250.png,QualiSR-Set120,ava_images___864250,PASD/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-8.449013,-0.62385654,-8.049629,-2.708549,-1.4960546
QualiSR-Set120/RealESRGAN/ava_images___864250.npy.gz,RealESRGAN,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___864250.png,QualiSR-Set120,ava_images___864250,RealESRGAN/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-7.0924997,-1.795495,-8.042202,-0.660511,1.8973951
QualiSR-Set120/SUPIR/ava_images___864250.npy.gz,SUPIR,ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___864250.png,QualiSR-Set120,ava_images___864250,SUPIR/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___864250.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___864250.png,train,-7.157161,0.23903847,-9.134517,-1.1010666,-0.68610287
QualiSR-Set120/PASD/ava_images___865616.npy.gz,PASD,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___865616.png,QualiSR-Set120,ava_images___865616,PASD/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,24.446548,-4.742289,-5.7528157,-24.336615,-7.165984
QualiSR-Set120/RealESRGAN/ava_images___865616.npy.gz,RealESRGAN,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___865616.png,QualiSR-Set120,ava_images___865616,RealESRGAN/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,23.484749,-2.4849787,-5.025342,-26.262249,-5.303582
QualiSR-Set120/SUPIR/ava_images___865616.npy.gz,SUPIR,ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___865616.png,QualiSR-Set120,ava_images___865616,SUPIR/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___865616.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___865616.png,train,21.29589,-5.9061213,-7.1935463,-24.204699,-7.084683
QualiSR-Set120/PASD/ava_images___953752.npy.gz,PASD,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___953752.png,QualiSR-Set120,ava_images___953752,PASD/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,240.18126,-32.371613,-2.0497823,3.244906,10.486111
QualiSR-Set120/RealESRGAN/ava_images___953752.npy.gz,RealESRGAN,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___953752.png,QualiSR-Set120,ava_images___953752,RealESRGAN/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,236.27484,-33.195107,-0.4717121,3.891603,12.222967
QualiSR-Set120/SUPIR/ava_images___953752.npy.gz,SUPIR,ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___953752.png,QualiSR-Set120,ava_images___953752,SUPIR/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___953752.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___953752.png,train,239.68877,-33.971077,-2.820691,4.9913087,10.34329
QualiSR-Set120/PASD/blur_dataset___out_of_focus0685.npy.gz,PASD,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,PASD/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,2.7127924,-12.651366,-4.5573425,-15.837559,-5.4997153
QualiSR-Set120/RealESRGAN/blur_dataset___out_of_focus0685.npy.gz,RealESRGAN,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,RealESRGAN/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,4.4817038,-11.377819,-1.9189272,-13.260729,-5.0305505
QualiSR-Set120/SUPIR/blur_dataset___out_of_focus0685.npy.gz,SUPIR,blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/blur_dataset___out_of_focus0685.png,QualiSR-Set120,blur_dataset___out_of_focus0685,SUPIR/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/blur_dataset___out_of_focus0685.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/blur_dataset___out_of_focus0685.png,train,-1.6735544,-11.472247,-4.659394,-13.557871,-5.577965
