sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
QualiSR-Set120/RealESRGAN/ava_images___360165.npy.gz,RealESRGAN,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___360165.png,QualiSR-Set120,ava_images___360165,RealESRGAN/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,0.34986132,-1.4797179,1.0287989,0.6483722,-0.11114675,-1.936459,0.12945613,-0.26336595,-0.8160343,0.18517105,0.066616654,-0.46334702,-0.37304157,0.18897206,-0.2044971,-0.05379642,-0.38281515,0.3974978,0.19493198,0.5657325,-1.3358612,-0.717441,-0.8068198,0.29862228,0.10016975
QualiSR-Set120/SUPIR/ava_images___360165.npy.gz,SUPIR,ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___360165.png,QualiSR-Set120,ava_images___360165,SUPIR/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___360165.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___360165.png,train,0.7020852,-1.8599346,0.5245622,0.82809865,-0.2120934,-2.5634825,0.14944734,-0.38780016,-0.7068552,0.2115736,-0.028690308,-0.6185527,-0.4811384,0.0905213,-0.27169764,-0.11672655,-0.42807606,0.3149541,0.16068883,0.5826993,-1.3642756,-0.4263994,-0.37743574,0.34371084,-0.18603432
QualiSR-Set120/PASD/ava_images___426629.npy.gz,PASD,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___426629.png,QualiSR-Set120,ava_images___426629,PASD/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,3.5384805,2.0153508,-2.1147397,-1.4027593,-0.16885263,1.7293866,-1.8793943,1.4691637,-0.9884752,0.30752316,0.1032424,0.6072741,-0.73257554,-0.09419557,-0.24752177,0.5019951,-0.8348552,-0.010614216,-0.010459276,0.948042,-0.4745072,1.3851676,0.49180895,-1.1839615,-0.33267027
QualiSR-Set120/RealESRGAN/ava_images___426629.npy.gz,RealESRGAN,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___426629.png,QualiSR-Set120,ava_images___426629,RealESRGAN/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,3.8407288,2.308383,-1.9223799,-1.2210796,-0.0046910066,1.558984,-1.6636227,1.4643476,-0.8855432,0.4707324,0.327034,0.32111412,-0.6769256,-0.17219868,0.030711055,0.16681796,-0.7917439,0.26175663,-0.20477779,0.7123795,-0.47412097,1.1109254,0.34417972,-0.87261325,-0.113248646
QualiSR-Set120/SUPIR/ava_images___426629.npy.gz,SUPIR,ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___426629.png,QualiSR-Set120,ava_images___426629,SUPIR/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___426629.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___426629.png,test,3.4574904,1.6411049,-2.191628,-1.4794018,-0.25033212,1.4795845,-1.862704,1.3317596,-0.8900897,0.27376592,0.00022947788,0.31597203,-0.68157244,-0.014256351,-0.17496523,0.49847937,-0.8269734,0.10477549,0.09224594,0.92372006,-0.5996118,1.337692,0.33791304,-0.91853446,-0.48359543
QualiSR-Set120/PASD/ava_images___436880.npy.gz,PASD,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___436880.png,QualiSR-Set120,ava_images___436880,PASD/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-2.8870325,3.4630618,-1.6254297,0.3306796,-0.5904753,-1.8093663,-0.89676106,-0.80329794,-0.16968805,-5.982143,-2.0684376,6.8202972,3.0693414,-2.4595737,-1.1400285,-0.04307052,-0.9507849,0.44490653,2.7709136,0.7345207,2.0765612,-0.06574133,0.6006726,2.1159055,-1.2225776
QualiSR-Set120/RealESRGAN/ava_images___436880.npy.gz,RealESRGAN,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___436880.png,QualiSR-Set120,ava_images___436880,RealESRGAN/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-3.0006728,4.2933273,-1.1248444,-0.25548792,0.31726873,-2.0688233,-0.7095845,-1.3128779,0.28557485,-5.193834,-2.6039784,5.9282923,2.932105,-1.8216628,-1.2528765,-0.11892618,-0.21286538,0.42569053,3.560152,1.0474029,1.6546631,-0.37727123,0.32179445,1.9462824,-1.6826041
QualiSR-Set120/SUPIR/ava_images___436880.npy.gz,SUPIR,ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___436880.png,QualiSR-Set120,ava_images___436880,SUPIR/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___436880.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___436880.png,train,-2.5264876,2.9956412,-1.4146656,-0.6278627,-1.2288383,-1.5962437,-1.0294619,-1.0132368,0.28502572,-5.9111395,-1.5762489,5.791889,2.9275842,-2.040069,-1.237082,-0.40501574,-0.73621047,0.22746487,2.9251723,1.3447621,1.9026394,-0.46122044,0.6855572,1.6760811,-0.87119627
QualiSR-Set120/PASD/ava_images___46021.npy.gz,PASD,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___46021.png,QualiSR-Set120,ava_images___46021,PASD/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-0.7600987,-2.1241453,0.5912974,-1.0671394,2.0642679,-0.94976485,3.3144896,3.3001115,3.2943347,3.5155506,1.5007014,-0.934605,5.723703,-1.645403,-0.72782886,-4.1237936,-2.628989,0.1844582,0.45445803,-0.34951425,1.1673183,-0.9928449,1.4028671,-1.6642461,-0.54805386
QualiSR-Set120/RealESRGAN/ava_images___46021.npy.gz,RealESRGAN,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___46021.png,QualiSR-Set120,ava_images___46021,RealESRGAN/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.2179017,-1.4577608,0.5846693,-1.3015046,1.9096148,-0.4112327,3.8341477,3.2191923,3.4882486,3.4129672,1.8439331,-0.68502045,6.273549,-1.6488644,-0.61810607,-3.6460166,-2.9242907,0.3733138,-0.074349955,-0.93048173,1.373714,-1.4322627,1.5205195,-1.4703795,-0.62826276
QualiSR-Set120/SUPIR/ava_images___46021.npy.gz,SUPIR,ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___46021.png,QualiSR-Set120,ava_images___46021,SUPIR/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___46021.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___46021.png,train,-1.0737691,-2.139082,0.58183837,-1.6336715,2.2887325,-0.40577054,3.3993545,3.4211586,3.7864616,3.585205,1.6196544,-0.95982873,6.330089,-1.9300339,-0.9334469,-4.406232,-2.8613036,0.118264616,0.19091089,-0.70251673,1.4104443,-1.0114155,1.4793807,-1.585612,-0.61045414
QualiSR-Set120/PASD/ava_images___472713.npy.gz,PASD,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___472713.png,QualiSR-Set120,ava_images___472713,PASD/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-1.4296901,-1.8318077,1.4522938,0.08893764,-0.92821413,-0.45577478,0.56003225,1.893659,0.3148989,-0.752838,-0.9885694,-0.44621205,-0.5155904,-0.3205412,0.21935382,-0.36705795,0.6337572,-0.6834887,0.05282455,-1.302916,-0.15655386,0.6102769,-0.77273864,1.0764868,1.6765474
QualiSR-Set120/RealESRGAN/ava_images___472713.npy.gz,RealESRGAN,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___472713.png,QualiSR-Set120,ava_images___472713,RealESRGAN/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-0.79746926,-1.9188304,1.468894,0.61008,-1.173108,-0.5170677,0.2685513,1.7643518,0.63393515,-0.7193938,-0.8388783,-0.28944573,-0.3808264,-0.30227482,-0.41024855,-0.48280874,0.4591928,-0.7297884,-0.27820945,-1.7071681,0.23044604,0.18124229,-0.7969813,1.0835794,1.4610728
QualiSR-Set120/SUPIR/ava_images___472713.npy.gz,SUPIR,ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___472713.png,QualiSR-Set120,ava_images___472713,SUPIR/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___472713.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___472713.png,test,-1.0444379,-2.0711322,1.4965796,0.1204865,-0.822594,-0.56455886,0.41365927,1.6573215,0.36586314,-0.5415021,-0.7848543,-0.27222657,-0.52209437,-0.31827337,-0.114986956,-0.48261008,0.6080383,-0.77466536,-0.24867065,-1.4236784,0.20349795,0.43424034,-0.5531686,1.2802657,1.4125181
QualiSR-Set120/PASD/ava_images___501777.npy.gz,PASD,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___501777.png,QualiSR-Set120,ava_images___501777,PASD/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-2.7779317,1.0839758,0.5486183,-1.7389152,-0.28465343,0.5820544,-0.17095448,-0.19545287,0.078603566,1.3415822,-1.637798,-0.5076049,2.353443,0.105379164,-0.09788668,-1.3316962,0.5222682,0.2910792,-0.35564527,1.6667981,-1.1106105,1.1013508,-1.5825409,-0.016031042,0.8579855
QualiSR-Set120/RealESRGAN/ava_images___501777.npy.gz,RealESRGAN,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___501777.png,QualiSR-Set120,ava_images___501777,RealESRGAN/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-2.387881,1.4780138,0.19858721,-0.40205657,-0.39999858,0.7111356,-0.15758869,-0.2941605,-0.2503171,0.6787163,-0.3054988,-0.49638563,1.5351672,-0.37617522,0.2658191,-1.2381629,0.91811913,0.910512,-0.07991023,0.6513598,0.62356085,0.8869485,-1.0381577,-0.8846621,0.5737351
QualiSR-Set120/SUPIR/ava_images___501777.npy.gz,SUPIR,ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___501777.png,QualiSR-Set120,ava_images___501777,SUPIR/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___501777.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___501777.png,test,-2.5888712,0.34261084,0.63863933,-1.5230186,-0.34009904,1.2761974,-0.30610403,-0.15392298,0.37156695,0.017897237,-0.3767004,-0.9326453,1.6103399,-0.24487379,-0.49799544,-1.4810772,0.476017,0.7746787,-0.30281666,1.7204611,0.50832725,0.99201685,-1.8526349,-0.7214442,0.66923046
QualiSR-Set120/PASD/ava_images___564572.npy.gz,PASD,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___564572.png,QualiSR-Set120,ava_images___564572,PASD/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,1.2915337,-3.2379856,-0.44675454,0.4972348,1.262905,-2.0940137,1.282765,1.1955625,1.3684297,-0.9090445,-0.6716993,0.22282916,-0.40835604,-1.0768127,-1.6488295,2.427377,-0.48742405,1.019955,-1.3179965,-0.66977346,-2.2806544,0.68928045,-2.845831,-2.3042145,-3.5458927
QualiSR-Set120/RealESRGAN/ava_images___564572.npy.gz,RealESRGAN,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___564572.png,QualiSR-Set120,ava_images___564572,RealESRGAN/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,1.0206646,-2.4197237,0.1410394,0.33398384,-0.10353969,-2.037055,0.7000506,0.13482977,0.2220186,-0.9671132,-0.98762786,-0.049660593,-0.65054595,-0.88286734,-1.7267028,1.9600669,-0.88219815,1.1495707,-1.7120767,-0.7812186,-2.1487904,0.41559988,-2.9245007,-2.4429076,-3.4583478
QualiSR-Set120/SUPIR/ava_images___564572.npy.gz,SUPIR,ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___564572.png,QualiSR-Set120,ava_images___564572,SUPIR/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___564572.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___564572.png,train,1.5424424,-2.7598405,-0.011530161,0.030151367,0.60662216,-1.5115833,1.4295399,0.8486191,1.1662798,-1.2676845,-0.96731776,0.2042892,-0.27164182,-0.8475818,-2.055762,2.4842947,-0.67912877,1.182714,-2.012222,-1.2524338,-2.1930897,0.47945797,-3.413986,-2.5396805,-3.7913635
QualiSR-Set120/PASD/ava_images___588008.npy.gz,PASD,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___588008.png,QualiSR-Set120,ava_images___588008,PASD/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,9.951128,2.5136786,7.6117897,5.346204,-1.0767599,3.587837,0.5592743,0.7881299,-0.7041297,-0.46893358,-0.11710191,1.4821517,1.9210553,1.21741,-0.276038,0.08747179,1.0862558,1.3141743,-0.6035097,-0.6300953,0.6791,-4.4353004,-2.5340426,0.5248904,1.7564763
QualiSR-Set120/RealESRGAN/ava_images___588008.npy.gz,RealESRGAN,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___588008.png,QualiSR-Set120,ava_images___588008,RealESRGAN/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,9.29583,2.414497,7.0867777,4.8077507,-0.9224673,3.1532876,0.60124,0.64811814,-0.5965937,-0.3395304,-0.04042694,1.3674638,1.7304559,1.1502821,-0.04908794,0.10409325,0.85080296,1.1631168,-0.47967434,-0.42362547,0.7976044,-4.039556,-2.478232,0.31493846,1.7038378
QualiSR-Set120/SUPIR/ava_images___588008.npy.gz,SUPIR,ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___588008.png,QualiSR-Set120,ava_images___588008,SUPIR/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___588008.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___588008.png,train,9.043068,2.2173083,6.7444606,4.6897974,-1.0080591,3.0392897,0.3179229,0.81304216,-0.57938445,-0.4284393,-0.082547516,1.2265177,1.6302476,1.0644888,-0.3076767,0.00051609427,0.92184573,1.3061326,-0.5831782,-0.49254888,0.50574255,-3.629733,-2.0421736,0.38272178,1.3429371
QualiSR-Set120/PASD/ava_images___645845.npy.gz,PASD,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___645845.png,QualiSR-Set120,ava_images___645845,PASD/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,1.6937591,-0.23620641,-0.52265716,1.1921314,-0.5683075,-1.3025945,-1.1436324,0.30082166,-0.5174827,0.58598495,0.18930387,0.075565994,-0.2549183,0.047566637,-0.35868636,0.50307715,-0.04991761,0.065730095,-0.73113215,0.13587385,-0.7235481,0.1662716,-0.09525125,-0.104663566,-0.18680432
QualiSR-Set120/RealESRGAN/ava_images___645845.npy.gz,RealESRGAN,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___645845.png,QualiSR-Set120,ava_images___645845,RealESRGAN/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,1.3921136,-0.3911959,-0.38861486,1.5017856,-0.67748076,-1.2771746,-1.1644468,-0.13399862,-0.1713196,0.5122164,0.25521606,0.09343618,-0.23346695,0.048490763,-0.18889225,0.34493667,-0.16788895,-0.02871564,-0.7382251,0.23996599,-0.5587109,0.24957424,-0.22919048,-0.2710352,-0.13599268
QualiSR-Set120/SUPIR/ava_images___645845.npy.gz,SUPIR,ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___645845.png,QualiSR-Set120,ava_images___645845,SUPIR/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___645845.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___645845.png,test,1.2201138,-0.43508804,-0.43333218,1.2248365,-0.9114054,-1.2776619,-1.1910338,-0.16384675,-0.20000222,0.5419595,0.31832874,0.123589516,-0.24755937,0.18411776,-0.27094507,0.32095978,-0.13384154,0.1354217,-0.78213865,0.203174,-0.46944928,0.32759643,-0.3419215,-0.33426178,0.03163871
QualiSR-Set120/PASD/ava_images___699615.npy.gz,PASD,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___699615.png,QualiSR-Set120,ava_images___699615,PASD/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,0.17751199,-3.8832316,-0.20274666,0.84027773,2.399379,-1.2725968,1.3825895,4.154084,4.5048413,-0.9940688,-0.3972177,-0.6906858,-1.1657948,-0.41491002,-0.2581441,2.4232137,2.0777586,-0.54538715,2.948598,-2.37051,0.929318,2.2426767,-1.8254516,2.0262597,3.4710531
QualiSR-Set120/RealESRGAN/ava_images___699615.npy.gz,RealESRGAN,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___699615.png,QualiSR-Set120,ava_images___699615,RealESRGAN/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,-0.100926876,-3.6274824,0.17008749,0.40533134,2.578206,-0.9846828,1.4494683,4.1231017,4.389301,-0.80774206,-0.18056124,-0.8365227,-0.69968444,-0.08132615,-0.4330876,2.5036514,1.6931982,-0.5051025,2.837609,-2.4719436,0.9762452,2.1755939,-1.5007896,2.066587,3.3210058
QualiSR-Set120/SUPIR/ava_images___699615.npy.gz,SUPIR,ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___699615.png,QualiSR-Set120,ava_images___699615,SUPIR/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___699615.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___699615.png,train,0.1450156,-3.6517062,-0.07982114,0.84538496,2.5441618,-1.2943771,1.2881976,3.8513603,4.523816,-0.96164095,-0.29263815,-0.68801236,-1.1105216,-0.26363245,-0.41333804,2.5145638,1.9348598,-0.66579103,2.811939,-2.4479384,1.0399692,2.2617226,-1.8384705,2.1832085,3.388036
QualiSR-Set120/PASD/ava_images___710191.npy.gz,PASD,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___710191.png,QualiSR-Set120,ava_images___710191,PASD/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-2.1377804,-1.1372617,1.5728701,-2.6297224,-0.29607147,1.9383166,-1.953862,-1.165881,-2.2126489,-0.8687254,-1.7949393,-4.9571905,3.7344904,-3.5792317,0.8100997,4.4947357,1.813622,2.2166092,-0.58712494,0.5215726,0.8194904,-0.68441147,1.148498,-0.00485532,-0.32234073
QualiSR-Set120/RealESRGAN/ava_images___710191.npy.gz,RealESRGAN,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___710191.png,QualiSR-Set120,ava_images___710191,RealESRGAN/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-3.3891377,-0.6976559,1.6215655,-2.8810606,-0.61017877,2.833526,-2.012423,-1.1037034,-2.5978575,-0.47918415,-2.1175056,-5.6105437,5.2826815,-4.9512205,1.7861309,6.2964177,2.3864667,2.2350922,-0.98855793,0.54984057,1.0991678,-0.6567431,1.5467377,0.5032013,0.18344095
QualiSR-Set120/SUPIR/ava_images___710191.npy.gz,SUPIR,ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___710191.png,QualiSR-Set120,ava_images___710191,SUPIR/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___710191.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___710191.png,train,-2.626357,-1.1417494,1.7665753,-3.1642392,-0.22786412,2.4518387,-1.9818685,-1.541603,-1.7337778,-0.87871665,-1.697354,-5.165603,3.5398426,-3.0595298,0.04904309,4.1816044,1.8166068,1.8146874,-0.24247995,0.69059145,0.654766,-0.36837804,0.80785173,0.27639613,0.3004695
QualiSR-Set120/PASD/ava_images___737450.npy.gz,PASD,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___737450.png,QualiSR-Set120,ava_images___737450,PASD/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,0.71862596,-2.1451724,0.69659424,0.9732272,-0.17207932,-2.8536315,-0.017754622,0.3293128,-0.40544754,0.018040543,-0.9590441,-0.5678752,-0.9461461,-0.020821743,-0.65044343,-0.2684072,-0.3804622,0.22132431,-0.34747392,-0.5571169,-0.18173182,0.3581316,0.009347692,0.6485988,-0.025254011
QualiSR-Set120/RealESRGAN/ava_images___737450.npy.gz,RealESRGAN,ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___737450.png,QualiSR-Set120,ava_images___737450,RealESRGAN/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___737450.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___737450.png,train,0.6645433,-2.065539,0.70751905,0.9230086,-0.20555702,-2.7318513,-0.057020877,0.3878209,-0.3778571,0.02863543,-0.9404291,-0.58357114,-1.011337,-0.07411603,-0.56485677,-0.12952882,-0.31838447,0.2027654,-0.30021933,-0.5623769,-0.25776488,0.29156828,-0.025541574,0.59754544,0.110528976
